一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
生产管理问题,无证上岗作业,特种作业人员未经专门的安全作业培训并取得相应资格即上岗作业,《中华人民共和国安全生产法》第九十七条第（七）项,"生产经营单位有下列行为之一的，责令限期改正，处十万元以下的罚款；逾期未改正的，责令停产停业整顿，并处十万元以上二十万元以下的罚款， 对其直接负责的主管人员和其他直接责任人员处二万元以上五万元以下的罚款：
（一）未按照规定设置安全生产管理机构或者配备安全生产管理人员、注册安全工程师的；
（二）危险物品的生产、经营、储存、装卸单位以及矿山、金属冶炼、建筑施工、运输单位的主要负责人和安全生产管理人员未按照规定经考核合格的；
（三）未按照规定对从业人员、被派遣劳动者、实习学生进行安全生产教育和培训，或者未按照规定如实告知有关的安全生产事项的；
（四）未如实记录安全生产教育和培训情况的；
（五）未将事故隐患排查治理情况如实记录或者未向从业人员通报的；
（六）未按照规定制定生产安全事故应急救援预案或者未定期组织演练的；
（七）【特种作业人员未按照规定经专门的安全作业培训并取得相应资格，上岗作业的】。 ","违法事实：现已查明，你单位承建的某地块工程，工程建设单位为甲投资发展有限公司，施工单位为乙建设集团有限公司，监理单位为丙工程项目管理有限公司，面积40177.74平方米，造价13456.92万元。8月28日上午该工程电焊工贾某在进行主楼外墙钢挂龙骨不规范电焊作业时，被我局执法人员检查发现。我局执法人员当场制止并要求施工单位项目部提供该该名电焊工特种作业证书和安全教育资料，经现场检查发现，该名电焊工所持特种作业证书非住建部门核发，不符合主管部门要求，且上岗作业前未落实三级安全教育。本机关认为你（单位）的上述行为违反了中华人民共和国住房和城乡建设部《建筑施工特种作业人员管理规定》第四条“建筑施工特种作业人员必须经建设主管部门考核合格，取得建筑施工特种作业人员操作资格证书，方可上岗从事相应作业”、《中华人民共和国安全生产法》第二十五条第一款“生产经营单位应当对从业人员进行安全生产教育和培训，未经安全生产教育和培训合格的从业人员，不得上岗作业”、第二十七条“生产经营单位的特种作业人员必须按照国家有关规定经专门的安全作业培训，取得相应资格，方可上岗作业”的规定的规定，已构成违法。
处罚依据：依据《中华人民共和国安全生产法》第九十四条第（七）项“生产经营单位有下列行为之一的，责令限期改正，可以处五万元以下的罚款……（七）特种作业人员未按照规定经专门的安全作业培训并取得相应资格，上岗作业的”的规定。
处罚决定：决定对你单位处人民币30000元整的罚款。",特种作业人员未按照规定经专门的安全作业培训并取得相应资格，上岗作业,责令改正|罚款|责令停业整顿,处十万元以下的罚款；逾期未改正的，责令停产停业整顿，并处十万元以上二十万元以下的罚款， 对其直接负责的主管人员和其他直接责任人员处二万元以上五万元以下的罚款,暂无,,
生产管理问题,无安全评价,未按规定对危险建设项目进行安全评价,《中华人民共和国安全生产法》第九十八条第（一）项,"生产经营单位有下列行为之一的，责令停止建设或者停产停业整顿，限期改正，并处十万元以上五十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处二万元以上五万元以下的罚款；逾期未改正的，处五十万元以上一百万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处五万元以上十万元以下的罚款；构成犯罪的，依照刑法有关规定追究刑事责任：
（一）【未按照规定对矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目进行安全评价的】；
（二）矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目没有安全设施设计或者安全设施设计未按照规定报经有关部门审查同意的；
（三）矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目的施工单位未按照批准的安全设施设计施工的；
（四）矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目竣工投入生产或者使用前，安全设施未经验收合格的。","违法事实：2021年6月你单位车间内使用的乙炔气瓶、氧气瓶摆放间距不足5米，且未按要求设置防倾倒装置。该单位的行为构成使用危险物品采取的安全措施不可靠。违反了《中华人民共和国安全生产法》第三十六条第二款的规定
处罚依据：《中华人民共和国安全生产法》第九十八条第一项之规定
处罚决定：对你单位处罚款人民币15000元。",未按照规定对矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目进行安全评价,责令停业整顿|罚款|追究刑事责任,并处十万元以上五十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处二万元以上五万元以下的罚款；逾期未改正的，处五十万元以上一百万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处五万元以上十万元以下的罚款,【重大劳动安全事故罪】,《中华人民共和国刑法》第一百三十五条,【安全生产设施或者安全生产条件不符合国家规定，因而发生重大伤亡事故或者造成其他严重后果的】，对直接负责的主管人员和其他直接责任人员，处三年以下有期徒刑或者拘役；情节特别恶劣的，处三年以上七年以下有期徒刑。
生产管理问题,擅自施工,未取得施工许可证/开工报告未经批准擅自施工,《中华人民共和国建筑法》第六十四条,【违反本法规定，未取得施工许可证或者开工报告未经批准擅自施工的】，责令改正，对不符合开工条件的责令停止施工，可以处以罚款。,暂无,未取得施工许可证或者开工报告未经批准擅自施工,责令改正|责令停止施工|罚款,暂无,暂无,,
生产管理问题,违法发包,将工程发包给无资质承包单位，或者将建筑工程肢解发包,《中华人民共和国建筑法》第六十五条第一款,"【发包单位将工程发包给不具有相应资质条件的承包单位的，或者违反本法规定将建筑工程肢解发包的】，责令改正，处以罚款。
超越本单位资质等级承揽工程的，责令停止违法行为，处以罚款，可以责令停业整顿，降低资质等级；情节严重的，吊销资质证书；有违法所得的，予以没收。
未取得资质证书承揽工程的，予以取缔，并处罚款；有违法所得的，予以没收。
以欺骗手段取得资质证书的，吊销资质证书，处以罚款；构成犯罪的，依法追究刑事责任。",暂无,发包单位将工程发包给不具有相应资质条件的承包单位，或者违反本法规定将建筑工程肢解发包,责令改正|罚款,暂无,暂无,,
生产管理问题,不消除隐患,建筑施工企业对建筑安全事故隐患不采取措施予以消除,《中华人民共和国建筑法》第七十一条第一款,"【建筑施工企业违反本法规定，对建筑安全事故隐患不采取措施予以消除的】，责令改正，可以处以罚款；情节严重的，责令停业整顿，降低资质等级或者吊销资质证书；构成犯罪的，依法追究刑事责任。
建筑施工企业的管理人员违章指挥、强令职工冒险作业，因而发生重大伤亡事故或者造成其他严重后果的，依法追究刑事责任。","违法事实：经查明，2021年1月你单位施工过程中，回风井发生爆炸事故，造成10人死亡1人失踪的安全责任事故，直接经济损失6847.33万元。你单位在施工过程中违反国家民用爆炸物品、外包施工单位安全管理法律法规，外派项目部在五彩龙公司违法违规储存、使用民用爆炸物品，安全生产管理混乱，安全隐患长期得不到消除。上述行为违反了《中华人民共和国建筑法》第四十四条第一款的规定。
处罚依据：《中华人民共和国建筑法》第七十一条第一款之规定
处罚决定：对你单位处吊销矿山工程施工总承包二级资质证书的行政处罚。",对建筑安全事故隐患不采取措施予以消除,责令改正|罚款|责令停业整顿|吊销资格证|追究刑事责任,暂无,【重大劳动安全事故罪】,《中华人民共和国刑法》第一百三十五条,【安全生产设施或者安全生产条件不符合国家规定，因而发生重大伤亡事故或者造成其他严重后果的】，对直接负责的主管人员和其他直接责任人员，处三年以下有期徒刑或者拘役；情节特别恶劣的，处三年以上七年以下有期徒刑。
安全生产问题,无安全设施设计,危险建设项目没有安全设施设计/设计未报经有关部门审查同意,《中华人民共和国安全生产法》第九十八条第（二）项,"生产经营单位有下列行为之一的，责令停止建设或者停产停业整顿，限期改正，并处十万元以上五十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处二万元以上五万元以下的罚款；逾期未改正的，处五十万元以上一百万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处五万元以上十万元以下的罚款；构成犯罪的，依照刑法有关规定追究刑事责任：
（一）未按照规定对矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目进行安全评价的；
（二）【矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目没有安全设施设计或者安全设施设计未按照规定报经有关部门审查同意的】；
（三）矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目的施工单位未按照批准的安全设施设计施工的；
（四）矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目竣工投入生产或者使用前，安全设施未经验收合格的。",暂无,矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目没有安全设施设计或者安全设施设计未按照规定报经有关部门审查同意,责令停业整顿|罚款|追究刑事责任,并处十万元以上五十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处二万元以上五万元以下的罚款；逾期未改正的，处五十万元以上一百万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处五万元以上十万元以下的罚款,【重大劳动安全事故罪】,《中华人民共和国刑法》第一百三十五条,【安全生产设施或者安全生产条件不符合国家规定，因而发生重大伤亡事故或者造成其他严重后果的】，对直接负责的主管人员和其他直接责任人员，处三年以下有期徒刑或者拘役；情节特别恶劣的，处三年以上七年以下有期徒刑。
安全生产问题,未按设计施工,未按照批准的安全设施设计施工,《中华人民共和国安全生产法》第九十八条第（三）项,"生产经营单位有下列行为之一的，责令停止建设或者停产停业整顿，限期改正，并处十万元以上五十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处二万元以上五万元以下的罚款；逾期未改正的，处五十万元以上一百万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处五万元以上十万元以下的罚款；构成犯罪的，依照刑法有关规定追究刑事责任：
（一）未按照规定对矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目进行安全评价的；
（二）矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目没有安全设施设计或者安全设施设计未按照规定报经有关部门审查同意的；
（三）【矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目的施工单位未按照批准的安全设施设计施工的】；
（四）矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目竣工投入生产或者使用前，安全设施未经验收合格的。","违法事实：你单位开采顺序和安全设施设计不一致。该公司的行为涉嫌未按照批准的安全设施设计施工（另案处理），该公司的负责人吴某涉嫌未按照批准的安全设施设计施工负有责任。当事人违反了《中华人民共和国安全生产法》第三十四条的相关规定。
处罚依据：《中华人民共和国安全生产法》第九十八条之规定
处罚决定：对你单位处罚款50000元",矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目的施工单位未按照批准的安全设施设计施工,责令停业整顿|罚款|追究刑事责任,并处十万元以上五十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处二万元以上五万元以下的罚款；逾期未改正的，处五十万元以上一百万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处五万元以上十万元以下的罚款,【重大劳动安全事故罪】,《中华人民共和国刑法》第一百三十五条,【安全生产设施或者安全生产条件不符合国家规定，因而发生重大伤亡事故或者造成其他严重后果的】，对直接负责的主管人员和其他直接责任人员，处三年以下有期徒刑或者拘役；情节特别恶劣的，处三年以上七年以下有期徒刑。
安全生产问题,未经验收合格,危险建设项目竣工投入生产使用前，安全设施未经验收合格,《中华人民共和国安全生产法》第九十八条第（四）项,"生产经营单位有下列行为之一的，责令停止建设或者停产停业整顿，限期改正，并处十万元以上五十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处二万元以上五万元以下的罚款；逾期未改正的，处五十万元以上一百万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处五万元以上十万元以下的罚款；构成犯罪的，依照刑法有关规定追究刑事责任：
（一）未按照规定对矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目进行安全评价的；
（二）矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目没有安全设施设计或者安全设施设计未按照规定报经有关部门审查同意的；
（三）矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目的施工单位未按照批准的安全设施设计施工的；
（四）【矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目竣工投入生产或者使用前，安全设施未经验收合格的】。","违法事实：你单位安全生产制度台账不规范，记录不及时、不全面，未开展对本单位生产安全事故隐患的排查，没有建立本单位的生产安全事故隐患排查治理制度，该企业上述行为构成未建立生产安全事故隐患排查治理制度。违反了《中国人民共和国安全生产法》第三十八条第一款的规定
处罚依据：《中华人民共和国安全生产法》第九十八条第四项之规定
处罚决定：对你单位处罚款10000元",矿山、金属冶炼建设项目或者用于生产、储存、装卸危险物品的建设项目竣工投入生产或者使用前，安全设施未经验收合格,责令停业整顿|罚款|追究刑事责任,并处十万元以上五十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处二万元以上五万元以下的罚款；逾期未改正的，处五十万元以上一百万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处五万元以上十万元以下的罚款,【重大劳动安全事故罪】,《中华人民共和国刑法》第一百三十五条,【安全生产设施或者安全生产条件不符合国家规定，因而发生重大伤亡事故或者造成其他严重后果的】，对直接负责的主管人员和其他直接责任人员，处三年以下有期徒刑或者拘役；情节特别恶劣的，处三年以上七年以下有期徒刑。
安全生产问题,未设置警示标志,未设置安全警示标志,《中华人民共和国安全生产法》第九十九条第（一）项,"生产经营单位有下列行为之一的，责令限期改正，处五万元以下的罚款；逾期未改正的，处五万元以上二十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处一万元以上二万元以下的罚款；情节严重的，责令停产停业整顿；构成犯罪的，依照刑法有关规定追究刑事责任：
（一）【未在有较大危险因素的生产经营场所和有关设施、设备上设置明显的安全警示标志的】；
（二）安全设备的安装、使用、检测、改造和报废不符合国家标准或者行业标准的；
（三）未对安全设备进行经常性维护、保养和定期检测的；
（四）关闭、破坏直接关系生产安全的监控、报警、防护、救生设备、设施，或者篡改、隐瞒、销毁其相关数据、信息的；
（五）未为从业人员提供符合国家标准或者行业标准的劳动防护用品的；
（六）危险物品的容器、运输工具，以及涉及人身安全、危险性较大的海洋石油开采特种设备和矿山井下特种设备未经具有专业资质的机构检测、检验合格，取得安全使用证或者安全标志，投入使用的；
（七）使用应当淘汰的危及生产安全的工艺、设备的；
（八）餐饮等行业的生产经营单位使用燃气未安装可燃气体报警装置的。","违法事实：2021年11月你单位地下消防水池有限空间未设置安全警示标志。针对该企业存在的违法行为当事人地下消防水池未设置“有限作业空间”安全警示标志行为，违反了《中华人民共和国安全生产法》第三十五条规定
处罚依据：《中华人民共和国安全生产法》第九十九条第一项之规定
处罚决定：对你单位处罚款15000元
|违法事实：2021年9月你单位生产车间内使用甲醛（甲醛溶液）的场所未设置危险化学品安全周知卡和安全警示标志。 当事人车间内使用甲醛（甲醛溶液）的场所未设置危险化学品安全周知卡和安全警示标志行为，违反了《中华人民共和国安全生产法》第三十五条的规定
处罚依据：《中华人民共和国安全生产法》第九十九条第一项之规定
处罚决定：对你单位处罚款15000元",未在有较大危险因素的生产经营场所和有关设施、设备上设置明显的安全警示标志,责令改正|罚款|责令停业整顿|追究刑事责任,处五万元以下的罚款；逾期未改正的，处五万元以上二十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处一万元以上二万元以下的罚款,【重大劳动安全事故罪】,《中华人民共和国刑法》第一百三十五条,【安全生产设施或者安全生产条件不符合国家规定，因而发生重大伤亡事故或者造成其他严重后果的】，对直接负责的主管人员和其他直接责任人员，处三年以下有期徒刑或者拘役；情节特别恶劣的，处三年以上七年以下有期徒刑。
安全生产问题,违反操作规程,员工违反操作规程或安全管理规定作业,《中华人民共和国安全生产法》第九十九条第（二）项,"生产经营单位有下列行为之一的，责令限期改正，处五万元以下的罚款；逾期未改正的，处五万元以上二十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处一万元以上二万元以下的罚款；情节严重的，责令停产停业整顿；构成犯罪的，依照刑法有关规定追究刑事责任：
（一）未在有较大危险因素的生产经营场所和有关设施、设备上设置明显的安全警示标志的；
（二）【安全设备的安装、使用、检测、改造和报废不符合国家标准或者行业标准的】；
（三）未对安全设备进行经常性维护、保养和定期检测的；
（四）关闭、破坏直接关系生产安全的监控、报警、防护、救生设备、设施，或者篡改、隐瞒、销毁其相关数据、信息的；
（五）未为从业人员提供符合国家标准或者行业标准的劳动防护用品的；
（六）危险物品的容器、运输工具，以及涉及人身安全、危险性较大的海洋石油开采特种设备和矿山井下特种设备未经具有专业资质的机构检测、检验合格，取得安全使用证或者安全标志，投入使用的；
（七）使用应当淘汰的危及生产安全的工艺、设备的；
（八）餐饮等行业的生产经营单位使用燃气未安装可燃气体报警装置的。 ","违法事实：2022年4月你单位其行为涉嫌安全设备的使用不符合国家标准及从业人员作业过程中未佩戴劳动防护用品。当事人违反了《中华人民共和国安全生产法》第三十六条和《杭州市安全生产监督管理条例》第二十三条的规定。
处罚依据：《中华人民共和国安全生产法》第九十九条之规定
处罚决定：对你单位处罚款30500元
|违法事实：当事人车间内一台用于吊装作业的行车未设置防脱钩装置。你单位违反了《中华人民共和国安全生产法》第三十六条第二款的相关规定。
处罚依据：《中华人民共和国安全生产法》第九十九条之规定
处罚决定：对你单位处罚款10000元",安全设备的安装、使用、检测、改造和报废不符合国家标准或者行业标准,责令改正|罚款|责令停业整顿|追究刑事责任,处五万元以下的罚款；逾期未改正的，处五万元以上二十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处一万元以上二万元以下的罚款,【重大劳动安全事故罪】,《中华人民共和国刑法》第一百三十五条,【安全生产设施或者安全生产条件不符合国家规定，因而发生重大伤亡事故或者造成其他严重后果的】，对直接负责的主管人员和其他直接责任人员，处三年以下有期徒刑或者拘役；情节特别恶劣的，处三年以上七年以下有期徒刑。
安全生产问题,未定期维护检测,未对安全设备定期检测/经常性维护/保养,《中华人民共和国安全生产法》第九十九条第（三）项,"生产经营单位有下列行为之一的，责令限期改正，处五万元以下的罚款；逾期未改正的，处五万元以上二十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处一万元以上二万元以下的罚款；情节严重的，责令停产停业整顿；构成犯罪的，依照刑法有关规定追究刑事责任：
（一）未在有较大危险因素的生产经营场所和有关设施、设备上设置明显的安全警示标志的；
（二）安全设备的安装、使用、检测、改造和报废不符合国家标准或者行业标准的；
（三）【未对安全设备进行经常性维护、保养和定期检测的】；
（四）关闭、破坏直接关系生产安全的监控、报警、防护、救生设备、设施，或者篡改、隐瞒、销毁其相关数据、信息的；
（五）未为从业人员提供符合国家标准或者行业标准的劳动防护用品的；
（六）危险物品的容器、运输工具，以及涉及人身安全、危险性较大的海洋石油开采特种设备和矿山井下特种设备未经具有专业资质的机构检测、检验合格，取得安全使用证或者安全标志，投入使用的；
（七）使用应当淘汰的危及生产安全的工艺、设备的；
（八）餐饮等行业的生产经营单位使用燃气未安装可燃气体报警装置的。 ","违法事实：2021年8月你单位生产过程中产生可燃爆木材粉末，但生产区域未定期进行防雷防静电检测。当事人的行为涉嫌安全设备未定期检测。该单位违反了《中华人民共和国安全生产法》第三十三条第二款的相关规定。
处罚依据：《中华人民共和国安全生产法》第九十九条第三项之规定
处罚决定：对你单位处罚款10000元
|违法事实：2021年6月你单位生产工艺涉及高温熔融金属作业，但浇包未开展探伤检测，构成安全设备未定期检测。依据《冶金企业和有色金属企业安全生产规定》（原国家安全生产监督管理总局令第91号）第三十条第二款的规定，安全设备未定期检测的行为违反了《中华人民共和国安全生产法》第三十三条第二款的规定
处罚依据：《中华人民共和国安全生产法》第九十九条第三项之规定
处罚决定：对你单位处罚款15000元",未对安全设备进行经常性维护、保养和定期检测,责令改正|罚款|责令停业整顿|追究刑事责任,处五万元以下的罚款；逾期未改正的，处五万元以上二十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处一万元以上二万元以下的罚款,【重大劳动安全事故罪】,《中华人民共和国刑法》第一百三十五条,【安全生产设施或者安全生产条件不符合国家规定，因而发生重大伤亡事故或者造成其他严重后果的】，对直接负责的主管人员和其他直接责任人员，处三年以下有期徒刑或者拘役；情节特别恶劣的，处三年以上七年以下有期徒刑。
安全生产问题,未提供防护用品,未按规定提供符合国家标准/行业标准的劳动防护用品,《中华人民共和国安全生产法》第九十九条第（五）项,"生产经营单位有下列行为之一的，责令限期改正，处五万元以下的罚款；逾期未改正的，处五万元以上二十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处一万元以上二万元以下的罚款；情节严重的，责令停产停业整顿；构成犯罪的，依照刑法有关规定追究刑事责任：
（一）未在有较大危险因素的生产经营场所和有关设施、设备上设置明显的安全警示标志的；
（二）安全设备的安装、使用、检测、改造和报废不符合国家标准或者行业标准的；
（三）未对安全设备进行经常性维护、保养和定期检测的；
（四）关闭、破坏直接关系生产安全的监控、报警、防护、救生设备、设施，或者篡改、隐瞒、销毁其相关数据、信息的；
（五）【未为从业人员提供符合国家标准或者行业标准的劳动防护用品的】；
（六）危险物品的容器、运输工具，以及涉及人身安全、危险性较大的海洋石油开采特种设备和矿山井下特种设备未经具有专业资质的机构检测、检验合格，取得安全使用证或者安全标志，投入使用的；
（七）使用应当淘汰的危及生产安全的工艺、设备的；
（八）餐饮等行业的生产经营单位使用燃气未安装可燃气体报警装置的。","违法事实：2021年1月当事人在配电室内的绝缘手套、绝缘套鞋未在有效期内。此外，当事人的配电室缺防雷检测资料。当事人的上述行为构成未为从业人员提供符合国家标准或者行业标准的劳动防护用品及未对安全设备进行经常性维护、保养和定期检测。该单位违反了《中华人民共和国安全生产法》第四十五条和第三十六条的相关规定。
处罚依据：《中华人民共和国安全生产法》第九十九条之规定
处罚决定：对你单位处罚款40000元",未为从业人员提供符合国家标准或者行业标准的劳动防护用品,责令改正|罚款|责令停业整顿|追究刑事责任,处五万元以下的罚款；逾期未改正的，处五万元以上二十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处一万元以上二万元以下的罚款,【重大劳动安全事故罪】,《中华人民共和国刑法》第一百三十五条,【安全生产设施或者安全生产条件不符合国家规定，因而发生重大伤亡事故或者造成其他严重后果的】，对直接负责的主管人员和其他直接责任人员，处三年以下有期徒刑或者拘役；情节特别恶劣的，处三年以上七年以下有期徒刑。
安全生产问题,安全措施不可靠,储存危险物品采取的安全措施不可靠,《中华人民共和国安全生产法》第一百零一条第（一）项,"生产经营单位有下列行为之一的，责令限期改正，处十万元以下的罚款；逾期未改正的，责令停产停业整顿，并处十万元以上二十万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处二万元以上五万元以下的罚款；构成犯罪的，依照刑法有关规定追究刑事责任：
（一）【生产、经营、运输、储存、使用危险物品或者处置废弃危险物品，未建立专门安全管理制度、未采取可靠的安全措施的】；
（二）对重大危险源未登记建档，未进行定期检测、评估、监控，未制定应急预案，或者未告知应急措施的；
（三）进行爆破、吊装、动火、临时用电以及国务院应急管理部门会同国务院有关部门规定的其他危险作业，未安排专门人员进行现场安全管理的；
（四）未建立安全风险分级管控制度或者未按照安全风险分级采取相应管控措施的；
（五）未建立事故隐患排查治理制度，或者重大事故隐患排查治理情况未按照规定报告的。","违法事实：你单位储存危险物品采取的安全措施不可靠，违反了《中华人民共和国安全生产法》第三十九条第二款的规定
处罚依据：《中华人民共和国安全生产法》第一百零一条第一项
处罚决定：对你单位处罚款人民币25000元。
|违法事实：你企业水泵房内设置1个液氨贮液器上方设置喷淋系统、贮液器东侧（投影直线距离1.2米）放置4个不防爆配电柜、贮液器与配电柜未采取隔离措施。该液氨贮液器的设置不符合《冷库设计规范》、《用电安全导则》、《易燃易爆性商品储存养护技术条件》、《建筑设计防火规范》、《爆炸危险环境电力装置设计规范》等相关规定。该单位违反了《中华人民共和国安全生产法》第三十九条第二款的规定
处罚依据：《中华人民共和国安全生产法》第一百零一条第一项
处罚决定：对你单位处罚款人民币49000元。",生产、经营、运输、储存、使用危险物品或者处置废弃危险物品，未建立专门安全管理制度、未采取可靠的安全措施,责令改正|罚款|责令停业整顿|追究刑事责任,处一万元以上三万元以下的罚款；导致发生生产安全事故的，暂停或者吊销其与安全生产有关的资格，并处上一年年收入百分之二十以上百分之五十以下的罚款,【重大劳动安全事故罪】,《中华人民共和国刑法》第一百三十五条,【安全生产设施或者安全生产条件不符合国家规定，因而发生重大伤亡事故或者造成其他严重后果的】，对直接负责的主管人员和其他直接责任人员，处三年以下有期徒刑或者拘役；情节特别恶劣的，处三年以上七年以下有期徒刑。
安全生产问题,未消除事故隐患,未按规定采取措施消除事故隐患,《中华人民共和国安全生产法》第一百零二条,【生产经营单位未采取措施消除事故隐患的】，责令立即消除或者限期消除，处五万元以下的罚款；生产经营单位拒不执行的，责令停产停业整顿； 对其直接负责的主管人员和其他直接责任人员处五万元以上十万元以下的罚款； 构成犯罪的，依照刑法有关规定追究刑事责任。 ,"违法事实：你单位占用生产经营场所出口、疏散通道，你作为企业负责人对占用生产经营场所出口、疏散通道负有责任。以上行为违反了《中华人民共和国安全生产法》第四十二条第二款的规定
处罚依据：《中华人民共和国安全生产法》第一百零二条之规定
处罚决定：对你单位处罚款5000元。
|违法事实：你单位烘干机风管棉粉积尘较多，未建立粉尘清扫制度。以上行为违反了《中华人民共和国安全生产法》第四十一条第二款的规定
处罚依据：《中华人民共和国安全生产法》第一百零二条之规定
处罚决定：对你单位处罚款35000元。",生产经营单位未采取措施消除事故隐患,责令改正|罚款|责令停业整顿|追究刑事责任,处五万元以下的罚款；生产经营单位拒不执行的，责令停产停业整顿； 对其直接负责的主管人员和其他直接责任人员处五万元以上十万元以下的罚款,【重大劳动安全事故罪】,《中华人民共和国刑法》第一百三十五条,【安全生产设施或者安全生产条件不符合国家规定，因而发生重大伤亡事故或者造成其他严重后果的】，对直接负责的主管人员和其他直接责任人员，处三年以下有期徒刑或者拘役；情节特别恶劣的，处三年以上七年以下有期徒刑。
安全生产问题,出租给无资质单位,生产经营单位将场所出租给不具备相应资质的单位,《中华人民共和国安全生产法》第一百零三条第一款,"【生产经营单位将生产经营项目、场所、设备发包或者出租给不具备安全生产条件或者相应资质的单位或者个人的】，责令限期改正，没收违法所得； 违法所得十万元以上的，并处违法所得二倍以上五倍以下的罚款；没有违法所得或者违法所得不足十万元的，单处或者并处十万元以上二十万元以下的罚款；对其直接负责的主管人员和其他直接责任人员处一万元以上二万元以下的罚款；导致发生生产安全事故给他人造成损害的，与承包方、承租方承担连带赔偿责任。生产经营单位未与承包单位、承租单位签订专门的安全生产管理协议或者未在承包合同、租赁合同中明确各自的安全生产管理职责，或者未对承包单位、承租单位的安全生产统一协调、管理的，责令限期改正，处五万元以下的罚款，对其直接负责的主管人员和其他直接责任人员处一万元以下的罚款；逾期未改正的，责令停产停业整顿。
矿山、金属冶炼建设项目和用于生产、储存、装卸危险物品的建设项目的施工单位未按照规定对施工项目进行安全管理的，责令限期改正，处十万元以下的罚款， 对其直接负责的主管人员和其他直接责任人员处二万元以下的罚款；逾期未改正的，责令停产停业整顿；以上施工单位倒卖、出租、出借、挂靠或者以其他形式非法转让施工资质的，责令停产停业整顿，吊销资质证书，没收违法所得；违法所得十万元以上的，并处违法所得二倍以上五倍以下的罚款；没有违法所得或者违法所得不足十万元的，单处或者并处十万元以上二十万元以下的罚款；对其直接负责的主管人员和其他直接责任人员处五万元以上十万元以下的罚款；构成犯罪的，依照刑法有关规定追究刑事责任。 ","违法事实：2019年10月你单位将房屋出租给某科技有限公司使用。该公司在场所内使用甲醇、无水乙醇和异丙醇等危险化学品生产危险化学品助焊剂，且该公司未取得危险化学品《安全生产许可证》。经查明，你单位自2017年10月以来收取某科技有限公司的房租共计人民币壹拾柒万柒仟陆佰柒拾捌元整（177678元），其中支付村经济合作社租金为人民币壹拾陆万元（160000元），你单位共计获取租金人民币壹万柒仟陆佰柒拾捌元整（17678元）。你单位的行为构成将场所出租给不具备相应资质的单位。
处罚依据：《中华人民共和国安全生产法》第一百零三条之规定
处罚决定：对你的单位处没收违法所得人民币17678元；罚款人民币120000元。",生产经营单位将生产经营项目、场所、设备发包或者出租给不具备安全生产条件或者相应资质的单位或者个人,责令改正|罚款|没收违法所得,违法所得十万元以上的，并处违法所得二倍以上五倍以下的罚款；没有违法所得或者违法所得不足十万元的，单处或者并处十万元以上二十万元以下的罚款；对其直接负责的主管人员和其他直接责任人员处一万元以上二万元以下的罚款,暂无,,
