一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
公证问题,公证重大失实,公证员因故意犯罪或者职务过失犯罪受刑事处罚,《中华人民共和国公证法》第四十二条第二款,"公证机构及其公证员有下列行为之一的，由省、自治区、直辖市或者设区的市人民政府司法行政部门对公证机构给予警告，并处二万元以上十万元以下罚款，并可以给予一个月以上三个月以下停业整顿的处罚；对公证员给予警告，并处二千元以上一万元以下罚款，并可以给予三个月以上十二个月以下停止执业的处罚；有违法所得的，没收违法所得；情节严重的，由省、自治区、直辖市人民政府司法行政部门吊销公证员执业证书；构成犯罪的，依法追究刑事责任：
（一）私自出具公证书的；
（二）为不真实、不合法的事项出具公证书的；
（三）侵占、挪用公证费或者侵占、盗窃公证专用物品的；
（四）毁损、篡改公证文书或者公证档案的；
（五）泄露在执业活动中知悉的国家秘密、商业秘密或者个人隐私的；
（六）依照法律、行政法规的规定，应当给予处罚的其他行为。
【因故意犯罪或者职务过失犯罪受刑事处罚的】，应当吊销公证员执业证书。
被吊销公证员执业证书的，不得担任辩护人、诉讼代理人，但系刑事诉讼、民事诉讼、行政诉讼当事人的监护人、近亲属的除外。","违法事实：当事人陈某，某公证处公证员。现查明，陈某因犯出具证明文件重大失实罪受到刑事处罚
处罚依据：《中华人民共和国公证法》第四十二条第二款之规定
处罚决定：对你处吊销公证员执业证书",因出具证明文件重大失实罪受刑事处罚,吊销执业证书,暂无,暂无,,
公证问题,欺诈骗取公证书,提供虚假证明材料骗取公证书,《中华人民共和国公证法》第四十四条第（一）项,"当事人以及其他个人或者组织有下列行为之一，给他人造成损失的，依法承担民事责任；违反治安管理的，依法给予治安管理处罚；构成犯罪的，依法追究刑事责任：
（一）【提供虚假证明材料，骗取公证书的】；
（二）利用虚假公证书从事欺诈活动的；
（三）伪造、变造或者买卖伪造、变造的公证书、公证机构印章的。",暂无,提供虚假证明材料，骗取公证书,赔偿损失|追究刑事责任,暂无,【提供虚假证明文件罪；出具证明文件重大失实罪】,《中华人民共和国刑法》第二百二十九条,"【承担资产评估、验资、验证、会计、审计、法律服务、保荐、安全评价、环境影响评价、环境监测等职责的中介组织的人员故意提供虚假证明文件】，情节严重的，处五年以下有期徒刑或者拘役，并处罚金；有下列情形之一的，处五年以上十年以下有期徒刑，并处罚金：
　　（一）提供与证券发行相关的虚假的资产评估、会计、审计、法律服务、保荐等证明文件，情节特别严重的；
　　（二）提供与重大资产交易相关的虚假的资产评估、会计、审计等证明文件，情节特别严重的；
　　（三）在涉及公共安全的重大工程、项目中提供虚假的安全评价、环境影响评价等证明文件，致使公共财产、国家和人民利益遭受特别重大损失的。
　　有前款行为，同时索取他人财物或者非法收受他人财物构成犯罪的，依照处罚较重的规定定罪处罚。
　　第一款规定的人员，严重不负责任，出具的证明文件有重大失实，造成严重后果的，处三年以下有期徒刑或者拘役，并处或者单处罚金。"
公证问题,利用虚假公证书欺诈,利用虚假公证书从事欺诈活动,《中华人民共和国公证法》第四十四条第（二）项,"当事人以及其他个人或者组织有下列行为之一，给他人造成损失的，依法承担民事责任；违反治安管理的，依法给予治安管理处罚；构成犯罪的，依法追究刑事责任：
（一）提供虚假证明材料，骗取公证书的；
（二）【利用虚假公证书从事欺诈活动的】；
（三）伪造、变造或者买卖伪造、变造的公证书、公证机构印章的。",暂无,利用虚假公证书从事欺诈活动,赔偿损失|追究刑事责任,暂无,【诈骗罪】,《中华人民共和国刑法》第二百六十六条,【诈骗公私财物，数额较大的】，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金；数额巨大或者有其他严重情节的，处三年以上十年以下有期徒刑，并处罚金；数额特别巨大或者有其他特别严重情节的，处十年以上有期徒刑或者无期徒刑，并处罚金或者没收财产。本法另有规定的，依照规定。
公证问题,伪造公证机构印章,伪造、变造或买卖伪造变造的公证书/公证机构印章,《中华人民共和国公证法》第四十四条第（三）项,"当事人以及其他个人或者组织有下列行为之一，给他人造成损失的，依法承担民事责任；违反治安管理的，依法给予治安管理处罚；构成犯罪的，依法追究刑事责任：
（一）提供虚假证明材料，骗取公证书的；
（二）利用虚假公证书从事欺诈活动的；
（三）【伪造、变造或者买卖伪造、变造的公证书、公证机构印章的】。",暂无,伪造、变造或者买卖伪造、变造的公证书、公证机构印章,赔偿损失|追究刑事责任,暂无,【伪造、变造、买卖国家机关公文、证件、印章罪】,《中华人民共和国刑法》第二百八十条,"【伪造、变造、买卖或者盗窃、抢夺、毁灭国家机关的公文、证件、印章的】，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金；情节严重的，处三年以上十年以下有期徒刑，并处罚金。 
　　伪造公司、企业、事业单位、人民团体的印章的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金。 
　　伪造、变造、买卖居民身份证、护照、社会保障卡、驾驶证等依法可以用于证明身份的证件的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金；情节严重的，处三年以上七年以下有期徒刑，并处罚金。"
司法鉴定管理问题,档案丢失损毁,司法鉴定机构导致司法鉴定档案损毁、丢失或者造成其他后果,《浙江省司法鉴定管理条例》第四十五条第一款第（三）项,"司法鉴定机构有下列情形之一的，由省、设区的市司法行政部门给予警告，并责令改正；有违法所得的，没收违法所得，并处违法所得一倍以上三倍以下的罚款：
（一）未经登记擅自设立分支机构或者超出登记业务范围从事司法鉴定业务的；
（二）未依法办理变更登记手续的；
（三）【违反司法鉴定业务档案管理规定，导致司法鉴定档案损毁、丢失或者造成其他后果的】；
（四）组织未取得《司法鉴定人执业证》的人员从事司法鉴定业务的；
（五）以不正当手段招揽鉴定业务的；
（六）违反司法鉴定程序规定，造成后果的;
（七）拒绝接受司法行政部门监督、检查或者提供虚假材料的；
（八）法律、法规规定的其他情形。
违反前款规定，情节严重的，由省司法行政部门给予停止从事司法鉴定业务三个月以上一年以下的处罚。","违法事实：现查明，甲司法鉴定所原机构负责人未实际履行管理鉴定机构内部事务和执业活动的职责，司法鉴定机构疏于对司法鉴定人遵守有关鉴定程序和技术规范进行监督管理，未严格执行案件复核制度，致使该所原司法鉴定人于2015年7月至2017年8月期间，出具违反程序和技术规范的司法鉴定意见；未按照司法鉴定业务档案管理规定要求，有4件司法鉴定档案资料丢失。
本机关认为：根据《全国人民代表大会常务委员会关于司法鉴定管理问题的决定》《司法鉴定机构登记管理办法》《司法鉴定程序通则》《司法鉴定机构内部管理规范》等规定，司法鉴定机构从事司法鉴定业务，应当遵守法律、法规，遵守职业道德和执业纪律，建立完善质量管理体系，落实档案管理制度，加强对司法鉴定人执业活动的管理和监督。浙江法会司法鉴定所在日常管理工作中，未严格落实司法鉴定机构内部管理相关制度，疏于对司法鉴定人执业活动的有效监管，内部管理混乱，严重不负责任，给当事人合法权益造成重大损失，应依法给予行政处罚。
处罚依据：根据《全国人民代表大会常务委员会关于司法鉴定管理问题的决定》第十三条第二款第（一）项，《浙江省司法鉴定管理条例》第四十五条第一款第（三）项和第二款、第四十八条等规定。
处罚决定：停止从事司法鉴定业务六个月。",违反司法鉴定业务档案管理规定，导致司法鉴定档案损毁、丢失或者造成其他后果,警告|责令改正|没收违法所得|罚款|停止从事业务,并处违法所得一倍以上三倍以下的罚款,暂无,,
司法鉴定管理问题,招揽业务手段不当,以不正当手段招揽鉴定业务,《浙江省司法鉴定管理条例》第四十五条第一款第（五）项,"司法鉴定机构有下列情形之一的，由省、设区的市司法行政部门给予警告，并责令改正；有违法所得的，没收违法所得，并处违法所得一倍以上三倍以下的罚款：
（一）未经登记擅自设立分支机构或者超出登记业务范围从事司法鉴定业务的；
（二）未依法办理变更登记手续的；
（三）违反司法鉴定业务档案管理规定，导致司法鉴定档案损毁、丢失或者造成其他后果的；
（四）组织未取得《司法鉴定人执业证》的人员从事司法鉴定业务的；
（五）【以不正当手段招揽鉴定业务的】；
（六）违反司法鉴定程序规定，造成后果的;
（七）拒绝接受司法行政部门监督、检查或者提供虚假材料的；
（八）法律、法规规定的其他情形。
违反前款规定，情节严重的，由省司法行政部门给予停止从事司法鉴定业务三个月以上一年以下的处罚。",暂无,以不正当手段招揽鉴定业务,警告|责令改正|没收违法所得|罚款|停止从事业务,并处违法所得一倍以上三倍以下的罚款,暂无,,
司法鉴定管理问题,拒接接受检查,拒绝接受司法行政部门监督检查或者提供虚假材料,《浙江省司法鉴定管理条例》第四十五条第一款第（七）项,"司法鉴定机构有下列情形之一的，由省、设区的市司法行政部门给予警告，并责令改正；有违法所得的，没收违法所得，并处违法所得一倍以上三倍以下的罚款：
（一）未经登记擅自设立分支机构或者超出登记业务范围从事司法鉴定业务的；
（二）未依法办理变更登记手续的；
（三）违反司法鉴定业务档案管理规定，导致司法鉴定档案损毁、丢失或者造成其他后果的；
（四）组织未取得《司法鉴定人执业证》的人员从事司法鉴定业务的；
（五）以不正当手段招揽鉴定业务的；
（六）违反司法鉴定程序规定，造成后果的;
（七）【拒绝接受司法行政部门监督、检查或者提供虚假材料的】；
（八）法律、法规规定的其他情形。
违反前款规定，情节严重的，由省司法行政部门给予停止从事司法鉴定业务三个月以上一年以下的处罚。",暂无,拒绝接受司法行政部门监督、检查或者提供虚假材料,警告|责令改正|没收违法所得|罚款|停止从事业务,并处违法所得一倍以上三倍以下的罚款,暂无,,
司法鉴定管理问题,私自接受委托,司法鉴定人私自接受鉴定委托/收取鉴定费用,《浙江省司法鉴定管理条例》第四十七条第一款第（三）项,"司法鉴定人有下列情形之一的，由省、设区的市司法行政部门给予警告，并责令改正；有违法所得的，没收违法所得，并处违法所得一倍以上三倍以下的罚款：
（一）超出登记的执业类别从事司法鉴定业务的；
（二）未依法办理变更登记手续的；
（三）【私自接受鉴定委托、收取鉴定费用的】；
（四）不履行保密、回避义务的;
（五）违反司法鉴定程序规定和技术规范，造成后果的;
（六）无正当理由不参加教育培训的；
（七）拒绝接受司法行政部门监督、检查或者提供虚假材料的；
（八）收受与鉴定有关的单位或者人员财物的;
（九）法律、法规规定的其他情形。
违反前款规定，情节严重的，由省司法行政部门给予停止从事司法鉴定业务三个月以上一年以下的处罚。",暂无,司法鉴定人私自接受鉴定委托、收取鉴定费用,警告|责令改正|没收违法所得|罚款|停止从事业务,并处违法所得一倍以上三倍以下的罚款,暂无,,
司法鉴定管理问题,不保密回避,司法鉴定人不履行保密/回避义务,《浙江省司法鉴定管理条例》第四十七条第一款第（四）项,"司法鉴定人有下列情形之一的，由省、设区的市司法行政部门给予警告，并责令改正；有违法所得的，没收违法所得，并处违法所得一倍以上三倍以下的罚款：
（一）超出登记的执业类别从事司法鉴定业务的；
（二）未依法办理变更登记手续的；
（三）私自接受鉴定委托、收取鉴定费用的；
（四）【不履行保密、回避义务的】;
（五）违反司法鉴定程序规定和技术规范，造成后果的;
（六）无正当理由不参加教育培训的；
（七）拒绝接受司法行政部门监督、检查或者提供虚假材料的；
（八）收受与鉴定有关的单位或者人员财物的;
（九）法律、法规规定的其他情形。
违反前款规定，情节严重的，由省司法行政部门给予停止从事司法鉴定业务三个月以上一年以下的处罚。","违法事实：现已查明，屠某于2017年7月27日，通过微信联系某司法鉴定所司法鉴定人杨某，要求若受理对赖某的鉴定案件时把把关。屠某主动介入赖某伤残等级司法鉴定案件，已经与该案件产生利害关系。2017年9月19日，乙司法鉴定所接受某县人民法院委托，对赖某的伤残等级进行重新鉴定，指派屠某和丁某进行鉴定，屠某未按规定履行回避义务，参与了对赖某的伤残等级司法鉴定，在乙司法鉴定所检查室内对赖某进行了检查。根据屠某和丁某的鉴定意见，乙司法鉴定所于2017年11月15日向某县人民法院出具司法鉴定意见书，后又于2017年12月22日撤销上述司法鉴定意见书并退还司法鉴定费。根据上述事实和证据，本机关认为，根据《浙江省司法鉴定管理条例》第三十四条规定：“司法鉴定人本人或者其近亲属与委托人、委托的鉴定事项或者鉴定事项涉及的案件有利害关系，可能影响其独立、客观、公正鉴定的，应当回避。”屠某在已经介入赖某伤残等级司法鉴定案件、与案件产生利害关系的情况下，未按规定履行回避义务，参与对赖某伤残等级重新鉴定案件，违反了《浙江省司法鉴定管理条例》的规定，本机关根据调查结论决定，依法给予相应的行政处罚。
处罚依据：现根据《浙江省司法鉴定管理条例》第四十七条第一款第（四）项和《司法鉴定行业违法行为行政处罚裁量基准（试行）》第13项的规定。
处罚决定：责令改正，警告。",司法鉴定人不履行保密、回避义务,警告|责令改正|没收违法所得|罚款|停止从事业务,并处违法所得一倍以上三倍以下的罚款,暂无,,
司法鉴定管理问题,违反程序规范,违反程序规定和技术规范进行鉴定,《浙江省司法鉴定管理条例》第四十七条第一款第（五）项,"司法鉴定人有下列情形之一的，由省、设区的市司法行政部门给予警告，并责令改正；有违法所得的，没收违法所得，并处违法所得一倍以上三倍以下的罚款：
（一）超出登记的执业类别从事司法鉴定业务的；
（二）未依法办理变更登记手续的；
（三）私自接受鉴定委托、收取鉴定费用的；
（四）不履行保密、回避义务的;
（五）【违反司法鉴定程序规定和技术规范，造成后果的】;
（六）无正当理由不参加教育培训的；
（七）拒绝接受司法行政部门监督、检查或者提供虚假材料的；
（八）收受与鉴定有关的单位或者人员财物的;
（九）法律、法规规定的其他情形。
违反前款规定，情节严重的，由省司法行政部门给予停止从事司法鉴定业务三个月以上一年以下的处罚。","违法事实：当事人吕某，某司法鉴定所司法鉴定人。现查明，吕含琴在付某某、王某某、姚某、郑某案的司法鉴定过程中，违反司法鉴定程序和法医临床相关技术规范，在未对被鉴定人进行法医临床检验、未实际参与鉴定的情况下，却以司法鉴定人的名义出具司法鉴定意见书，作出与客观情况不符的伤残鉴定意见，造成了诉讼资源的浪费，并被相关司法监督部门出具司法建议书、检察建议书，严重损害了司法鉴定行业形象和公信力。
处罚依据：《浙江省司法鉴定管理条例》第四十七条第一款第（五）项和第二款之规定
处罚决定：对你处停止从事司法鉴定业务五个月。
|违法事实：当事人吴某，某司法鉴定所司法鉴定人。现查明，吴某在办理付某某、王某某、姚某等司法鉴定案件过程中，违反法医临床相关技术规范，作出与客观情况不符的伤残等级鉴定意见，造成诉讼资源浪费，并被相关司法监督部门出具司法建议书、检察建议书，严重损害了司法鉴定行业形象和公信力。
处罚依据：《浙江省司法鉴定管理条例》第四十七条第一款第（五）项和第二款之规定
处罚决定：对你处停止从事司法鉴定业务三个月。",司法鉴定人违反司法鉴定程序规定和技术规范，造成后果,警告|责令改正|没收违法所得|罚款|停止从事业务,并处违法所得一倍以上三倍以下的罚款,暂无,,
司法鉴定管理问题,不参加培训,司法鉴定人无正当理由不参加教育培训,《浙江省司法鉴定管理条例》第四十七条第一款第（六）项,"司法鉴定人有下列情形之一的，由省、设区的市司法行政部门给予警告，并责令改正；有违法所得的，没收违法所得，并处违法所得一倍以上三倍以下的罚款：
（一）超出登记的执业类别从事司法鉴定业务的；
（二）未依法办理变更登记手续的；
（三）私自接受鉴定委托、收取鉴定费用的；
（四）不履行保密、回避义务的;
（五）违反司法鉴定程序规定和技术规范，造成后果的;
（六）【无正当理由不参加教育培训的】；
（七）拒绝接受司法行政部门监督、检查或者提供虚假材料的；
（八）收受与鉴定有关的单位或者人员财物的;
（九）法律、法规规定的其他情形。
违反前款规定，情节严重的，由省司法行政部门给予停止从事司法鉴定业务三个月以上一年以下的处罚。",暂无,司法鉴定人无正当理由不参加教育培训,警告|责令改正|没收违法所得|罚款|停止从事业务,并处违法所得一倍以上三倍以下的罚款,暂无,,
司法鉴定管理问题,收受财物,司法鉴定人私自收受财物,《浙江省司法鉴定管理条例》第四十七条第一款第（八）项,"司法鉴定人有下列情形之一的，由省、设区的市司法行政部门给予警告，并责令改正；有违法所得的，没收违法所得，并处违法所得一倍以上三倍以下的罚款：
（一）超出登记的执业类别从事司法鉴定业务的；
（二）未依法办理变更登记手续的；
（三）私自接受鉴定委托、收取鉴定费用的；
（四）不履行保密、回避义务的;
（五）违反司法鉴定程序规定和技术规范，造成后果的;
（六）无正当理由不参加教育培训的；
（七）拒绝接受司法行政部门监督、检查或者提供虚假材料的；
（八）【收受与鉴定有关的单位或者人员财物的】;
（九）法律、法规规定的其他情形。
违反前款规定，情节严重的，由省司法行政部门给予停止从事司法鉴定业务三个月以上一年以下的处罚。",暂无,司法鉴定人收受与鉴定有关的单位或者人员财物,警告|责令改正|没收违法所得|罚款|停止从事业务,并处违法所得一倍以上三倍以下的罚款,暂无,,
司法鉴定管理问题,骗取登记,提供虚假证明文件骗取司法鉴定登记,《全国人民代表大会常务委员会关于司法鉴定管理问题的决定》第十三条第二款第（二）项,"鉴定人或者鉴定机构有违反本决定规定行为的，由省级人民政府司法行政部门予以警告，责令改正。
鉴定人或者鉴定机构有下列情形之一的，由省级人民政府司法行政部门给予停止从事司法鉴定业务三个月以上一年以下的处罚；情节严重的，撤销登记：
(一)因严重不负责任给当事人合法权益造成重大损失的；
(二)【提供虚假证明文件或者采取其他欺诈手段，骗取登记的】；
(三)经人民法院依法通知，拒绝出庭作证的；
(四)法律、行政法规规定的其他情形。
鉴定人故意作虚假鉴定，构成犯罪的，依法追究刑事责任；尚不构成犯罪的，依照前款规定处罚。","违法事实：2014年9月，章某通过某所向司法行政部门申请司法鉴定人执业登记，并提交了申请材料；同年9月，作出行政许可决定，准予章某在该所执业并核发了《司法鉴定执业证》执业类别为法医临床鉴定、法医物证鉴定。现查实，章某提交的文件为虚假的文件材料，并在每年的年度考核时一直隐瞒其2013年2月至2017年5月在某司法鉴定中心执业、2017年5月至今在该司法鉴定所执业的情形。从2014年9月至本案案发，章礼槟同时在两省的司法鉴定机构执业。根据《中华人民共和国行政许可法》《全国人民代表大会常务委员会关于司法鉴定管理问题的决定》《司法鉴定人登记管理办法》《浙江省司法鉴定管理条例》等规定，申请人申请行政许可，应当如实向行政机关提交有关材料和反映真实情况，并对其申请材料实质内容的真实性负责；个人申请司法鉴定业务应当遵守法律、法规和社会公德，品德良好；司法鉴定人应当在一个司法鉴定机构中执业。章某在向本机关申请司法鉴定人执业许可时，隐瞒已在司法鉴定机构执业的真实情况，提供虚假证明文件骗取登记，并每年申请年度考核，在两个司法鉴定机构同时执业直至案发。章某的行为违反了上述法律法规规章的规定，情节严重。
处罚依据：《全国人民代表大会常务委员会关于司法鉴定管理问题的决定》第十三条第二款第（二）项之规定
处罚决定：对你处撤销登记。
|违法事实：现查明，浙北所存在如下违法违规行为：在申请延续登记时，有意隐瞒机构的真实出资主体，骗取登记；以分设鉴定案件编号的方式，拒绝接受司法行政部门监督检查；以违规设立受理点、支付介绍费等不正当手段招揽鉴定业务；内部管理混乱，放任本机构司法鉴定人私自收取鉴定费用；违反财务、档案等管理规定。
本机关认为，根据《中华人民共和国行政许可法》《全国人民代表大会常务委员会关于司法鉴定管理问题的决定》《司法鉴定机构登记管理办法》《司法鉴定程序通则》《浙江省司法鉴定管理条例》以及司法部《司法鉴定机构内部管理规范》等规定，申请人申请行政许可，应当如实向行政机关提交有关材料和反映真实情况，并对其申请材料实质内容的真实性负责；司法行政机关进行监督检查时，司法鉴定机构应当如实提供有关情况和材料；司法鉴定机构应当建立司法鉴定业务档案，应当按照规定将司法鉴定意见书以及有关资料整理立卷、归档保管；司法鉴定的委托由司法鉴定机构统一受理、统一收费；对外统一收取鉴定等费用，依法出具票据。浙北所在申请延续时有意隐瞒机构的真实出资主体骗取登记，多次隐瞒案卷逃避司法行政机关监督检查，以违规设立受理点、支付介绍费等不正当竞争手段招揽鉴定业务，疏于管理放任本机构司法鉴定人私自收取鉴定费用等违法违规行为，涉案数量多、数额大，情节严重。
处罚依据：根据《全国人民代表大会常务委员会关于司法鉴定管理问题的决定》第十三条第二款第（二）项，《浙江省司法鉴定管理条例》第四十五条第一款第（三）（五）（六）（七）项、第二款和第四十八条第一款第（二），《司法鉴定机构登记管理办法》第三十九第（七）（八）（九）项、第四十条第（二）（三）项等规定。
处罚决定：撤销执业登记。",提供虚假证明文件或者采取其他欺诈手段，骗取登记,警告|责令改正|停止从事业务|撤销登记,暂无,【提供虚假证明文件罪；出具证明文件重大失实罪】,《中华人民共和国刑法》第二百二十九条,"【承担资产评估、验资、验证、会计、审计、法律服务、保荐、安全评价、环境影响评价、环境监测等职责的中介组织的人员故意提供虚假证明文件】，情节严重的，处五年以下有期徒刑或者拘役，并处罚金；有下列情形之一的，处五年以上十年以下有期徒刑，并处罚金：
　　（一）提供与证券发行相关的虚假的资产评估、会计、审计、法律服务、保荐等证明文件，情节特别严重的；
　　（二）提供与重大资产交易相关的虚假的资产评估、会计、审计等证明文件，情节特别严重的；
　　（三）在涉及公共安全的重大工程、项目中提供虚假的安全评价、环境影响评价等证明文件，致使公共财产、国家和人民利益遭受特别重大损失的。
　　有前款行为，同时索取他人财物或者非法收受他人财物构成犯罪的，依照处罚较重的规定定罪处罚。
　　第一款规定的人员，严重不负责任，出具的证明文件有重大失实，造成严重后果的，处三年以下有期徒刑或者拘役，并处或者单处罚金。"
律师管理问题,同时执业,同时在两个以上律师事务所执业,《中华人民共和国律师法》第四十七条第（一）项,"律师有下列行为之一的，由设区的市级或者直辖市的区人民政府司法行政部门给予警告，可以处五千元以下的罚款；有违法所得的，没收违法所得；情节严重的，给予停止执业三个月以下的处罚：
（一）【同时在两个以上律师事务所执业的】；
（二）以不正当手段承揽业务的；
（三）在同一案件中为双方当事人担任代理人，或者代理与本人及其近亲属有利益冲突的法律事务的；
（四）从人民法院、人民检察院离任后二年内担任诉讼代理人或者辩护人的；
（五）拒绝履行法律援助义务的。","违法事实：2016年8月，王某律师申请由某律师事务所转入某某律师事务所执业。在省司法厅作出准予变更行政许可决定之前，王某以某某律师事务所律师名义先后接受多名当事人委托担任其诉讼代理人或辩护人，共收取律师费43689.33元（税后）。另查明，王某曾因私自收取费用、同时在两个以上律师事务所执业，被市司法局分别给予行政处罚。其行为违反了《中华人民共和国律师法》第十条第一款“律师只能在一个律师事务所执业。律师变更执业机构的，应当申请换发律师执业证书”、《律师执业管理办法》第四十条第一款“律师只能在一个律师事务所执业”的规定。
处罚依据：《中华人民共和国律师法》第四十七条第一项之规定
处罚决定：对你处停止执业二个月，没收违法所得43689.33元。",同时在两个以上律师事务所执业,警告|罚款|没收违法所得|停止执业,可以处五千元以下的罚款,暂无,,
律师管理问题,违规双方代理,在同一案件中为双方当事人担任代理人,《中华人民共和国律师法》第四十七条第（三）项,"律师有下列行为之一的，由设区的市级或者直辖市的区人民政府司法行政部门给予警告，可以处五千元以下的罚款；有违法所得的，没收违法所得；情节严重的，给予停止执业三个月以下的处罚：
（一）同时在两个以上律师事务所执业的；
（二）以不正当手段承揽业务的；
（三）【在同一案件中为双方当事人担任代理人，或者代理与本人及其近亲属有利益冲突的法律事务的】；
（四）从人民法院、人民检察院离任后二年内担任诉讼代理人或者辩护人的；
（五）拒绝履行法律援助义务的。",暂无,在同一案件中为双方当事人担任代理人，或者代理与本人及其近亲属有利益冲突的法律事务,警告|罚款|没收违法所得|停止执业,可以处五千元以下的罚款,暂无,,
律师管理问题,违反从业禁止,从法院/检察院离任后两年内以律师身份参与代理,《中华人民共和国律师法》第四十七条第（四）项,"律师有下列行为之一的，由设区的市级或者直辖市的区人民政府司法行政部门给予警告，可以处五千元以下的罚款；有违法所得的，没收违法所得；情节严重的，给予停止执业三个月以下的处罚：
（一）同时在两个以上律师事务所执业的；
（二）以不正当手段承揽业务的；
（三）在同一案件中为双方当事人担任代理人，或者代理与本人及其近亲属有利益冲突的法律事务的；
（四）【从人民法院、人民检察院离任后二年内担任诉讼代理人或者辩护人的】；
（五）拒绝履行法律援助义务的。","违法事实：当事人江某，某律师事务所专职律师。 江某律师涉嫌从人民检察院离任后二年内以律师身份担任诉讼代理人或辩护人一案，现已调查完毕。经查，江某于2015年6月被任命为助理检察员，2018年4月从该院辞职，2019年7月取得律师执业证。其从检察院离职后两年内分别以律师身份参与代理了数件诉讼案件。该行为违反了《中华人民共和国律师法》第四十一条，应当受到行政处罚。
处罚依据：《中华人民共和国律师法》第四十七条第（四）项之规定
处罚决定：对你处停止执业二个月。",从人民法院、人民检察院离任后二年内担任诉讼代理人或者辩护人,警告|罚款|没收违法所得|停止执业,可以处五千元以下的罚款,暂无,,
律师管理问题,拒绝法律援助,拒绝履行法律援助义务,《中华人民共和国律师法》第四十七条第（五）项,"律师有下列行为之一的，由设区的市级或者直辖市的区人民政府司法行政部门给予警告，可以处五千元以下的罚款；有违法所得的，没收违法所得；情节严重的，给予停止执业三个月以下的处罚：
（一）同时在两个以上律师事务所执业的；
（二）以不正当手段承揽业务的；
（三）在同一案件中为双方当事人担任代理人，或者代理与本人及其近亲属有利益冲突的法律事务的；
（四）从人民法院、人民检察院离任后二年内担任诉讼代理人或者辩护人的；
（五）【拒绝履行法律援助义务的】。",暂无,拒绝履行法律援助义务,警告|罚款|没收违法所得|停止执业,可以处五千元以下的罚款,暂无,,
律师管理问题,私自收受财物,私自收受委托人费用、财物或者其他利益,《中华人民共和国律师法》第四十八条第（一）项,"律师有下列行为之一的，由设区的市级或者直辖市的区人民政府司法行政部门给予警告，可以处一万元以下的罚款；有违法所得的，没收违法所得；情节严重的，给予停止执业三个月以上六个月以下的处罚：
（一）【私自接受委托、收取费用，接受委托人财物或者其他利益的】；
（二）接受委托后，无正当理由，拒绝辩护或者代理，不按时出庭参加诉讼或者仲裁的；
（三）利用提供法律服务的便利牟取当事人争议的权益的；
（四）泄露商业秘密或者个人隐私的。","违法事实：当事人罗某，现为某律师事务所专职律师。经查，2019年6月，金某赴该所委托罗某担任其与金某某法定继承纠纷一案的一审诉讼代理人，约定律师服务费为人民币4万元并当即签订《法律服务委托合同》。同日，金某交费4万元，该所开具发票。2019年10月上旬，金某在罗某办公室将1万元现金交给罗某，让其通过个人关系斡旋该案。2020年11月，金某与泽大所达成补充协议，泽大所退还律师费1万元。2021年12月，罗某将现金收取的1万元退还金某。罗某收取委托人1万元，属于承办业务时，在律师事务所统一收费外又向委托人索要其他费用、财物或者获取其他利益的行为，违反了《中华人民共和国律师法》第四十条第（一）项、司法部《律师执业管理办法》第四十四条，依法应给予行政处罚。
处罚依据：《中华人民共和国律师法》第四十八条第（一）项之规定
处罚决定：对你处警告。
|违法事实：当事人边某，某律师事务所专职律师。经查，2021年7月9日，边某与杨某某签订《委托协议》，杨某某委托边某代理其妻子的案件。当日，杨某某转账给边某个人账户2万元。该合同并未经援手所审核，也未加盖援手所公章，律师费也未上交至援手所。在本案调查中，边某主动交代另外三起私自接受委托、收取费用以及接受委托人财物的案件，做并案处理。边某私自接受委托、收取费用和接受委托人财物的行为违反了《中华人民共和国律师法》第四十条第（一）项，依法应给予行政处罚。
处罚依据：《中华人民共和国律师法》第四十八条第（一）项之规定
处罚决定：对你处停止执业五个月。",私自接受委托、收取费用，接受委托人财物或者其他利益,警告|罚款|没收违法所得|停止执业,暂无,暂无,,
律师管理问题,无理拒绝辩护,接受委托后无正当理由拒绝辩护/代理,《中华人民共和国律师法》第四十八条第（二）项,"律师有下列行为之一的，由设区的市级或者直辖市的区人民政府司法行政部门给予警告，可以处一万元以下的罚款；有违法所得的，没收违法所得；情节严重的，给予停止执业三个月以上六个月以下的处罚：
（一）私自接受委托、收取费用，接受委托人财物或者其他利益的；
（二）【接受委托后，无正当理由，拒绝辩护或者代理，不按时出庭参加诉讼或者仲裁的】；
（三）利用提供法律服务的便利牟取当事人争议的权益的；
（四）泄露商业秘密或者个人隐私的。",暂无,接受委托后，无正当理由，拒绝辩护或者代理，不按时出庭参加诉讼或者仲裁,警告|罚款|没收违法所得|停止执业,可以处一万元以下的罚款,暂无,,
