一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
消防隐患问题,擅自拆除设施,擅自拆除/停用消防设施/器材,《中华人民共和国消防法》第六十条第一款第（二）项,"单位违反本法规定，有下列行为之一的，责令改正，处五千元以上五万元以下罚款：
（一）消防设施、器材或者消防安全标志的配置、设置不符合国家标准、行业标准，或者未保持完好有效的；
（二）【损坏、挪用或者擅自拆除、停用消防设施、器材的】；
（三）占用、堵塞、封闭疏散通道、安全出口或者有其他妨碍安全疏散行为的；
（四）埋压、圈占、遮挡消火栓或者占用防火间距的；
（五）占用、堵塞、封闭消防车通道，妨碍消防车通行的；
（六）人员密集场所在门窗上设置影响逃生和灭火救援的障碍物的；
（七）对火灾隐患经消防救援机构通知后不及时采取措施消除的。
个人有前款第二项、第三项、第四项、第五项行为之一的，处警告或者五百元以下罚款。
有本条第一款第三项、第四项、第五项、第六项行为，经责令改正拒不改正的，强制执行，所需费用由违法行为人承担。","违法事实：现查明甲建筑设计合伙企业（有限合伙）擅自拆除负责装修改造的位于某百货大楼B馆5层东南的乙餐饮管理有限公司分公司的消防设施、器材，违反了《中华人民共和国消防法》第二十八条之规定，依据《浙江省消防行政处罚裁量标准》第三条之规定，该单位使用面积551平方米，使用性质是餐饮，不属于具有一定规模的公众聚集场所，该行为属于较轻违法情形。
处罚依据：《中华人民共和国消防法》第六十条第一款第二项。
处罚决定：决定给予甲建筑设计合伙企业（有限合伙）罚款人民币5000元整的处罚。
|违法事实：现查明白某擅自拆除、停用消防设施、器材，违反了《中华人民共和国消防法》第二十八条之规定，依据《浙江省消防行政处罚裁量标准》第三条之规定，该行为属于较轻违法情形。
处罚依据：《中华人民共和国消防法》第六十条第二款。
处罚决定：决定给予白某罚款人民币100元整的处罚。",损坏、挪用或者擅自拆除、停用消防设施、器材,警告|责令改正|罚款,对单位处五千元以上五万元以下罚款；对个人处警告或者五百元以下罚款,【消防责任事故罪】,《中华人民共和国刑法》第一百三十九条,【违反消防管理法规，经消防监督机构通知采取改正措施而拒绝执行，造成严重后果的】，对直接责任人员，处三年以下有期徒刑或者拘役；后果特别严重的，处三年以上七年以下有期徒刑。
消防隐患问题,设置障碍,在疏散通道/安全出口处设置障碍,《中华人民共和国消防法》第六十条第一款第（三）项,"单位违反本法规定，有下列行为之一的，责令改正，处五千元以上五万元以下罚款：
（一）消防设施、器材或者消防安全标志的配置、设置不符合国家标准、行业标准，或者未保持完好有效的；
（二）损坏、挪用或者擅自拆除、停用消防设施、器材的；
（三）【占用、堵塞、封闭疏散通道、安全出口或者有其他妨碍安全疏散行为的】；
（四）埋压、圈占、遮挡消火栓或者占用防火间距的；
（五）占用、堵塞、封闭消防车通道，妨碍消防车通行的；
（六）人员密集场所在门窗上设置影响逃生和灭火救援的障碍物的；
（七）对火灾隐患经消防救援机构通知后不及时采取措施消除的。
个人有前款第二项、第三项、第四项、第五项行为之一的，处警告或者五百元以下罚款。
有本条第一款第三项、第四项、第五项、第六项行为，经责令改正拒不改正的，强制执行，所需费用由违法行为人承担。","违法事实：现查明甲歌厅属于具有一定规模的公众聚集场所，在疏散楼梯间堆放杂物，存在其他妨碍安全疏散行为，违反了《中华人民共和国消防法》第二十八条之规定，根据《浙江省消防行政处罚裁量标准》第四条的规定，该行为属于较轻违法情形。
处罚依据：《中华人民共和国消防法》第六十条第一款第三项。
处罚决定：决定给予甲歌厅罚款人民币10000元整的处罚。
|违法事实：现查明乙医疗门诊部有限公司一楼安全出口设置卷帘门，其他妨碍安全疏散行为；违反了《中华人民共和国消防法》第二十八条之规定，依据《浙江省消防行政处罚裁量标准》第四条的规定，该行为属于较轻违法情形。
处罚依据：《中华人民共和国消防法》第六十条第一款第三项。
处罚决定：决定给予乙医疗门诊部有限公司罚款人民币5000元整的处罚。",占用、堵塞、封闭疏散通道、安全出口或者有其他妨碍安全疏散行为,警告|责令改正|罚款|强制执行,对单位处五千元以上五万元以下罚款；对个人处警告或者五百元以下罚款,【消防责任事故罪】,《中华人民共和国刑法》第一百三十九条,【违反消防管理法规，经消防监督机构通知采取改正措施而拒绝执行，造成严重后果的】，对直接责任人员，处三年以下有期徒刑或者拘役；后果特别严重的，处三年以上七年以下有期徒刑。
消防隐患问题,设置障碍,人员密集场所在门窗上设置影响逃生和灭火救援的障碍物,《中华人民共和国消防法》第六十条第一款第（六）项,"单位违反本法规定，有下列行为之一的，责令改正，处五千元以上五万元以下罚款：
（一）消防设施、器材或者消防安全标志的配置、设置不符合国家标准、行业标准，或者未保持完好有效的；
（二）损坏、挪用或者擅自拆除、停用消防设施、器材的；
（三）占用、堵塞、封闭疏散通道、安全出口或者有其他妨碍安全疏散行为的；
（四）埋压、圈占、遮挡消火栓或者占用防火间距的；
（五）占用、堵塞、封闭消防车通道，妨碍消防车通行的；
（六）【人员密集场所在门窗上设置影响逃生和灭火救援的障碍物的】；
（七）对火灾隐患经消防救援机构通知后不及时采取措施消除的。
个人有前款第二项、第三项、第四项、第五项行为之一的，处警告或者五百元以下罚款。
有本条第一款第三项、第四项、第五项、第六项行为，经责令改正拒不改正的，强制执行，所需费用由违法行为人承担。",暂无,人员密集场所在门窗上设置影响逃生和灭火救援的障碍物,责令改正|罚款|强制执行,对单位处五千元以上五万元以下罚款,【消防责任事故罪】,《中华人民共和国刑法》第一百三十九条,【违反消防管理法规，经消防监督机构通知采取改正措施而拒绝执行，造成严重后果的】，对直接责任人员，处三年以下有期徒刑或者拘役；后果特别严重的，处三年以上七年以下有期徒刑。
消防隐患问题,电器隐患,电器线路的设计/敷设/维护保养/检测不符合规定,《中华人民共和国消防法》第六十六条,【电器产品、燃气用具的安装、使用及其线路、管路的设计、敷设、维护保养、检测不符合消防技术标准和管理规定的】，责令限期改正；逾期不改正的，责令停止使用，可以并处一千元以上五千元以下罚款。,"违法事实：现查明甲餐厅大厅吊顶内电器线路的敷设不符合规定，经责令限期改正逾期未改正，违反了《中华人民共和国消防法》第二十七条第二款之规定。经查证该单位属于较轻违法，且不属于具有一定规模的公众聚集场所。
处罚依据：根据《中华人民共和国消防法》第六十六条之规定。
处罚决定：决定给予甲餐厅责令停止使用大厅吊顶内电器线路及其用电设备，并处罚款人民币1000元整的处罚。
|违法事实：现查明某世纪联华超市有限公司（法定代表人：朱某）地下一层南侧疏散走道上电器线路的设计、敷设、维护保养、检测不符合规定，责令其限期改正。2020年7月17日我大队对该单位复查时发现仍未按要求进行整改，违反了《中华人民共和国消防法》第二十七条第二款和《浙江省消防行政处罚裁量标准》第十三条之规定，该行为属于较轻违法情形。
处罚依据：《中华人民共和国消防法》第六十六条。
处罚决定：决定给予该世纪联华超市地下一层南侧疏散走道上未套管线路所在的照明灯责令停止使用，并处罚款人民币1000元整的处罚。",电器产品、燃气用具的安装、使用及其线路、管路的设计、敷设、维护保养、检测不符合消防技术标准和管理规定,责令限期改正|责令停止使用|罚款,可以并处一千元以上五千元以下罚款,【消防责任事故罪】,《中华人民共和国刑法》第一百三十九条,【违反消防管理法规，经消防监督机构通知采取改正措施而拒绝执行，造成严重后果的】，对直接责任人员，处三年以下有期徒刑或者拘役；后果特别严重的，处三年以上七年以下有期徒刑。
消防隐患问题,占用出口,占用/堵塞/封闭疏散通道/安全出口,《中华人民共和国消防法》第六十条第一款第（三）项,"单位违反本法规定，有下列行为之一的，责令改正，处五千元以上五万元以下罚款：
（一）消防设施、器材或者消防安全标志的配置、设置不符合国家标准、行业标准，或者未保持完好有效的；
（二）损坏、挪用或者擅自拆除、停用消防设施、器材的；
（三）【占用、堵塞、封闭疏散通道、安全出口或者有其他妨碍安全疏散行为的】；
（四）埋压、圈占、遮挡消火栓或者占用防火间距的；
（五）占用、堵塞、封闭消防车通道，妨碍消防车通行的；
（六）人员密集场所在门窗上设置影响逃生和灭火救援的障碍物的；
（七）对火灾隐患经消防救援机构通知后不及时采取措施消除的。
个人有前款第二项、第三项、第四项、第五项行为之一的，处警告或者五百元以下罚款。
有本条第一款第三项、第四项、第五项、第六项行为，经责令改正拒不改正的，强制执行，所需费用由违法行为人承担。","违法事实：现查明某建材家居广场甲家具店租用的仓库，占用、堵塞、封闭疏散通道、安全出口，违反了《中华人民共和国消防法》第二十八条之规定。依据《浙江省消防行政处罚裁量标准》第四条之规定，该行为属于一般违法情形。
处罚依据：《中华人民共和国消防法》第六十条第一款第三项。
处罚决定：决定给予甲家具店罚款人民币15000元整的处罚。
|违法事实：现查明乙足浴店（经营范围：足浴服务）占用、堵塞、封闭疏散通道、安全出口，违反了《中华人民共和国消防法》第二十八条之规定。依据《浙江省消防行政处罚裁量标准》第四条之规定，该行为属于较轻违法情形。
处罚依据：《中华人民共和国消防法》第六十条第一款第三项。
处罚决定：决定给予乙足浴店罚款人民币5000元整的处罚。",占用、堵塞、封闭疏散通道、安全出口或者有其他妨碍安全疏散行为,警告|责令改正|罚款|强制执行,对单位处五千元以上五万元以下罚款；对个人处警告或者五百元以下罚款,【消防责任事故罪】,《中华人民共和国刑法》第一百三十九条,【违反消防管理法规，经消防监督机构通知采取改正措施而拒绝执行，造成严重后果的】，对直接责任人员，处三年以下有期徒刑或者拘役；后果特别严重的，处三年以上七年以下有期徒刑。
消防隐患问题,占用消火栓,埋压/圈占/遮挡消火栓,《中华人民共和国消防法》第六十条第一款第（四）项,"单位违反本法规定，有下列行为之一的，责令改正，处五千元以上五万元以下罚款：
（一）消防设施、器材或者消防安全标志的配置、设置不符合国家标准、行业标准，或者未保持完好有效的；
（二）损坏、挪用或者擅自拆除、停用消防设施、器材的；
（三）占用、堵塞、封闭疏散通道、安全出口或者有其他妨碍安全疏散行为的；
（四）【埋压、圈占、遮挡消火栓】或者占用防火间距的；
（五）占用、堵塞、封闭消防车通道，妨碍消防车通行的；
（六）人员密集场所在门窗上设置影响逃生和灭火救援的障碍物的；
（七）对火灾隐患经消防救援机构通知后不及时采取措施消除的。
个人有前款第二项、第三项、第四项、第五项行为之一的，处警告或者五百元以下罚款。
有本条第一款第三项、第四项、第五项、第六项行为，经责令改正拒不改正的，强制执行，所需费用由违法行为人承担。","违法事实：现查明甲包装制品有限公司遮挡消火栓2处，无法当场整改，违反了《中华人民共和国消防法》第二十八条之规定。
处罚依据：根据《中华人民共和国消防法》第六十条第一款第四项。
处罚决定：决定给予甲包装制品有限公司罚款人民币5000元整的处罚。
|违法事实：现查明张某遮挡消火栓，其行为违反了《中华人民共和国消防法》第二十八条之规定。
处罚依据：根据《中华人民共和国消防法》第六十条第一款第四项。
处罚决定：决定张某罚款人民币50元。",埋压、圈占、遮挡消火栓或者占用防火间距,警告|责令改正|罚款|强制执行,对单位处五千元以上五万元以下罚款；对个人处警告或者五百元以下罚款,【消防责任事故罪】,《中华人民共和国刑法》第一百三十九条,【违反消防管理法规，经消防监督机构通知采取改正措施而拒绝执行，造成严重后果的】，对直接责任人员，处三年以下有期徒刑或者拘役；后果特别严重的，处三年以上七年以下有期徒刑。
消防隐患问题,占用楼间距,占用防火间距,《中华人民共和国消防法》第六十条第一款第（四）项,"单位违反本法规定，有下列行为之一的，责令改正，处五千元以上五万元以下罚款：
（一）消防设施、器材或者消防安全标志的配置、设置不符合国家标准、行业标准，或者未保持完好有效的；
（二）损坏、挪用或者擅自拆除、停用消防设施、器材的；
（三）占用、堵塞、封闭疏散通道、安全出口或者有其他妨碍安全疏散行为的；
（四）埋压、圈占、遮挡消火栓或者【占用防火间距的】；
（五）占用、堵塞、封闭消防车通道，妨碍消防车通行的；
（六）人员密集场所在门窗上设置影响逃生和灭火救援的障碍物的；
（七）对火灾隐患经消防救援机构通知后不及时采取措施消除的。
个人有前款第二项、第三项、第四项、第五项行为之一的，处警告或者五百元以下罚款。
有本条第一款第三项、第四项、第五项、第六项行为，经责令改正拒不改正的，强制执行，所需费用由违法行为人承担。","违法事实：现查明甲日用品有限公司占用防火间距，违反了《中华人民共和国消防法》第二十八条之规定，依据《浙江省消防行政处罚裁量标准》第五条之规定，该行为属于较轻违法情形。
处罚依据：《中华人民共和国消防法》第六十条第一款第四项。
处罚决定：决定给予甲日用品有限公司罚款人民币5000元整的处罚。
|违法事实：现查明乙科技有限公司2号楼和3号楼之间搭建钢棚占用防火间距，违反了《中华人民共和国消防法》第二十八条之规定，根据《浙江省消防行政处罚裁量标准》第五条之规定，属于较轻违法行为。
处罚依据：根据《中华人民共和国消防法》第六十条第一款第四项。
处罚决定：决定给予乙科技有限公司罚款人民币5000元整的处罚。",埋压、圈占、遮挡消火栓或者占用防火间距,警告|责令改正|罚款|强制执行,对单位处五千元以上五万元以下罚款；对个人处警告或者五百元以下罚款,【消防责任事故罪】,《中华人民共和国刑法》第一百三十九条,【违反消防管理法规，经消防监督机构通知采取改正措施而拒绝执行，造成严重后果的】，对直接责任人员，处三年以下有期徒刑或者拘役；后果特别严重的，处三年以上七年以下有期徒刑。
消防隐患问题,占用通道,占用/堵塞/封闭消防车通道,《中华人民共和国消防法》第六十条第一款第（五）项,"单位违反本法规定，有下列行为之一的，责令改正，处五千元以上五万元以下罚款：
（一）消防设施、器材或者消防安全标志的配置、设置不符合国家标准、行业标准，或者未保持完好有效的；
（二）损坏、挪用或者擅自拆除、停用消防设施、器材的；
（三）占用、堵塞、封闭疏散通道、安全出口或者有其他妨碍安全疏散行为的；
（四）埋压、圈占、遮挡消火栓或者占用防火间距的；
（五）【占用、堵塞、封闭消防车通道，妨碍消防车通行的】；
（六）人员密集场所在门窗上设置影响逃生和灭火救援的障碍物的；
（七）对火灾隐患经消防救援机构通知后不及时采取措施消除的。
个人有前款第二项、第三项、第四项、第五项行为之一的，处警告或者五百元以下罚款。
有本条第一款第三项、第四项、第五项、第六项行为，经责令改正拒不改正的，强制执行，所需费用由违法行为人承担。","违法事实：现查明甲印刷有限公司消防车通道处堆放杂物、搭建雨棚，占用、堵塞、封闭消防车通道，违反了《中华人民共和国消防法》第二十八条之规定，依据《浙江省消防行政处罚裁量标准》第六条之规定，该行为已造成消防车无法通行，属于严重违法情形。
处罚依据：《中华人民共和国消防法》第六十条第一款第五项。
处罚决定：决定给予甲印刷有限公司罚款人民币35000元整的处罚。
|违法事实：现查明乙食品有限公司(法定代表人：刘某)占用消防车道（堆放货物），其行为违反了《中华人民共和国消防法》第二十八条之规定，依据《浙江省消防行政处罚裁量标准》第六条之规定，属于较轻违法行为。
处罚依据：根据《中华人民共和国消防法》第六十条第一款第五项。
处罚决定：决定给予乙食品有限公司罚款人民币5000元整的处罚。",占用、堵塞、封闭消防车通道，妨碍消防车通行,警告|责令改正|罚款|强制执行,对单位处五千元以上五万元以下罚款；对个人处警告或者五百元以下罚款,【消防责任事故罪】,《中华人民共和国刑法》第一百三十九条,【违反消防管理法规，经消防监督机构通知采取改正措施而拒绝执行，造成严重后果的】，对直接责任人员，处三年以下有期徒刑或者拘役；后果特别严重的，处三年以上七年以下有期徒刑。
消防隐患问题,怠于消除隐患,不及时消除火灾隐患,《中华人民共和国消防法》第六十条第一款第（七）项,"单位违反本法规定，有下列行为之一的，责令改正，处五千元以上五万元以下罚款：
（一）消防设施、器材或者消防安全标志的配置、设置不符合国家标准、行业标准，或者未保持完好有效的；
（二）损坏、挪用或者擅自拆除、停用消防设施、器材的；
（三）占用、堵塞、封闭疏散通道、安全出口或者有其他妨碍安全疏散行为的；
（四）埋压、圈占、遮挡消火栓或者占用防火间距的；
（五）占用、堵塞、封闭消防车通道，妨碍消防车通行的；
（六）人员密集场所在门窗上设置影响逃生和灭火救援的障碍物的；
（七）【对火灾隐患经消防救援机构通知后不及时采取措施消除的】。
个人有前款第二项、第三项、第四项、第五项行为之一的，处警告或者五百元以下罚款。
有本条第一款第三项、第四项、第五项、第六项行为，经责令改正拒不改正的，强制执行，所需费用由违法行为人承担。","违法事实：现查明甲织造有限公司不及时消除火灾隐患，违反了《中华人民共和国消防法》第十六条第一款第五项，依据《浙江省消防行政处罚裁量标准》第八条之规定，该行为属于较轻违法情形。
处罚依据：《中华人民共和国消防法》第六十条第一款第七项。
处罚决定：决定给予甲织造有限公司罚款人民币5000元整的处罚。
|违法事实：现查明乙医疗美容有限公司不及时消除火灾隐患，违反了《中华人民共和国消防法》第十六条第一款第五项之规定，依据《浙江省消防行政处罚裁量标准》第八条之规定，该行为属于一般违法行为。
处罚依据：根据《中华人民共和国消防法》第六十条第一款第七项。
处罚决定：决定给予乙医疗美容有限公司罚款人民币15000元整的处罚。",对火灾隐患经消防救援机构通知后不及时采取措施消除,责令改正|罚款,对单位处五千元以上五万元以下罚款,【消防责任事故罪】,《中华人民共和国刑法》第一百三十九条,【违反消防管理法规，经消防监督机构通知采取改正措施而拒绝执行，造成严重后果的】，对直接责任人员，处三年以下有期徒刑或者拘役；后果特别严重的，处三年以上七年以下有期徒刑。
消防隐患问题,场所设置不合规,生产储存经营等场所与居住场所设置在同一建筑物内,《中华人民共和国消防法》第六十一条第二款,"生产、储存、经营易燃易爆危险品的场所与居住场所设置在同一建筑物内，或者未与居住场所保持安全距离的，责令停产停业，并处五千元以上五万元以下罚款。
【生产、储存、经营其他物品的场所与居住场所设置在同一建筑物内，不符合消防技术标准的】，依照前款规定处罚。","违法事实：现查明甲电子实业有限公司宿舍与仓库设置在同一建筑物内，不符合《住宿与生产储存经营合用场所消防安全技术要求》XF703-2007第4.1条，已违反《中华人民共和国消防法》第十九条第二款之规定。
处罚依据：根据《中华人民共和国消防法》第六十一条第二款和《浙江省消防行政处罚裁量标准》第九条。
处罚决定：决定给予甲电子实业有限公司责令停产停业，并处罚款人民币45000元整的处罚。
|违法事实：现查明乙广告策划有限公司住宿与生产加工车间设置在同一建筑物内不符合消防技术标准，涉嫌违反了《中华人民共和国消防法》第十九条第二款之规定。
处罚依据：根据《中华人民共和国消防法》第六十一条第二款。
处罚决定：决定给予乙广告策划有限公司责令停产停业，并处罚款人民币15000元整的处罚",生产、储存、经营其他物品的场所与居住场所设置在同一建筑物内，不符合消防技术标准,责令停产停业|罚款,并处五千元以上五万元以下罚款,【消防责任事故罪】,《中华人民共和国刑法》第一百三十九条,【违反消防管理法规，经消防监督机构通知采取改正措施而拒绝执行，造成严重后果的】，对直接责任人员，处三年以下有期徒刑或者拘役；后果特别严重的，处三年以上七年以下有期徒刑。
消防隐患问题,逾期不整改,不履行消防安全职责,《中华人民共和国消防法》第二十一条第二款|《中华人民共和国消防法》第六十七条,"禁止在具有火灾、爆炸危险的场所吸烟、使用明火。因施工等特殊情况需要使用明火作业的，应当按照规定事先办理审批手续，采取相应的消防安全措施；作业人员应当遵守消防安全规定。
进行电焊、气焊等具有火灾危险作业的人员和【自动消防系统的操作人员，必须持证上岗，并遵守消防安全操作规程】。
|【机关、团体、企业、事业等单位违反本法第十六条、第十七条、第十八条、第二十一条第二款规定的】，责令限期改正；逾期不改正的，对其直接负责的主管人员和其他直接责任人员依法给予处分或者给予警告处罚。","违法事实：现查明甲商业物业管理有限公司分公司不履行消防安全职责逾期未改，违反了《中华人民共和国消防法》第十八条第一款之规定，根据《浙江省消防行政处罚裁量标准》之规定，马某作为该单位某小区项目的直接负责人，应承担法律责任。
处罚依据：根据《中华人民共和国消防法》第六十七条。
处罚决定：决定给予马某警告的处罚。
|违法事实：现查明乙物业有限公司管理的某小区消控室值班人员未持证上岗，不履行消防安全职责逾期未改，违反了《中华人民共和国消防法》第二十一条第二款的规定，依据《浙江省消防行政处罚裁量标准》之规定，高某作为该单位的消防责任人和现场直接管理人，应承担法律责任。
处罚依据：根据《中华人民共和国消防法》第六十七条。
处罚决定：决定给予乙物业有限公司消防责任人和现场直接管理人高某警告的处罚。",自动消防系统的操作人员未持证上岗，不履行消防安全职责,责令限期改正|警告|处分责任人,暂无,【消防责任事故罪】,《中华人民共和国刑法》第一百三十九条,【违反消防管理法规，经消防监督机构通知采取改正措施而拒绝执行，造成严重后果的】，对直接责任人员，处三年以下有期徒刑或者拘役；后果特别严重的，处三年以上七年以下有期徒刑。
消防隐患问题,不引导疏散,人员密集场所发生火灾，场所工作人员不组织引导在场人员疏散,《中华人民共和国消防法》第六十八条,人员密集场所发生火灾，该场所的现场工作人员不履行组织、引导在场人员疏散的义务，情节严重，尚不构成犯罪的，处五日以上十日以下拘留。,暂无,人员密集场所发生火灾，该场所的现场工作人员不履行组织、引导在场人员疏散的义务,拘留,处五日以上十日以下拘留,【消防责任事故罪】,《中华人民共和国刑法》第一百三十九条,【违反消防管理法规，经消防监督机构通知采取改正措施而拒绝执行，造成严重后果的】，对直接责任人员，处三年以下有期徒刑或者拘役；后果特别严重的，处三年以上七年以下有期徒刑。
消防隐患问题,无动火审批,高层民用建筑进行明火作业未履行动火审批手续,《高层民用建筑消防安全管理规定》第四十七条第（一）项,"违反本规定，有下列行为之一的，由消防救援机构责令改正，对经营性单位和个人处2000元以上10000元以下罚款，对非经营性单位和个人处500元以上1000元以下罚款：
（一）【在高层民用建筑内进行电焊、气焊等明火作业，未履行动火审批手续、进行公告，或者未落实消防现场监护措施的】；
（二）高层民用建筑设置的户外广告牌、外装饰妨碍防烟排烟、逃生和灭火救援，或者改变、破坏建筑立面防火结构的；
（三）未设置外墙外保温材料提示性和警示性标识，或者未及时修复破损、开裂和脱落的外墙外保温系统的；
（四）未按照规定落实消防控制室值班制度，或者安排不具备相应条件的人员值班的；
（五）未按照规定建立专职消防队、志愿消防队等消防组织的；
（六）因维修等需要停用建筑消防设施未进行公告、未制定应急预案或者未落实防范措施的；
（七）在高层民用建筑的公共门厅、疏散走道、楼梯间、安全出口停放电动自行车或者为电动自行车充电，拒不改正的。","违法事实：现查明甲商业管理有限公司的内部电工对一楼手扶梯进行电焊作业，该单位在进行电焊作业前未履行动火审批手续、进行公告，违反了《高层民用建筑消防安全管理规定》（应急管理部令第5号）第十五条第一款之规定。
处罚依据：根据《高层民用建筑消防安全管理规定》第四十七条第一项。
处罚决定：决定给予甲商业管理有限公司罚款人民币2000元整的处罚。
|违法事实：现查明乙家电服务部高层民用建筑进行明火作业未履行动火审批手续、进行公告，违反了《高层民用建筑消防安全管理规定》第十五条第一款之规定，依据《浙江省消防行政处罚裁量标准》之规定，该行为属于较轻违法行为。
处罚依据：根据《高层民用建筑消防安全管理规定》第四十七条第一项。
处罚决定：决定给予乙家电服务部罚款人民币2000元整的处罚。",在高层民用建筑内进行电焊、气焊等明火作业，未履行动火审批手续、进行公告，或者未落实消防现场监护措施,责令改正|罚款,对经营性单位和个人处2000元以上10000元以下罚款，对非经营性单位和个人处500元以上1000元以下罚款,暂无,,
消防隐患问题,破坏防火结构,设置的户外广告牌/外装饰改变/破坏建筑立面防火结构,《高层民用建筑消防安全管理规定》第四十七条第（二）项|《浙江省消防条例》第六十二条第二款,"违反本规定，有下列行为之一的，由消防救援机构责令改正，对经营性单位和个人处2000元以上10000元以下罚款，对非经营性单位和个人处500元以上1000元以下罚款：
（一）在高层民用建筑内进行电焊、气焊等明火作业，未履行动火审批手续、进行公告，或者未落实消防现场监护措施的；
（二）【高层民用建筑设置的户外广告牌、外装饰妨碍防烟排烟、逃生和灭火救援，或者改变、破坏建筑立面防火结构的】；
（三）未设置外墙外保温材料提示性和警示性标识，或者未及时修复破损、开裂和脱落的外墙外保温系统的；
（四）未按照规定落实消防控制室值班制度，或者安排不具备相应条件的人员值班的；
（五）未按照规定建立专职消防队、志愿消防队等消防组织的；
（六）因维修等需要停用建筑消防设施未进行公告、未制定应急预案或者未落实防范措施的；
（七）在高层民用建筑的公共门厅、疏散走道、楼梯间、安全出口停放电动自行车或者为电动自行车充电，拒不改正的。
|违反本条例第二十七条第一款规定，未重新申请消防验收的，由住房城乡建设主管部门责令停止使用或者停产停业，并处一万元以上十万元以下罚款；未重新备案的，责令限期改正，处五百元以上五千元以下罚款。
违反本条例第二十七条第二款规定，【建筑物的外墙装修装饰、建筑屋面使用以及广告牌的设置影响防火、逃生的】，由消防救援机构责令限期改正；逾期不改正的，处二千元以上二万元以下罚款,并依法予以拆除。","违法事实：现查明甲酒店高层民用建筑设置的户外广告牌破坏建筑立面防火结构，违反了《高层民用建筑消防安全管理规定》第二十一条第一款，依据《浙江省消防行政处罚裁量标准》之规定。
处罚依据：根据《高层民用建筑消防安全管理规定》第四十七条第二项。
处罚决定：决定给予甲酒店罚款人民币3000元整的处罚。
|违法事实：现查明乙酒店有限公司建筑物外墙装修装饰、建筑屋面使用及广告牌的设置影响防火、逃生，违反了《浙江省消防条例》第二十五条第二款之规定。
处罚依据：根据《浙江省消防条例》第五十八条第二款。
处罚决定：决定给予乙酒店有限公司罚款人民币8000元整的处罚。",高层民用建筑设置的户外广告牌、外装饰妨碍防烟排烟、逃生和灭火救援，或者改变、破坏建筑立面防火结构,责令改正|罚款|强制拆除,对经营性单位和个人处2000元以上10000元以下罚款，对非经营性单位和个人处500元以上1000元以下罚款|处二千元以上二万元以下罚款,暂无,,
消防隐患问题,未设置标识,未设置外墙外保温材料提示性和警示性标识,《高层民用建筑消防安全管理规定》第四十七条第（三）项,"违反本规定，有下列行为之一的，由消防救援机构责令改正，对经营性单位和个人处2000元以上10000元以下罚款，对非经营性单位和个人处500元以上1001元以下罚款：
（一）在高层民用建筑内进行电焊、气焊等明火作业，未履行动火审批手续、进行公告，或者未落实消防现场监护措施的；
（二）高层民用建筑设置的户外广告牌、外装饰妨碍防烟排烟、逃生和灭火救援，或者改变、破坏建筑立面防火结构的；
（三）【未设置外墙外保温材料提示性和警示性标识，或者未及时修复破损、开裂和脱落的外墙外保温系统的】；
（四）未按照规定落实消防控制室值班制度，或者安排不具备相应条件的人员值班的；
（五）未按照规定建立专职消防队、志愿消防队等消防组织的；
（六）因维修等需要停用建筑消防设施未进行公告、未制定应急预案或者未落实防范措施的；
（七）在高层民用建筑的公共门厅、疏散走道、楼梯间、安全出口停放电动自行车或者为电动自行车充电，拒不改正的。","违法事实：现查明甲物业管理有限公司管理的某大厦（高层民用建筑）未设置外墙外保温材料提示性和警示性标识，违反了《高层民用建筑消防安全管理规定》第十九条第一款之规定，依据《浙江省消防行政处罚裁量标准》，该行为属于一般违法情形。
处罚依据：《高层民用建筑消防安全管理规定》第四十七条第三项。
处罚决定：决定给予甲物业管理有限公司罚款人民币3000元整的处罚。",未设置外墙外保温材料提示性和警示性标识，或者未及时修复破损、开裂和脱落的外墙外保温系统,责令改正|罚款,对经营性单位和个人处2000元以上10000元以下罚款，对非经营性单位和个人处500元以上1000元以下罚款,暂无,,
