一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
船上人员问题,值班人员不足,船舶停泊时未留足值班人员,《中华人民共和国内河交通安全管理条例》第八十一条|《中华人民共和国内河海事行政处罚规定》第十七条第（十七）项,"违反本条例的规定，【船舶在内河航行、停泊或者作业，不遵守航行、避让和信号显示规则的】，由海事管理机构责令改正，处1000元以上1万元以下的罚款；情节严重的，对责任船员给予暂扣适任证书或者其他适任证件3个月至6个月直至吊销适任证书或者其他适任证件的处罚；造成重大内河交通事故的，依照刑法关于交通肇事罪或者其他罪的规定，依法追究刑事责任。
|违反《内河交通安全管理条例》的有关规定，船舶在内河航行、停泊或者作业，不遵守航行、避让和信号显示规则，依照《内河交通安全管理条例》第八十一条的规定，处以1000元以上1万元以下罚款；情节严重的，还应当对责任船员给予扣留船员适任证书或者其他适任证件3个月至6个月直至吊销船员适任证书或者其他适任证件的处罚。本条前款所称不遵守航行、避让和信号显示规则，包括以下情形：
（一）未采用安全航速航行；
（二）未按照要求保持正规了望；
（三）未按照规定的航路或者航行规则航行；
（四）未按照规定倒车、调头、追越；
（五）未按照规定显示号灯、号型或者鸣放声号；
（六）未按照规定擅自夜航；
（七）在规定必须报告船位的地点，未报告船位；
（八）在禁止横穿航道的航段，穿越航道；
（九）在限制航速的区域和汛期高水位期间未按照海事管理机构规定的航速航行；
（十）不遵守海事管理机构发布的在能见度不良时的航行规定；
（十一）不遵守海事管理机构发布的有关航行、避让和信号规则规定；
（十二）不遵守海事管理机构发布的航行通告、航行警告规定；
（十三）船舶装卸、载运危险货物或者空舱内有可燃气体时，未按照规定悬挂或者显示信号；
（十四）不按照规定保持船舶自动识别系统处于正常工作状态，或者不按照规定在船舶自动识别设备中输入准确信息，或者船舶自动识别系统发生故障未及时向海事机构报告；
（十五）未在规定的甚高频通信频道上守听；
（十六）未按照规定进行无线电遇险设备测试；
（十七）【船舶停泊未按照规定留足值班人员】；
（十八）未按照规定采取保障人员上、下船舶、设施安全的措施；
（十九）不遵守航行、避让和信号显示规则的其他情形。","违法事实：你单位在2017年11月在某水域实施的船舶停泊未按照规定留足值班人员的行为，经调查，当事人违反了《中华人民共和国内河交通安全管理条例》第二十四条第三款之规定。，
处罚依据：《内河交通安全管理条例》第八十一条、《中华人民共和国内河海事行政处罚规定》第十七条之规定。
处罚决定：对当事人处以罚款人民币2000元整。
|违法事实：你单位在2017年9月在某水域实施的船舶停泊未按照规定留足值班人员的行为，经调查，当事人违反了《中华人民共和国内河交通安全管理条例》第二十四条第二款之规定。
处罚依据：《内河交通安全管理条例》第八十一条、《中华人民共和国内河海事行政处罚规定》第十七条之规定。
处罚决定：对你单位当事人处以罚款人民币2000元整。",船舶在内河停泊时，未按照规定留足值班人员,责令改正|罚款|暂扣、吊销船员适任证书或者其他适任证件|追究刑事责任,1000元以上10000元以下罚款,【交通肇事罪】,《中华人民共和国刑法》第一百三十三条,【违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的】，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。
船上人员问题,未履行值班职责,船员未正确履行值班职责,《中华人民共和国船员条例》第五十二条第（一）项|《中华人民共和国内河船舶船员值班规则》第八十九条第（二）项,"违反本条例的规定，船员有下列情形之一的，由海事管理机构处1000元以上1万元以下罚款；情节严重的，并给予暂扣船员适任证书6个月以上2年以下直至吊销船员适任证书的处罚：
（一）【未遵守值班规定擅自离开工作岗位的】；
（二）未按照水上交通安全和防治船舶污染操作规则操纵、控制和管理船舶的；
（三）发现或者发生险情、事故、保安事件或者影响航行安全的情况未及时报告的；
（四）未如实填写或者记载有关船舶、船员法定文书的；
（五）隐匿、篡改或者销毁有关船舶、船员法定证书、文书的；
（六）不依法履行救助义务或者肇事逃逸的；
（七）利用船舶私载旅客、货物或者携带违禁物品的。
|船员有下列行为之一的，依据《中华人民共和国船员条例》第五十二条，由海事管理机构处以1000元以上1万元以下罚款；情节严重的，并给予暂扣船员适任证书6个月以上24个月以下直至吊销船员适任证书的处罚：
（一）未保持正规了望；
（二）【未正确履行值班职责】；
（三）未按照要求值班交接；
（四）不采用安全航速；
（五）不按照规定守听航行通信；
（六）不按照规定测试、检修船舶设备；
（七）发现或者发生险情、事故、保安事件或者影响航行安全的情况未及时报告；
（八）未按照规定填写或者记载有关船舶法定文书。","违法事实：你单位孙某在2017年9月在某码头实施的未正确履行值班职责的行为，经调查，当事人违反了《中华人民共和国内河船舶船员值班规则》相关条款之规定。
处罚依据：《中华人民共和国内河船舶船员值班规则》第八十九条第（二）项之规定。
处罚决定：对你单位当事人处以罚款人民币1000元整。
|违法事实：你单位李某在2017年7月在某码头实施的未正确履行值班职责的行为，经调查，当事人违反了《中华人民共和国内河船舶船员值班规则》相关条款之规定。
处罚依据：《中华人民共和国内河船舶船员值班规则》第八十九条第（二）项之规定。
处罚决定：对你单位当事人处以罚款人民币1000元整。",船员未正确履行值班职责，未遵守值班规定擅自离开工作岗位,罚款|暂扣、吊销船员适任证书或者其他适任证件书,1000元以上10000元以下罚款,暂无,,
船上人员问题,未按规定管理船舶,管理和指挥船舶不当,《中华人民共和国船员条例》第五十二条第（二）项,"违反本条例的规定，船员有下列情形之一的，由海事管理机构处1000元以上1万元以下罚款；情节严重的，并给予暂扣船员适任证书6个月以上2年以下直至吊销船员适任证书的处罚：
（一）未遵守值班规定擅自离开工作岗位的；
（二）【未按照水上交通安全和防治船舶污染操作规则操纵、控制和管理船舶的】；
（三）发现或者发生险情、事故、保安事件或者影响航行安全的情况未及时报告的；
（四）未如实填写或者记载有关船舶、船员法定文书的；
（五）隐匿、篡改或者销毁有关船舶、船员法定证书、文书的；
（六）不依法履行救助义务或者肇事逃逸的；
（七）利用船舶私载旅客、货物或者携带违禁物品的。","违法事实：你单位吴某在2017年11月在某水域实施的管理和指挥船舶未履行职责的行为，经调查，当事人违反了《中华人民共和国船员条例》第二十二条第（五）项之规定。
处罚依据：《中华人民共和国船员条例》第五十八条第（三）项之规定。
处罚决定：对你单位当事人处以罚款人民币2000元整。",船员未按照水上交通安全和防治船舶污染操作规则操纵、控制和管理船舶,罚款|暂扣、吊销船员适任证书或者其他适任证件,1000元以上10000元以下罚款,暂无,,
船上人员问题,未及时报告危险,未及时报告险情/事故/保安事件等影响航行安全的情况,《中华人民共和国船员条例》第五十二条第（三）项,"违反本条例的规定，船员有下列情形之一的，由海事管理机构处1000元以上1万元以下罚款；情节严重的，并给予暂扣船员适任证书6个月以上3年以下直至吊销船员适任证书的处罚：
（一）未遵守值班规定擅自离开工作岗位的；
（二）未按照水上交通安全和防治船舶污染操作规则操纵、控制和管理船舶的；
（三）【发现或者发生险情、事故、保安事件或者影响航行安全的情况未及时报告的】；
（四）未如实填写或者记载有关船舶、船员法定文书的；
（五）隐匿、篡改或者销毁有关船舶、船员法定证书、文书的；
（六）不依法履行救助义务或者肇事逃逸的；
（七）利用船舶私载旅客、货物或者携带违禁物品的。","违法事实：2021年5月某船左舷与大桥防撞墩发生触碰，大桥防撞墩（自北岸水中数起第3个防撞墩）被碰撞损于水中，无人员伤亡，事故发生后，该船管理人员郑某未及时报告。事故责任认定和海事调解结束后，县交通运输局对该船管理人员郑某未及时报告违法行为批准立案，并指定承办此案。执法人员依法取得现场照片、对郑某的询问笔录、郑某身份证复印件、船员适任证书复印件、船舶国籍证书复印件、水上交通事故责任认定书原件、海事调解协议书原件、授权委托书原件、受委托人身份证复印件等相关证据。
处罚依据：《中华人民共和国船员条例》第五十二条第（三）项之规定。
处罚决定：罚款人民币1000元整。
|违法事实：2020年10月，市交通运输局执法人员接到12395事故报警电话，一船在马斗线与袍中桥发生触碰，执法人员接警达到事故现场。经检查相关证件，并对制作事故笔录后发现，该船于9时30分已发生触碰，与报警时间不一致：涉嫌违反《中华人民共和国船员条例》第二十条第（五）项，其行为涉嫌发生险情、事故、保安事件或者影响航行安全的情况未及时报告。
处罚依据：《中华人民共和国船员条例》第五十二条第（三）项之规定。
处罚决定：罚款人民币1000元整。",船员发现或者发生险情、事故、保安事件或者影响航行安全的情况未及时报告,罚款|暂扣、吊销船员适任证书或者其他适任证件,1000元以上10000元以下罚款,暂无,,
船上人员问题,私载运输,私载旅客/货物/违禁物品,《中华人民共和国船员条例》第五十二条第（七）项,"违反本条例的规定，船员有下列情形之一的，由海事管理机构处1000元以上1万元以下罚款；情节严重的，并给予暂扣船员适任证书6个月以上6年以下直至吊销船员适任证书的处罚：
（一）未遵守值班规定擅自离开工作岗位的；
（二）未按照水上交通安全和防治船舶污染操作规则操纵、控制和管理船舶的；
（三）发现或者发生险情、事故、保安事件或者影响航行安全的情况未及时报告的；
（四）未如实填写或者记载有关船舶、船员法定文书的；
（五）隐匿、篡改或者销毁有关船舶、船员法定证书、文书的；
（六）不依法履行救助义务或者肇事逃逸的；
（七）【利用船舶私载旅客、货物或者携带违禁物品的】。",暂无,利用船舶私载旅客、货物，或者携带违禁物品,罚款|暂扣、吊销船员适任证书或者其他适任证件,1000元以上10000元以下罚款,暂无,,
船上人员问题,未带证件/文书,船舶和船员未携带有效证书/文书/航行资料,《中华人民共和国船员条例》第五十三条第（一）项,"违反本条例的规定，船长有下列情形之一的，由海事管理机构处2000元以上2万元以下罚款；情节严重的，并给予暂扣船员适任证书6个月以上2年以下直至吊销船员适任证书的处罚：
（一）【未保证船舶和船员携带符合法定要求的证书、文书以及有关航行资料的】；
（二）未保证船舶和船员在开航时处于适航、适任状态，或者未按照规定保障船舶的最低安全配员，或者未保证船舶的正常值班的；
（三）未在船员服务簿内如实记载船员的履职情况；
（四）船舶进港、出港、靠泊、离泊，通过交通密集区、危险航区等区域，或者遇有恶劣天气和海况，或者发生水上交通事故、船舶污染事故、船舶保安事件以及其他紧急情况时，未在驾驶台值班的；
（五）在弃船或者撤离船舶时未最后离船的。","违法事实：你单位许某在2017年11月在某水域实施的未保证船舶携带符合法定要求的文书的行为，经调查，当事人违反了《中华人民共和国船员条例》第二十二条第（一）项之规定。
处罚依据：《中华人民共和国船员条例》第五十八条第（一）项之规定。
处罚决定：对你单位当事人处以罚款人民币1000元整。
|违法事实：你单位沈某在2017年10月在某下游引航道水域实施的未保证船舶和船员携带符合法定要求的证书的行为，经调查，当事人违反了《中华人民共和国船员条例》第二十二条第（一）项之规定。
处罚依据：《中华人民共和国船员条例》第五十八条第（一）项之规定。
处罚决定：对你单位当事人处以罚款人民币2000元整。",船长未保证船舶和船员携带符合法定要求的证书、文书以及有关航行资料,罚款|暂扣、吊销船员适任证书或者其他适任证件,2000元以上20000元以下罚款,暂无,,
船上人员问题,最低安全配员无保障,未保障最低安全配员,《中华人民共和国船员条例》第五十三条第（二）项,"违反本条例的规定，船长有下列情形之一的，由海事管理机构处2000元以上2万元以下罚款；情节严重的，并给予暂扣船员适任证书6个月以上2年以下直至吊销船员适任证书的处罚：
（一）未保证船舶和船员携带符合法定要求的证书、文书以及有关航行资料的；
（二）未保证船舶和船员在开航时处于适航、适任状态，【或者未按照规定保障船舶的最低安全配员】，或者未保证船舶的正常值班的；
（三）未在船员服务簿内如实记载船员的履职情况；
（四）船舶进港、出港、靠泊、离泊，通过交通密集区、危险航区等区域，或者遇有恶劣天气和海况，或者发生水上交通事故、船舶污染事故、船舶保安事件以及其他紧急情况时，未在驾驶台值班的；
（五）在弃船或者撤离船舶时未最后离船的。","违法事实：你单位吴某在某地实施的未按照规定保障船舶的最低安全配员的行为，经调查，当事人违反了《中华人民共和国船员条例》第二十二条第（三）项之规定。
处罚依据：《中华人民共和国船员条例》第五十八条第（二）项之规定。
处罚决定：对你单位当事人处以罚款人民币2000元整。
|违法事实：你单位朱某在某地实施的未按照规定保障船舶的最低安全配员的行为，经调查，当事人违反了《中华人民共和国船员条例》第二十二条第（三）项之规定。
处罚依据：《中华人民共和国船员条例》第五十八条第（二）项之规定。
处罚决定：对你单位当事人处以罚款人民币2000元整。",船长未按照规定保障船舶的最低安全配员,罚款|暂扣、吊销船员适任证书或者其他适任证件,2000元以上20000元以下罚款,暂无,,
船上人员问题,未如实登记船员资历,未在船员服务簿内如实记载船员的服务资历,《中华人民共和国船员条例》第五十三条第（三）项,"违反本条例的规定，船长有下列情形之一的，由海事管理机构处2000元以上2万元以下罚款；情节严重的，并给予暂扣船员适任证书6个月以上2年以下直至吊销船员适任证书的处罚：
（一）未保证船舶和船员携带符合法定要求的证书、文书以及有关航行资料的；
（二）未保证船舶和船员在开航时处于适航、适任状态，或者未按照规定保障船舶的最低安全配员，或者未保证船舶的正常值班的；
（三）【未在船员服务簿内如实记载船员的履职情况】；
（四）船舶进港、出港、靠泊、离泊，通过交通密集区、危险航区等区域，或者遇有恶劣天气和海况，或者发生水上交通事故、船舶污染事故、船舶保安事件以及其他紧急情况时，未在驾驶台值班的；
（五）在弃船或者撤离船舶时未最后离船的。","违法事实：你单位陶某在2017年12月在某水域实施的未在船员服务簿内如实记载船员的服务资历的行为，经调查，当事人违反了《中华人民共和国船员条例》第二十二条第（五）项之规定。
处罚依据：《中华人民共和国船员条例》第五十八条第（三）项之规定。
处罚决定：对你单位当事人处以罚款人民币2000元整。",船长未在船员服务簿内如实记载船员的履职情况,罚款|暂扣、吊销船员适任证书或者其他适任证件,2000元以上20000元以下罚款,暂无,,
船上人员问题,船长未值班,遭遇危险/紧急情况，船长未在驾驶台值班,《中华人民共和国船员条例》第五十三条第（四）项,"违反本条例的规定，船长有下列情形之一的，由海事管理机构处2000元以上2万元以下罚款；情节严重的，并给予暂扣船员适任证书6个月以上2年以下直至吊销船员适任证书的处罚：
　　(一)未保证船舶和船员携带符合法定要求的证书、文书以及有关航行资料的；
　　(二)未保证船舶和船员在开航时处于适航、适任状态，或者未按照规定保障船舶的最低安全配员，或者未保证船舶的正常值班的；
　　(三)未在船员服务簿内如实记载船员的履职情况的；
　　(四)【船舶进港、出港、靠泊、离泊，通过交通密集区、危险航区等区域，或者遇有恶劣天气和海况，或者发生水上交通事故、船舶污染事故、船舶保安事件以及其他紧急情况时，未在驾驶台值班的】；
　　(五)在弃船或者撤离船舶时未最后离船的。","违法事实：2021年10月，市交通运输局行政执法人员，在某水域对一船舶进行了检查，现场人员是梅某，船舶所有人是沈某。执法人员依法对梅某进行了询问并制作了《询问笔录》，同时还取得现场照片、鉴定意见、鉴定意见、船舶国籍证书复印件、船舶最低安全配员证书复印件、梅某身份证复印件、船员适任证书复印件、船员服务簿复印件等相关证据。
处罚依据：《中华人民共和国船员条例》第五十三条第（四）项之规定。
处罚决定：罚款人民币3000元整。",船长在船舶进港、出港、靠泊、离泊，通过交通密集区、危险航区等区域，或者遇有恶劣天气和海况，或者发生水上交通事故、船舶污染事故、船舶保安事件以及其他紧急情况时，未在驾驶台值班,罚款|暂扣、吊销船员适任证书或者其他适任证件,2000元以上20000元以下罚款,暂无,,
船上人员问题,船长未最后离船,弃船/撤离时，船长非最后离船,《中华人民共和国船员条例》第五十三条第（五）项,"违反本条例的规定，船长有下列情形之一的，由海事管理机构处2000元以上2万元以下罚款；情节严重的，并给予暂扣船员适任证书6个月以上3年以下直至吊销船员适任证书的处罚：
　　(一)未保证船舶和船员携带符合法定要求的证书、文书以及有关航行资料的；
　　(二)未保证船舶和船员在开航时处于适航、适任状态，或者未按照规定保障船舶的最低安全配员，或者未保证船舶的正常值班的；
　　(三)未在船员服务簿内如实记载船员的履职情况的；
　　(四)船舶进港、出港、靠泊、离泊，通过交通密集区、危险航区等区域，或者遇有恶劣天气和海况，或者发生水上交通事故、船舶污染事故、船舶保安事件以及其他紧急情况时，未在驾驶台值班的；
　　(五)【在弃船或者撤离船舶时未最后离船的】。",暂无,船长在弃船或者撤离船舶时未最后离船,罚款|暂扣、吊销船员适任证书或者其他适任证件,2000元以上20000元以下罚款,暂无,,
船上人员问题,环境不安全,船员在船舶上生活/工作的场所不符合要求,《中华人民共和国船员条例》第五十五条第（三）项,"违反本条例的规定，船员用人单位、船舶所有人有下列行为之一的，由海事管理机构责令改正，处3万元以上15万元以下罚款：
　　(一)招用未依照本条例规定取得相应有效证件的人员上船工作的；
　　(二)中国籍船舶擅自招用外国籍船员担任船长的；
　　(三)【船员在船舶上生活和工作的场所不符合国家船舶检验规范中有关船员生活环境、作业安全和防护要求的】；
　　(四)不履行遣返义务的；
　　(五)船员在船工作期间患病或者受伤，未及时给予救治的。",暂无,船员在船舶上生活和工作的场所不符合国家船舶检验规范中有关船员生活环境、作业安全和防护要求,责令改正|罚款,处3万元以上15万元以下罚款,暂无,,
航行和停泊问题,不按航路航行,未按规定的航路/航行规则航行,《中华人民共和国内河交通安全管理条例》第八十一条|《中华人民共和国内河海事行政处罚规定》第十七条第（三）项,"违反本条例的规定，【船舶在内河航行、停泊或者作业，不遵守航行、避让和信号显示规则的】，由海事管理机构责令改正，处1000元以上1万元以下的罚款；情节严重的，对责任船员给予暂扣适任证书或者其他适任证件3个月至6个月直至吊销适任证书或者其他适任证件的处罚；造成重大内河交通事故的，依照刑法关于交通肇事罪或者其他罪的规定，依法追究刑事责任。
|违反《内河交通安全管理条例》的有关规定，船舶在内河航行、停泊或者作业，不遵守航行、避让和信号显示规则，依照《内河交通安全管理条例》第八十一条的规定，处以1000元以上1万元以下罚款；情节严重的，还应当对责任船员给予扣留船员适任证书或者其他适任证件3个月至6个月直至吊销船员适任证书或者其他适任证件的处罚。本条前款所称不遵守航行、避让和信号显示规则，包括以下情形：
（一）未采用安全航速航行；
（二）未按照要求保持正规了望；
（三）【未按照规定的航路或者航行规则航行】；
（四）未按照规定倒车、调头、追越；
（五）未按照规定显示号灯、号型或者鸣放声号；
（六）未按照规定擅自夜航；
（七）在规定必须报告船位的地点，未报告船位；
（八）在禁止横穿航道的航段，穿越航道；
（九）在限制航速的区域和汛期高水位期间未按照海事管理机构规定的航速航行；
（十）不遵守海事管理机构发布的在能见度不良时的航行规定；
（十一）不遵守海事管理机构发布的有关航行、避让和信号规则规定；
（十二）不遵守海事管理机构发布的航行通告、航行警告规定；
（十三）船舶装卸、载运危险货物或者空舱内有可燃气体时，未按照规定悬挂或者显示信号；
（十四）不按照规定保持船舶自动识别系统处于正常工作状态，或者不按照规定在船舶自动识别设备中输入准确信息，或者船舶自动识别系统发生故障未及时向海事机构报告；
（十五）未在规定的甚高频通信频道上守听；
（十六）未按照规定进行无线电遇险设备测试；
（十七）船舶停泊未按照规定留足值班人员；
（十八）未按照规定采取保障人员上、下船舶、设施安全的措施；
（十九）不遵守航行、避让和信号显示规则的其他情形。","违法事实：你单位在2017年12月在某水域实施的未按照规定的航行规则航行的行为，经调查，当事人违反了《中华人民共和国内河交通安全管理条例》第十六条之规定。
处罚依据：《内河交通安全管理条例》第八十一条、《中华人民共和国内河海事行政处罚规定》第十七条之规定。
处罚决定：对你单位当事人处以罚款人民币1000元整。",船舶在内河航行未按照规定的航路或者航行规则航行,责令改正|罚款|暂扣、吊销船员适任证书或者其他适任证件|追究刑事责任,1000元以上10000元以下罚款,【交通肇事罪】,《中华人民共和国刑法》第一百三十三条,【违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的】，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。
航行和停泊问题,航行时附属设备伸出舷外,航行或移泊时，船舶附属设施伸出舷外,《浙江省水上交通安全管理条例》第五十三条第二款|《中华人民共和国对外国籍船舶管理规则》第十二条,"违反本条例第二十五条第一款规定，船舶航行时，船员在没有护栏的甲板上作业未穿着救生衣的，由海事管理机构、交通运输主管部门责令改正，对船员可以处五十元以上五百元以下罚款。
违反本条例第二十五条第二款规定，【船舶航行、移泊时，其附属艇筏、吊杆和舷梯等伸出舷外的】，由海事管理机构、交通运输主管部门责令改正，对船长或者值班驾驶人员可以处二百元以上一千元以下罚款。
|【船舶在港内航行、移泊时，船上的艇（筏）、吊货杆和舷梯等，不得伸出舷外。】","违法事实：你单位赵某在2017年12月在某山段实施的船舶航行、移泊时，其附属艇筏、吊杆和舷梯等伸出舷外的行为，经调查，当事人违反了《浙江省水上交通安全管理条例》第二十三条第二款之规定。
处罚依据：《浙江省水上交通安全管理条例》第四十九条第二款之规定。
处罚决定：对你单位当事人处以罚款人民币200元整。
|违法事实：你单位高某在2017年12月在某码头水域实施的船舶航行时其附属艇筏伸出舷外的行为，经调查，当事人违反了《浙江省水上交通安全管理条例》第二十三条第二款之规定。
处罚依据：《浙江省水上交通安全管理条例》第四十九条第二款之规定。
处罚决定：对你单位当事人处以罚款人民币200元整。",在特定航段实施的船舶航行、移泊时，其附属艇筏、吊杆和舷梯等伸出舷外,责令改正|罚款,处二百元以上一千元以下罚款,暂无,,
航行和停泊问题,不遵守航行通告,不遵守航行通告规定,《中华人民共和国内河交通安全管理条例》第八十一条|《中华人民共和国内河海事行政处罚规定》第十七条第（十二）项,"违反本条例的规定，【船舶在内河航行、停泊或者作业，不遵守航行、避让和信号显示规则的】，由海事管理机构责令改正，处1000元以上1万元以下的罚款；情节严重的，对责任船员给予暂扣适任证书或者其他适任证件3个月至6个月直至吊销适任证书或者其他适任证件的处罚；造成重大内河交通事故的，依照刑法关于交通肇事罪或者其他罪的规定，依法追究刑事责任。
|违反《内河交通安全管理条例》的有关规定，船舶在内河航行、停泊或者作业，不遵守航行、避让和信号显示规则，依照《内河交通安全管理条例》第八十一条的规定，处以1000元以上1万元以下罚款；情节严重的，还应当对责任船员给予扣留船员适任证书或者其他适任证件3个月至6个月直至吊销船员适任证书或者其他适任证件的处罚。本条前款所称不遵守航行、避让和信号显示规则，包括以下情形：
（一）未采用安全航速航行；
（二）未按照要求保持正规了望；
（三）未按照规定的航路或者航行规则航行；
（四）未按照规定倒车、调头、追越；
（五）未按照规定显示号灯、号型或者鸣放声号；
（六）未按照规定擅自夜航；
（七）在规定必须报告船位的地点，未报告船位；
（八）在禁止横穿航道的航段，穿越航道；
（九）在限制航速的区域和汛期高水位期间未按照海事管理机构规定的航速航行；
（十）不遵守海事管理机构发布的在能见度不良时的航行规定；
（十一）不遵守海事管理机构发布的有关航行、避让和信号规则规定；
（十二）【不遵守海事管理机构发布的航行通告、航行警告规定】；
（十三）船舶装卸、载运危险货物或者空舱内有可燃气体时，未按照规定悬挂或者显示信号；
（十四）不按照规定保持船舶自动识别系统处于正常工作状态，或者不按照规定在船舶自动识别设备中输入准确信息，或者船舶自动识别系统发生故障未及时向海事机构报告；
（十五）未在规定的甚高频通信频道上守听；
（十六）未按照规定进行无线电遇险设备测试；
（十七）船舶停泊未按照规定留足值班人员；
（十八）未按照规定采取保障人员上、下船舶、设施安全的措施；
（十九）不遵守航行、避让和信号显示规则的其他情形。","违法事实：你单位在2017年11月13日在某高速桥实施的不遵守海事管理机构发布的航行通告的行为，经调查，当事人违反了《中华人民共和国内河交通安全管理条例》第十六条相关条款之规定。
处罚依据：《内河交通安全管理条例》第八十一条之规定。
处罚决定：对你单位当事人处以罚款人民币1000元整。
|违法事实：你单位在2017年10月在某水域实施的不遵守海事管理机构发布的航行通告规定的行为，经调查，当事人违反了《中华人民共和国内河交通安全管理条例》第十七条第四款之规定。
处罚依据：《内河交通安全管理条例》第八十一条、《中华人民共和国内河海事行政处罚规定》第十七条第一款和第二款第（十二）项之规定。
处罚决定：对你单位当事人处以罚款人民币1000元整。",船舶在内河航行、停泊或者作业，不遵守海事管理机构发布的航行通告、航行警告规定,责令改正|罚款|暂扣、吊销船员适任证书或者其他适任证件,1000元以上10000元以下罚款,【交通肇事罪】,《中华人民共和国刑法》第一百三十三条,【违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的】，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。
航行和停泊问题,不在指定区域停泊,未在指定区域停泊或作业,《杭州市水上交通管理条例》第四十三条第（一）项|《中华人民共和国内河交通安全管理条例》第六十九条,"违反本条例规定，有下列行为之一的，由交通行政部门责令停止违法行为，限期改正，并可处以二万元以下的罚款；情节严重的，可依法吊销相关证照或者责令停业整顿：
（一）擅自从事港口设施建设、从事装卸、搬运、储存等杂项作业，或者【未按规定在指定区域进行停泊与作业的】；
（二）擅自在港区内新建、改建与扩建建筑物，或者在港区爆破、打井、采砂（石）等危害港口安全的；
（三）擅自从事水路运输或者运输服务的；超越经营范围，不使用规定的水路运输票据、单证；不按规定进行年度审验的；
（四）自行取消、转让、减少航线、停靠站点的；
（五）船舶和船用产品未经检验合格擅自出厂的。
|违反本条例的规定，【船舶未在码头、泊位或者依法公布的锚地、停泊区、作业区停泊的】，由海事管理机构责令改正；拒不改正的，予以强行拖离，因拖离发生的费用由船舶所有人或者经营人承担。","违法事实：你单位李某在2017年12月在兴昌码头未按规定在指定区域进行停泊与作业，经调查，当事人违反了《杭州市水上交通管理条例》第二十一条第二款之规定。
处罚依据：《杭州市水上交通管理条例》第四十二条第（一）项之规定。
处罚决定：对你单位当事人处以罚款人民币2000元整。
|违法事实：你单位陈某在2017年12月在某混凝土有限公司码头水域实施的未按规定在指定区域进行停泊与作业的行为，经调查，当事人违反了《杭州市水上交通管理条例》第二十一条第二款之规定。
处罚依据：《杭州市水上交通管理条例》第四十二条第（一）项之规定。，对当事人处以罚款人民币2000元整。",船舶未在码头、泊位或者依法公布的锚地、停泊区、作业区停泊,责令改正|强行拖离|罚款|吊销执照|责令停业整顿,并可处以二万元以下的罚款|因拖离发生的费用由船舶所有人或者经营人承担,暂无,,
航行和停泊问题,违章停泊,违章停泊,《杭州市水上交通管理条例》第四十四条第（四）项|《中华人民共和国内河交通安全管理条例》第六十九条,"违反本条例规定，有下列行为之一的，由水上交通管理机构责令改正，予以警告，并可依法扣留或者吊销证书、证件，处以二万元以下的罚款：
（一）船舶无证航行、作业、从事航运工作船员无合法有效证件或者船舶、排筏、设施不按规定办理签证的；
（二）船舶不按规定办理船舶所有权取得、转让、灭失登记手续，或者无合法证件的船舶擅自进行船舶交易的；
（三）未经批准擅自储存、装卸、运输危险货物，或者在航道、航道沿岸擅自设置水上加油站点的；
（四）船舶超载、超航区航行、非客船载客或者客船、渡船载客时装载危险货物的，【在船闸管理水域内违章航行、停泊的】；
（五）明知是无证船舶而为其承揽装卸和运输业务的；
（六）在航道上设置妨碍交通安全的各类设施的；
（七）违反水上交通管制规定造成交通严重堵塞的。
|违反本条例的规定，【船舶未在码头、泊位或者依法公布的锚地、停泊区、作业区停泊的】，由海事管理机构责令改正；拒不改正的，予以强行拖离，因拖离发生的费用由船舶所有人或者经营人承担。","违法事实：你单位在2017年10月在某水域实施的在船闸管理水域内违章停泊的行为，经调查，当事人违反了《杭州市水上交通管理条例》第三十三条第四款之规定。
处罚依据：《杭州市水上交通管理条例》第四十三条第（三）项之规定。
处罚决定：对你单位当事人处以罚款人民币700元整。",船舶在船闸管理水域违章航行、停泊,责令改正|警告|扣留、吊销证件|罚款|强行拖离,20000元以下罚款|因拖离发生的费用由船舶所有人或者经营人承担,暂无,,
