一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
驾驶问题,未戴头盔,驾驶摩托车时未戴安全头盔,《中华人民共和国道路交通安全法》第五十一条|《中华人民共和国道路交通安全法》第九十条,机动车行驶时，驾驶人、乘坐人员应当按规定使用安全带，【摩托车驾驶人及乘坐人员应当按规定戴安全头盔】。|【机动车驾驶人违反道路交通安全法律、法规关于道路通行规定的】，处警告或者二十元以上二百元以下罚款。本法另有规定的，依照规定处罚。,"违法事实：2014年10月当事人易某在某派出所附近违反驾驶摩托车时驾驶人未按规定戴安全头盔的行为。
处罚依据：《中华人民共和国道路交通安全法》第五十一条、第九十条之规定。
处罚决定：罚款50元。
|违法事实：2019年04月当事人蔡某在某路口违反驾驶摩托车时驾驶人未按规定戴安全头盔的行为。
处罚依据：《中华人民共和国道路交通安全法》第五十一条、第九十条之规定。
处罚决定：罚款50元。",摩托车驾驶人及乘坐人员没有按规定戴安全头盔。,警告|罚款,处二十元以上二百元以下罚款,暂无,,
保险问题,未投保,未投保交强险,《中华人民共和国道路交通安全法》第九十八条,"【机动车所有人、管理人未按照国家规定投保机动车第三者责任强制保险的】，由公安机关交通管理部门扣留车辆至依照规定投保后，并处依照规定投保最低责任限额应缴纳的保险费的二倍罚款。
　　依照前款缴纳的罚款全部纳入道路交通事故社会救助基金。具体办法由国务院规定。","违法事实：2018年03月当事人李某在某路口路段处违反不按规定投保机动车第三者强制责任险的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十八条之规定。
处罚决定：罚款312元。
|违法事实：2018年12月当事人王某在某路北向南公安检查站南口违反不按规定投保机动车第三者强制责任险的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十八条之规定。
处罚决定：罚款1900元。",机动车所有人、管理人未按照国家规定投保机动车第三者责任强制保险。,扣留机动车|罚款,并处依照规定投保最低责任限额应缴纳的保险费的二倍罚款,暂无,,
证件手续问题,未挂车牌,未取得机动车号牌,《中华人民共和国道路交通安全法》第九十五条第一款|《中华人民共和国道路交通安全法》第九十条,"【上道路行驶的机动车未悬挂机动车号牌】，未放置检验合格标志、保险标志，或者未随车携带行驶证、驾驶证的，公安机关交通管理部门应当扣留机动车，通知当事人提供相应的牌证、标志或者补办相应手续，并可以依照本法第九十条的规定予以处罚。当事人提供相应的牌证、标志或者补办相应手续的，应当及时退还机动车。
　　故意遮挡、污损或者不按规定安装机动车号牌的，依照本法第九十条的规定予以处罚。|【机动车驾驶人违反道路交通安全法律、法规关于道路通行规定的】，处警告或者二十元以上二百元以下罚款。本法另有规定的，依照规定处罚。","违法事实：2019年04月当事人童某在某路段违反上道路行驶的机动车未悬挂机动车号牌的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十条、第九十五条第一款之规定。
处罚决定：罚款200元。
|违法事实：2018年03月当事人李某在某路口路段处违反上道路行驶的机动车未悬挂机动车号牌的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十条、第九十五条第一款之规定。
处罚决定：罚款200元。",上道路行驶的机动车未悬挂机动车号牌。,警告|罚款,处二十元以上二百元以下罚款,暂无,,
证件手续问题,无年检标志,车上未放置检验合格标志,《中华人民共和国道路交通安全法》第九十五条第一款|《中华人民共和国道路交通安全法》第九十条,"上道路行驶的机动车未悬挂机动车号牌，【未放置检验合格标志、保险标志】，或者未随车携带行驶证、驾驶证的，公安机关交通管理部门应当扣留机动车，通知当事人提供相应的牌证、标志或者补办相应手续，并可以依照本法第九十条的规定予以处罚。当事人提供相应的牌证、标志或者补办相应手续的，应当及时退还机动车。
　　故意遮挡、污损或者不按规定安装机动车号牌的，依照本法第九十条的规定予以处罚。|【机动车驾驶人违反道路交通安全法律、法规关于道路通行规定的】，处警告或者二十元以上二百元以下罚款。本法另有规定的，依照规定处罚。","违法事实：2019年04月当事人邵某在某小学附近违反上道路行驶的机动车未放置检验合格标志的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十条、第九十五条第一款之规定。
处罚决定：罚款20元。
|违法事实：2019年12月当事人翁某在沈海高速某收费站违反上道路行驶的机动车未放置检验合格标志的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十条、第九十五条第一款之规定。
处罚决定：罚款200元。",车辆到期未年检或年检后未按规定放置检验合格标志以供识别。,警告|罚款,处二十元以上二百元以下罚款,暂无,,
证件手续问题,未带证件,车上未携带驾驶证/行驶证,《中华人民共和国道路交通安全法》第九十五条第一款|《中华人民共和国道路交通安全法》第九十条,"上道路行驶的机动车未悬挂机动车号牌，未放置检验合格标志、保险标志，或者【未随车携带行驶证、驾驶证的】，公安机关交通管理部门应当扣留机动车，通知当事人提供相应的牌证、标志或者补办相应手续，并可以依照本法第九十条的规定予以处罚。当事人提供相应的牌证、标志或者补办相应手续的，应当及时退还机动车。
　　故意遮挡、污损或者不按规定安装机动车号牌的，依照本法第九十条的规定予以处罚。|【机动车驾驶人违反道路交通安全法律、法规关于道路通行规定的】，处警告或者二十元以上二百元以下罚款。本法另有规定的，依照规定处罚。","违法事实：2019年05月当事人李某在自停车场行驶至某路口违反未随车携带驾驶证的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十条、第九十五条第一款之规定。
处罚决定：罚款20元。
|违法事实：2019年05月当事人管某在某街驾驶普通二轮摩托车，由东向西行驶时违反未随车携带行驶证的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十条、第九十五条第一款之规定。
处罚决定：罚款20元。",驾驶车辆未随身携带驾驶证、行驶证。,警告|罚款,处二十元以上二百元以下罚款,暂无,,
证件手续问题,遮挡牌照,故意将牌照遮挡、污损,《中华人民共和国道路交通安全法》第九十五条第二款,"上道路行驶的机动车未悬挂机动车号牌，未放置检验合格标志、保险标志，或者未随车携带行驶证、驾驶证的，公安机关交通管理部门应当扣留机动车，通知当事人提供相应的牌证、标志或者补办相应手续，并可以依照本法第九十条的规定予以处罚。当事人提供相应的牌证、标志或者补办相应手续的，应当及时退还机动车。
【故意遮挡、污损或者不按规定安装机动车号牌的】，依照本法第九十条的规定予以处罚。","违法事实：2017年8月,陈某在省道与环城东路违反故意遮挡机动车号牌的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十五条第二款之规定。
处罚决定：罚款200元。
|违法事实：2019年06月，当事人毛某在某山路段违反故意污损机动车号牌的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十五条第二款之规定。
处罚决定：罚款200元。",故意遮挡、污损机动车号牌。,警告|罚款,处二十元以上二百元以下罚款,暂无,,
证件手续问题,未按规定上牌照,不按规定安装机动车牌照,《中华人民共和国道路交通安全法》第九十五条第二款,"上道路行驶的机动车未悬挂机动车号牌，未放置检验合格标志、保险标志，或者未随车携带行驶证、驾驶证的，公安机关交通管理部门应当扣留机动车，通知当事人提供相应的牌证、标志或者补办相应手续，并可以依照本法第九十条的规定予以处罚。当事人提供相应的牌证、标志或者补办相应手续的，应当及时退还机动车。
故意遮挡、污损或者【不按规定安装机动车号牌】的，依照本法第九十条的规定予以处罚。",暂无,不按规定安装机动车号牌。,警告|罚款,处二十元以上二百元以下罚款,暂无,,
证件手续问题,无证驾驶,无证驾驶机动车,《中华人民共和国道路交通安全法》第九十九条第（一）项,"有下列行为之一的，由公安机关交通管理部门处二百元以上二千元以下罚款：
　　（一）【未取得机动车驾驶证、机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车的】；
　　（二）将机动车交由未取得机动车驾驶证或者机动车驾驶证被吊销、暂扣的人驾驶的；
　　（三）造成交通事故后逃逸，尚不构成犯罪的；
　　（四）机动车行驶超过规定时速百分之五十的；
　　（五）强迫机动车驾驶人违反道路交通安全法律、法规和机动车安全驾驶要求驾驶机动车，造成交通事故，尚不构成犯罪的；
　　（六）违反交通管制的规定强行通行，不听劝阻的；
　　（七）故意损毁、移动、涂改交通设施，造成危害后果，尚不构成犯罪的；
　　（八）非法拦截、扣留机动车辆，不听劝阻，造成交通严重阻塞或者较大财产损失的。
　　行为人有前款第二项、第四项情形之一的，可以并处吊销机动车驾驶证；有第一项、第三项、第五项至第八项情形之一的，可以并处十五日以下拘留。","违法事实：2021年11月，郑某驾驶无号电动汽车在本市某路由东向西行驶至某村附近时，实施未取得机动车驾驶证驾驶机动车的违法行为，被民警查获。
处罚依据：《中华人民共和国道路交通安全法》第九十九条第一款第(一)项、第九十九条第二款之规定。
处罚决定：决定给予郑某行政拘留五日的行政处罚。
|违法事实：2020年03月，当事人陶某在某高速往金华方向123公里900米处未取得驾驶证驾驶机动车的违法行为。
处罚依据：《中华人民共和国道路交通安全法》第九十九条之规定。
处罚决定：处罚款900元。",未取得机动车驾驶证驾驶机动车。,拘留|罚款,并处十五日以下拘留|处二百元以上二千元以下罚款,【交通肇事罪】,《中华人民共和国刑法》第一百三十三条,违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的，处三年以下有期徒刑或者拘役；【交通运输肇事后逃逸或者有其他特别恶劣情节的】，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。
证件手续问题,无证驾驶,驾驶证被扣留期间仍驾驶机动车上路,《中华人民共和国道路交通安全法》第九十九条第（一）项,"有下列行为之一的，由公安机关交通管理部门处二百元以上二千元以下罚款：
　　（一）【未取得机动车驾驶证、机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车的】；
　　（二）将机动车交由未取得机动车驾驶证或者机动车驾驶证被吊销、暂扣的人驾驶的；
　　（三）造成交通事故后逃逸，尚不构成犯罪的；
　　（四）机动车行驶超过规定时速百分之五十的；
　　（五）强迫机动车驾驶人违反道路交通安全法律、法规和机动车安全驾驶要求驾驶机动车，造成交通事故，尚不构成犯罪的；
　　（六）违反交通管制的规定强行通行，不听劝阻的；
　　（七）故意损毁、移动、涂改交通设施，造成危害后果，尚不构成犯罪的；
　　（八）非法拦截、扣留机动车辆，不听劝阻，造成交通严重阻塞或者较大财产损失的。
　　行为人有前款第二项、第四项情形之一的，可以并处吊销机动车驾驶证；有第一项、第三项、第五项至第八项情形之一的，可以并处十五日以下拘留。","违法事实：2020年03月当事人樊某在某高速收费站外广场违反驾驶证被依法扣留期间仍驾驶机动车的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十九条之规定。
处罚决定：罚款200元。
|违法事实：2019年03月当事人方某在某路口往西方向违反违法记分达到12分仍驾驶机动车的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十九条之规定。
处罚决定：罚款500元。",机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车。,拘留|罚款,并处十五日以下拘留|处二百元以上二千元以下罚款,暂无,,
证件手续问题,无证驾驶,驾驶证超过有效期未及时申请换发，超期后仍驾驶机动车,《中华人民共和国道路交通安全法》第九十九条第（一）项,"有下列行为之一的，由公安机关交通管理部门处二百元以上二千元以下罚款：
　　（一）【未取得机动车驾驶证、机动车驾驶证被吊销或者机动车驾驶证被暂扣期间驾驶机动车的】；
　　（二）将机动车交由未取得机动车驾驶证或者机动车驾驶证被吊销、暂扣的人驾驶的；
　　（三）造成交通事故后逃逸，尚不构成犯罪的；
　　（四）机动车行驶超过规定时速百分之五十的；
　　（五）强迫机动车驾驶人违反道路交通安全法律、法规和机动车安全驾驶要求驾驶机动车，造成交通事故，尚不构成犯罪的；
　　（六）违反交通管制的规定强行通行，不听劝阻的；
　　（七）故意损毁、移动、涂改交通设施，造成危害后果，尚不构成犯罪的；
　　（八）非法拦截、扣留机动车辆，不听劝阻，造成交通严重阻塞或者较大财产损失的。
　　行为人有前款第二项、第四项情形之一的，可以并处吊销机动车驾驶证；有第一项、第三项、第五项至第八项情形之一的，可以并处十五日以下拘留。","违法事实：2019年03月当事人方某在某路口向西违反驾驶人在驾驶证超过有效期仍驾驶机动车的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十九条之规定。
处罚决定：罚款500元。
|违法事实：2019年06月当事人陈某在沈海高速收费站违反驾驶人在驾驶证超过有效期仍驾驶机动车的行为。
处罚依据：《中华人民共和国道路交通安全法》第九十九条之规定。
处罚决定：罚款400元。",驾驶证超过有效期仍驾驶机动车。,拘留|罚款,并处十五日以下拘留|处二百元以上二千元以下罚款,暂无,,
证件手续问题,机动车证照造假,伪造/变造/使用伪造、变造的机动车登记证书,《中华人民共和国道路交通安全法》第十六条第三款|《中华人民共和国道路交通安全法》第九十六条第一款,"任何单位或者个人不得有下列行为：
（一）拼装机动车或者擅自改变机动车已登记的结构、构造或者特征；
（二）改变机动车型号、发动机号、车架号或者车辆识别代号；
（三）【伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、检验合格标志、保险标志】；
（四）使用其他机动车的登记证书、号牌、行驶证、检验合格标志、保险标志。|【伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、驾驶证的，由公安机关交通管理部门予以收缴，扣留该机动车，处十五日以下拘留，并处二千元以上五千元以下罚款；构成犯罪的，依法追究刑事责任。】
　　伪造、变造或者使用伪造、变造的检验合格标志、保险标志的，由公安机关交通管理部门予以收缴，扣留该机动车，处十日以下拘留，并处一千元以上三千元以下罚款；构成犯罪的，依法追究刑事责任。
　　使用其他车辆的机动车登记证书、号牌、行驶证、检验合格标志、保险标志的，由公安机关交通管理部门予以收缴，扣留该机动车，处二千元以上五千元以下罚款。
　　当事人提供相应的合法证明或者补办相应手续的，应当及时退还机动车。","违法事实：2021年07月，行为人王某驾驶小型轿车行至某路,因使用伪造的机动车登记证书的违法行为，被民警查获。该行为违反了《中华人民共和国道路交通安全法》第一十六条第三项之规定。
处罚依据：《中华人民共和国道路交通安全法》第九十六条第一款之规定。
处罚决定：决定给予王某行政拘留七日的行政处罚。",伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、检验合格标志、保险标志。,收缴|扣留机动车|拘留|罚款|追究刑事责任,处十五日以下拘留|并处二千元以上五千元以下罚款,【伪造、变造、买卖身份证件罪】|【使用虚假身份证件、盗用身份证件罪】,《中华人民共和国刑法》第二百八十条第三款|《中华人民共和国刑法》第二百八十条之一,"【伪造、变造、买卖居民身份证、护照、社会保障卡、驾驶证等依法可以用于证明身份的证件的】，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金；情节严重的，处三年以上七年以下有期徒刑，并处罚金。|在依照国家规定应当提供身份证明的活动中，【使用伪造、变造的或者盗用他人的居民身份证、护照、社会保障卡、驾驶证等依法可以用于证明身份的证件，情节严重的】，处拘役或者管制，并处或者单处罚金。
　　有前款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
证件手续问题,机动车证照造假,伪造/变造/使用伪造、变造的机动车号牌,《中华人民共和国道路交通安全法》第十六条第三款|《中华人民共和国道路交通安全法》第九十六条第一款,"任何单位或者个人不得有下列行为：
（一）拼装机动车或者擅自改变机动车已登记的结构、构造或者特征；
（二）改变机动车型号、发动机号、车架号或者车辆识别代号；
（三）【伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、检验合格标志、保险标志】；
（四）使用其他机动车的登记证书、号牌、行驶证、检验合格标志、保险标志。|【伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、驾驶证的，由公安机关交通管理部门予以收缴，扣留该机动车，处十五日以下拘留，并处二千元以上五千元以下罚款；构成犯罪的，依法追究刑事责任。】
　　伪造、变造或者使用伪造、变造的检验合格标志、保险标志的，由公安机关交通管理部门予以收缴，扣留该机动车，处十日以下拘留，并处一千元以上三千元以下罚款；构成犯罪的，依法追究刑事责任。
　　使用其他车辆的机动车登记证书、号牌、行驶证、检验合格标志、保险标志的，由公安机关交通管理部门予以收缴，扣留该机动车，处二千元以上五千元以下罚款。
　　当事人提供相应的合法证明或者补办相应手续的，应当及时退还机动车。","违法事实：2021年05月，陈某驾驶一辆重型半挂牵引车和重型栏板半挂车，在某路口处，实施使用伪造的机动车号牌的违法行为，被民警现场查获。该行为违反了《中华人民共和国道路交通安全法》第十六条第三款之规定。
处罚依据：《中华人民共和国道路交通安全法》第九十六条第一款之规定。
处罚决定：决定给予陈某行政拘留十日的行政处罚。
|违法事实：2021年7月，苏某驾驶一辆重型仓栅式货车行驶至某卡口路段，被交通技术监控设备拍摄记录。经调查，苏某将机动车原号牌字母“C”涂改为字母“O”，属于变造机动车号牌行为，该车实际号牌为重型仓栅式货车。
处罚依据：《中华人民共和国道路交通安全法》第九十六条第一款之规定。
处罚决定：决定给予苏某行政拘留十二日的行政处罚。",伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、检验合格标志、保险标志。,收缴|扣留机动车|拘留|罚款|追究刑事责任,处十五日以下拘留|并处二千元以上五千元以下罚款,【伪造、变造、买卖身份证件罪】|【使用虚假身份证件、盗用身份证件罪】,《中华人民共和国刑法》第二百八十条第三款|《中华人民共和国刑法》第二百八十条之一,"【伪造、变造、买卖居民身份证、护照、社会保障卡、驾驶证等依法可以用于证明身份的证件的】，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金；情节严重的，处三年以上七年以下有期徒刑，并处罚金。|在依照国家规定应当提供身份证明的活动中，【使用伪造、变造的或者盗用他人的居民身份证、护照、社会保障卡、驾驶证等依法可以用于证明身份的证件，情节严重的】，处拘役或者管制，并处或者单处罚金。
　　有前款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
证件手续问题,机动车证照造假,伪造/变造/使用伪造、变造的机动车行驶证,《中华人民共和国道路交通安全法》第十六条第三款|《中华人民共和国道路交通安全法》第九十六条第一款,"任何单位或者个人不得有下列行为：
（一）拼装机动车或者擅自改变机动车已登记的结构、构造或者特征；
（二）改变机动车型号、发动机号、车架号或者车辆识别代号；
（三）【伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、检验合格标志、保险标志】；
（四）使用其他机动车的登记证书、号牌、行驶证、检验合格标志、保险标志。|【伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、驾驶证的，由公安机关交通管理部门予以收缴，扣留该机动车，处十五日以下拘留，并处二千元以上五千元以下罚款；构成犯罪的，依法追究刑事责任。】
　　伪造、变造或者使用伪造、变造的检验合格标志、保险标志的，由公安机关交通管理部门予以收缴，扣留该机动车，处十日以下拘留，并处一千元以上三千元以下罚款；构成犯罪的，依法追究刑事责任。
　　使用其他车辆的机动车登记证书、号牌、行驶证、检验合格标志、保险标志的，由公安机关交通管理部门予以收缴，扣留该机动车，处二千元以上五千元以下罚款。
　　当事人提供相应的合法证明或者补办相应手续的，应当及时退还机动车。","违法事实：2020年06月，某收费站路段，刘某驾驶一辆大型轮式拖拉机被执勤民警拦下来检查，后刘某出示的行驶证与该市农机安全监理所的登记信息不符，故刘某使用的行驶证是假的。
处罚依据：《中华人民共和国道路交通安全法》第九十六条第一款之规定。
处罚决定：决定给予刘某行政拘留七日的行政处罚。",伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、检验合格标志、保险标志。,收缴|扣留机动车|拘留|罚款|追究刑事责任,处十五日以下拘留|并处二千元以上五千元以下罚款,【伪造、变造、买卖身份证件罪】|【使用虚假身份证件、盗用身份证件罪】,《中华人民共和国刑法》第二百八十条第三款|《中华人民共和国刑法》第二百八十条之一,"【伪造、变造、买卖居民身份证、护照、社会保障卡、驾驶证等依法可以用于证明身份的证件的】，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金；情节严重的，处三年以上七年以下有期徒刑，并处罚金。|在依照国家规定应当提供身份证明的活动中，【使用伪造、变造的或者盗用他人的居民身份证、护照、社会保障卡、驾驶证等依法可以用于证明身份的证件，情节严重的】，处拘役或者管制，并处或者单处罚金。
　　有前款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
证件手续问题,机动车证照造假,伪造/变造/使用伪造、变造的机动车驾驶证,《中华人民共和国道路交通安全法》第十六条第三款|《中华人民共和国道路交通安全法》第九十六条第一款,"任何单位或者个人不得有下列行为：
（一）拼装机动车或者擅自改变机动车已登记的结构、构造或者特征；
（二）改变机动车型号、发动机号、车架号或者车辆识别代号；
（三）【伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、检验合格标志、保险标志】；
（四）使用其他机动车的登记证书、号牌、行驶证、检验合格标志、保险标志。|【伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、驾驶证的，由公安机关交通管理部门予以收缴，扣留该机动车，处十五日以下拘留，并处二千元以上五千元以下罚款；构成犯罪的，依法追究刑事责任。】
　　伪造、变造或者使用伪造、变造的检验合格标志、保险标志的，由公安机关交通管理部门予以收缴，扣留该机动车，处十日以下拘留，并处一千元以上三千元以下罚款；构成犯罪的，依法追究刑事责任。
　　使用其他车辆的机动车登记证书、号牌、行驶证、检验合格标志、保险标志的，由公安机关交通管理部门予以收缴，扣留该机动车，处二千元以上五千元以下罚款。
　　当事人提供相应的合法证明或者补办相应手续的，应当及时退还机动车。","违法事实：2021年12月，许某驾驶一辆小型轿车行驶至某收费站外广场时，其驾驶的车辆被其他车辆追尾，在处理交通事故时许某使用通过微信联系人买来的机动车驾驶证，被民警当场查获。
处罚依据：《中华人民共和国道路交通安全法》第九十六条第一款之规定。
处罚决定：许某的行为构成使用伪造的机动车驾驶证，决定给予许某行政拘留八日的行政处罚。
|违法事实： 2022年01月，姚某驾驶一轻型自卸货车行驶至一路口处，实施使用伪造的机动车驾驶证的违法行为，被民警当场查获。
处罚依据：《中华人民共和国道路交通安全法》第九十六条第一款之规定。
处罚决定：决定给予姚某行政拘留五日的行政处罚。",伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、检验合格标志、保险标志。,收缴|扣留机动车|拘留|罚款|追究刑事责任,处十五日以下拘留|并处二千元以上五千元以下罚款,【伪造、变造、买卖身份证件罪】|【使用虚假身份证件、盗用身份证件罪】,《中华人民共和国刑法》第二百八十条第三款|《中华人民共和国刑法》第二百八十条之一,"【伪造、变造、买卖居民身份证、护照、社会保障卡、驾驶证等依法可以用于证明身份的证件的】，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金；情节严重的，处三年以上七年以下有期徒刑，并处罚金。|在依照国家规定应当提供身份证明的活动中，【使用伪造、变造的或者盗用他人的居民身份证、护照、社会保障卡、驾驶证等依法可以用于证明身份的证件，情节严重的】，处拘役或者管制，并处或者单处罚金。
　　有前款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
证件手续问题,准驾不符,当事人驾驶的车型与考取的驾驶证准驾车型不一致,《中华人民共和国道路交通安全法》第十九条第四款|《中华人民共和国道路交通安全法》第九十条,"驾驶机动车，应当依法取得机动车驾驶证。
申请机动车驾驶证，应当符合国务院公安部门规定的驾驶许可条件；经考试合格后，由公安机关交通管理部门发给相应类别的机动车驾驶证。
持有境外机动车驾驶证的人，符合国务院公安部门规定的驾驶许可条件，经公安机关交通管理部门考核合格的，可以发给中国的机动车驾驶证。
【驾驶人应当按照驾驶证载明的准驾车型驾驶机动车】；驾驶机动车时，应当随身携带机动车驾驶证。
公安机关交通管理部门以外的任何单位或者个人，不得收缴、扣留机动车驾驶证。|【机动车驾驶人违反道路交通安全法律、法规关于道路通行规定的】，处警告或者二十元以上二百元以下罚款。本法另有规定的，依照规定处罚。","违法事实：2018年11月当事人胡某在某服务区公安检查站违反驾驶与驾驶证载明的准驾车型不相符合的车辆的行为。
处罚依据：《中华人民共和国道路交通安全法》第十九条第四款、第九十条之规定。
处罚决定：罚款300元。
|违法事实：2017年08月当事人李某在长深高速2191KM00M下行方向收费站违反驾驶与驾驶证载明的准驾车型不相符合的车辆的行为。
处罚依据：《中华人民共和国道路交通安全法》第十九条第四款、第九十条之规定。
处罚决定：罚款700元。",驾驶与驾驶证载明的准驾车型不相符合的车辆。,警告|罚款,处二十元以上二百元以下罚款,暂无,,
证件手续问题,未年检,车辆到期未年检,《机动车登记规定》第七十八条第四项,"有下列情形之一的，由公安机关交通管理部门处警告或者二百元以下罚款：
　　（一）重型、中型载货汽车、专项作业车、挂车及大型客车的车身或者车厢后部未按照规定喷涂放大的牌号或者放大的牌号不清晰的；
　　（二）机动车喷涂、粘贴标识或者车身广告，影响安全驾驶的；
　　（三）载货汽车、专项作业车及挂车未按照规定安装侧面及后下部防护装置、粘贴车身反光标识的；
　　（四）【机动车未按照规定期限进行安全技术检验的】；
　　（五）改变车身颜色、更换发动机、车身或者车架，未按照第十六条规定的时限办理变更登记的；
　　（六）机动车所有权转让后，现机动车所有人未按照第二十五条规定的时限办理转让登记的；
　　（七）机动车所有人办理变更登记、转让登记，未按照第十八条、第二十七条规定的时限到住所地车辆管理所申请机动车转入的；
　　（八）机动车所有人未按照第二十三条规定申请变更备案的。","违法事实：2019年03月当事人张某在倒上线-7公里780米违反机动车未按照规定期限进行安全技术检验的行为。
处罚依据：《机动车登记规定》第七十八条第四项之规定。
处罚决定：罚款200元。
|违法事实：2019年02月当事人徐某在某路段处违反机动车未按照规定期限进行安全技术检验的行为。
处罚依据：《机动车登记规定》第七十八条第四项之规定。
处罚决定：罚款200元。",机动车未按照规定期限进行安全技术检验。,警告|罚款,处二百元以下罚款,暂无,,
其他问题,其他主体违法,行人/乘车人/非机动车驾驶人违法,《中华人民共和国道路交通安全法》第八十九条,【行人、乘车人、非机动车驾驶人违反道路交通安全法律、法规关于道路通行规定的】，处警告或者五元以上五十元以下罚款；非机动车驾驶人拒绝接受罚款处罚的，可以扣留其非机动车。,暂无,行人、乘车人、非机动车驾驶人违反道路交通安全法律、法规关于道路通行规定。,警告|罚款|扣留非机动车,五元以上五十元以下罚款,暂无,,
其他问题,违规收费,年检机构违规收费,《中华人民共和国道路交通安全法》第九十四条第一款|《中华人民共和国价格法》第三十九条,"【机动车安全技术检验机构实施机动车安全技术检验超过国务院价格主管部门核定的收费标准收取费用的】，退还多收取的费用，并由价格主管部门依照《中华人民共和国价格法》的有关规定给予处罚。
机动车安全技术检验机构不按照机动车国家安全技术标准进行检验，出具虚假检验结果的，由公安机关交通管理部门处所收检验费用五倍以上十倍以下罚款，并依法撤销其检验资格；构成犯罪的，依法追究刑事责任。
|【经营者不执行政府指导价、政府定价以及法定的价格干预措施、紧急措施的】，责令改正，没收违法所得，可以并处违法所得五倍以下的罚款；没有违法所得的，可以处以罚款；情节严重的，责令停业整顿。",暂无,机动车安全技术检验机构实施机动车安全技术检验超过国务院价格主管部门核定的收费标准收取费用。,退还费用|责令改正|没收违法所得|罚款|责令停业整顿,退还多收取的费用|可以并处违法所得五倍以下的罚款,暂无,,
