一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
公路安全问题,安全生产管理不到位,对驾驶员安全教育不到位,《浙江省道路运输条例》第七十五条第（八）项,"违反本条例规定， 有下列情形之一的， 由县级以上道路运输管理机构责令改正， 处三百元以上三千元以下罚款， 可以并处暂扣三十日以下车辆营运证、 从业资格证; 情节严重的， 由原许可机关吊销车辆营运证、从业资格证、经营许可证或者取消相应客运班线营运权：
　　(一) 包车客运经营者招揽包车合同以外的旅客乘车的;
　　(二) 班车客运经营者途中甩客、站外揽客的;
　　(三) 公共汽车客运经营者有违反本条例第十四条规定行为的;
　　(四) 出租汽车客运经营者有违反本条例第二十一条规定行为的;
　　(五) 客运出租汽车驾驶人员有违反本条例第二十三条规定行为的;
　　(六) 包车客运车辆、 三类以上客运班线车辆、 客运出租汽车和危险货物运输车辆的经营者和驾驶人员 ， 未按规定安装和使用具有行驶记录功能的卫星定位终端设备的;
　　(七) 机动车驾驶员培训教练员有违反本条例第五十三条规定行为的;
　　(八) 【道路运输和道路运输相关业务经营者未按规定实施安全生产管理制度】， 或者未按规定期限报告道路运输安全情况或者隐瞒、拖延不报、谎报道路运输安全事故的。","违法事实: 你单位2022年7月某市交通运输局执法人员通过行政执法监管平台进行了取证：发现2022年7月你单位所属普通客车存在超速，经调查核实，该公司未及时对超速车辆驾驶员进行安全教育。
处罚依据：《浙江省道路运输条例》第七十五条第（八）项之规定
处罚决定：对你单位处责令改正并罚款人民币300元整。
｜违法事实: 你单位在2022年7月被某市交通运输局执法人员通过行政执法综合监管平台进行了取证：发现旅游巴士有限公司所属车辆浙A6****于2022年7月存在超速，浙A3T***车辆于2022年7月存在超速，经调查核实，该公司对驾驶员安全教育不到位。
处罚依据：《浙江省道路运输条例》第七十五条第（八）项之规定
处罚决定：对你单位处责令改正并罚款人民币300整。",道路运输经营者未按规定实施安全生产管理制度,责令改正|罚款｜暂扣、吊销证照,处三百元以上三千元以下罚款,暂无,,
公路安全问题,未报送信息,未报送机动车配件质量相关统计资料和信息,《浙江省道路运输条例》第七十六条第（七）项,"违反本条例规定， 有下列情形之一的， 由县级以上道路运输管理机构责令改正， 处一千元以上一万元以下罚款; 情节严重的， 由原许可机关吊销经营许可证：
　　(一) 道路危险货物运输经营者、道路运输站( 场) 经营者未按规定接入统一管理或者服务信息平台的;
　　(二) 道路旅客运输站( 场) 经营者对进站( 场) 的客运班车的发班方式、发班时间未按规定备案或者拒不执行道路运输管理机构关于客运班车发班方式和发班时间决定，或者未按规定配备并使用行包安全检查设备的;
　　(三) 货运配载、货运代理经营者有违反本条例第四十二条规定行为的;
　　(四) 机动车维修经营者有违反本条例第四十六条、 第四十七条和第四十八条第一款规定行为的;
　　(五) 机动车驾驶员培训经营者有违反本条例第五十四 条规定行为的;
　　(六) 道路运输和道路运输相关业务经营者聘用无法定从业资格证的人员从事道路运输和道路运输相关业务经营活动的;
　　(七) 【道路运输和道路运输相关业务经营者未按规定向道路运输管理机构报送相关统计资料和信息的】。","违法事实：你单位于2019年7月3日对车牌号为浙A.W1P08的车辆进行维修，更换使用机油滤清器、空气滤清器滤芯、机油等配件，上述配件未能在杭州市机动车配件质量追溯系统中查询到，浙江和平汽车销售服务有限公司法定代表人是胡新驰，浙江和平汽车销售服务有限公司违反《浙江省道路运输条例》第六十六条第二款，道路运输相关业务经营者未按规定向道路运输管理机构报送相关统计资料和信息。
处罚依据：《浙江省道路运输条例》第七十六条第（七）项 之规定
处罚决定：对你单位处以罚款人民币壹仟元整。",道路运输相关业务经营者未按规定向道路运输管理机构报送相关统计资料和信息。,责令改正｜罚款｜吊销许可证,处一千元以上一万元以下罚款,暂无,,
公路安全问题,未公开事项,未按规定公开事项,《杭州市机动车维修业管理条例》第四十四条第（一）项,"违反本条例规定，有下列情形之一的，由机动车维修业管理机构责令改正，并可处以一千元以上五千元以下罚款：
（一）【机动车维修业经营者未按规定公开其收费项目、收费标准、材料及配件价格、机动车维修质量保证期、服务承诺等事项的】；
（二）机动车维修经营者未按规定进行维修预检、维修质量检验的；
（三）机动车维修经营者未按规定执行机动车维修质量保证期制度的；
（四）机动车维修经营者未按规定的技术标准或者规范进行维修作业，维修作业缺项漏项，只收费不维修或者虚报维修项目、维修工时及材料费用的；
（五）机动车维修质量检验经营者使用不合格或不符合标准要求的检验设备进行检验的；
（六）机动车维修经营者、机动车配件经销者未按规定建立或者实施配件采购登记制度，使用、销售的配件未粘贴配件经销质保凭证或者未按规定附有国家强制性产品认证标志的；
（七）伪造、涂改、转让、出租或者倒卖机动车维修竣工出厂合格证、配件经销质保凭证的；
（八）机动车维修业经营者未将原厂配件、副厂配件和修复配件分别标识的。","违法事实: 你单位在2022年6月，价目表和员工牌未进行公示。
处罚依据：《杭州市机动车维修业管理条例》第四十四条第一项之规定
处罚决定：对你单位处罚款人民币1000元整。",机动车维修业经营者未按规定公开其收费项目、收费标准、材料及配件价格、机动车维修质量保证期、服务承诺等事项。,责令改正｜罚款,并可处以一千元以上五千元以下罚款,暂无,,
公路安全问题,未进行维修质检,未按规定进行维修预检/维修质量检验,《杭州市机动车维修业管理条例》第四十四条第（二）项,"违反本条例规定，有下列情形之一的，由机动车维修业管理机构责令改正，并可处以一千元以上五千元以下罚款：
（一）机动车维修业经营者未按规定公开其收费项目、收费标准、材料及配件价格、机动车维修质量保证期、服务承诺等事项的；
（二）【机动车维修经营者未按规定进行维修预检、维修质量检验的】；
（三）机动车维修经营者未按规定执行机动车维修质量保证期制度的；
（四）机动车维修经营者未按规定的技术标准或者规范进行维修作业，维修作业缺项漏项，只收费不维修或者虚报维修项目、维修工时及材料费用的；
（五）机动车维修质量检验经营者使用不合格或不符合标准要求的检验设备进行检验的；
（六）机动车维修经营者、机动车配件经销者未按规定建立或者实施配件采购登记制度，使用、销售的配件未粘贴配件经销质保凭证或者未按规定附有国家强制性产品认证标志的；
（七）伪造、涂改、转让、出租或者倒卖机动车维修竣工出厂合格证、配件经销质保凭证的；
（八）机动车维修业经营者未将原厂配件、副厂配件和修复配件分别标识的。","违法事实: 你单位在2022年7月被某市交通运输局执法人员举报投诉，投诉人反映在你单位在告知的情况下对浙A9****车辆进行拆卸维修，其不认可该行为。7月15日执法人员到该公司进行检查，发现你单位于2022年7月对浙A9****车辆进行维修作业，现场无法出示该车的预检交接单。
处罚依据：《杭州市机动车维修业管理条例》第四十四条第二项之规定
处罚决定：对你单位处罚款人民币1000元整。
｜违法事实: 你单位在2022年6月被某市交通运输局执法人员在某街道江口226号检查时，发现你单位于2022年6月对浙AA1***车辆进行了维修作业，该公司无法出示浙AA1***车辆维修预检交接单。
处罚依据：《杭州市机动车维修业管理条例》第四十四条第二项之规定
处罚决定：对你单位处罚款人民币1000元整。",机动车维修经营者未按规定进行维修预检、维修质量检验。,责令改正｜罚款,并可处以一千元以上五千元以下罚款,暂无,,
公路安全问题,擅自设卡收费,擅自在公路上设卡收费,《中华人民共和国公路法》第七十四条,违反法律或者国务院有关规定，【擅自在公路上设卡、收费的】，由交通主管部门责令停止违法行为，没收违法所得，可以处违法所得三倍以下的罚款，没有违法所得的，可以处二万元以下的罚款；对负有直接责任的主管人员和其他直接责任人员，依法给予行政处分。,暂无,擅自在公路上设卡、收费。,责令停止|没收违法所得|罚款|行政处分,没收违法所得，可以处违法所得三倍以下的罚款，没有违法所得的，可以处二万元以下的罚款,暂无,,
公路安全问题,损坏污染路面,车辆装载物触地拖行/掉落/遗洒/滴漏/飘散,《中华人民共和国公路法》第七十七条|《公路安全保护条例》第六十九条,违反本法第四十六条的规定，【造成公路路面损坏、污染或者影响公路畅通】的，或者违反本法第五十一条规定，将公路作为试车场地的，由交通主管部门责令停止违法行为，可以处五千元以下的罚款。|【车辆装载物触地拖行、掉落、遗洒或者飘散，造成公路路面损坏、污染的】，由公路管理机构责令改正，处5000元以下的罚款。,"违法事实：2022年8月，一辆轻型自卸货车（黄牌）装载的石块遗洒在某路口公路路面上，被本机关执法人员通过市交通运输信息服务中心视频监控系统发现。该段公路为沥青路面，受污染的公路路面长15米。
处罚依据：《公路安全保护条例》第六十九条之规定。
处罚决定：责令改正并罚款人民币500元整。
|违法事实：2022年8月，区交通运输局执法人员对某路面进行勘查。经勘查与测量，该路段为水泥路面，车辆装载物掉落，滴漏造成公路路面损坏，污染的总面积共7平方米。发现两辆半挂车在现场有违法嫌疑，于是指挥该车驾驶员靠边停车接受检查。经检查相关证件，两辆车车主均为甲公司，驾驶员为赵某。驾驶员承认该车装载一车沙子从某矿业运往某混凝土搅拌站途中，因装载不规范导致车辆装载物掉落。滴漏造成公路路面损坏，污染。该行为涉嫌违反《公路安全保护条例》第四十三条第一款，其行为涉嫌车辆装载物触地拖行、掉落、遗洒、滴漏或者飘散，造成公路路面损坏、污染。
处罚依据：《公路安全保护条例》第六十九条之规定。
处罚决定：责令改正并罚款人民币500元整。",车辆装载物触地拖行、掉落、遗洒、滴漏或者飘散，造成公路路面损坏、污染，或者影响公路畅通。,责令改正｜罚款,可以处五千元以下的罚款,暂无,,
机动车驾驶培训问题,培训外部人员,教练为驾校学员以外的人员提供培训,《杭州市机动车驾驶员培训管理条例》第四十六条第(五)项,"违反本条例规定，教练员有下列情形之一的，由机动车驾驶员培训管理机构责令改正，处三百元以上三千元以下罚款：
（一）私自收取培训费用的；
（二）未按照统一的教学大纲实施教学的；
（三）未如实填写教学日志、培训记录的；
（四）进行培训时，教练员未随车教练，让学员单独驾驶的；
（五）【为不属于受聘培训机构招收的人员提供机动车驾驶员培训教练的】；
（六）酒后教学的；
（七）索取、收受或者变相索取、收受学员财物，或者向学员谋取其他利益的。","违法事实: 你单位在2022年6月被某市交通运输局执法人员在杭州***机动车驾驶员培训有限公司西湖区***233号训练场地检查时，发现王某驾驶浙AE***学教练车在场地进行科目二训练，现场带教教练员为占某。经查，王某不是杭州***机动车驾驶员培训有限公司招收的学员。
处罚依据：《杭州市机动车驾驶员培训管理条例》第四十六条第(五)项之规定
处罚决定：对你单位处罚款人民币600元整。
｜违法事实: 你单位学员黄某报名信息在杭州**驾驶培训有限公司，但学驾期间曾在杭州**机动车驾驶员培训有限公司进行上车实操培训，带教教练员为宗某。
处罚依据：《杭州市机动车驾驶员培训管理条例》第四十六条第(五)项之规定
处罚决定：对你单位处罚款人民币300元整。",机动车驾驶员培训教练为不属于受聘培训机构招收的人员提供培训。,责令改正｜罚款,处三百元以上三千元以下罚款,暂无,,
机动车驾驶培训问题,未如实记录,教练代替学员刷学时,《浙江省道路运输条例》第五十三条第（一）项|《浙江省道路运输条例》第七十五条第（七）项,"机动车驾驶员培训教练员应当符合国家和省规定的条件，按照统一的教学大纲规范教学，并遵守下列规定：
　　（一）【如实填写教学日志以及培训记录】；
　　（二）不得索要学员财物；
　　（三）不得酒后教学；
　　（四）不得将教练车辆交给与教学无关的人员驾驶；
　　（五）不得同时使用两辆以上教练车从事驾驶培训；
　　（六）不得使用非教练车辆从事驾驶培训；
　　（七）在操作教学期间不得离岗。
|违反本条例规定，有下列情形之一的，由县级以上道路运输管理机构责令改正，处三百元以上三千元以下罚款，可以并处暂扣三十日以下车辆营运证、从业资格证；情节严重的，由原许可机关吊销车辆营运证、从业资格证、经营许可证或者取消相应客运班线营运权：
　　（一）包车客运经营者招揽包车合同以外的旅客乘车的；
　　（二）班车客运经营者途中甩客、站外揽客的；
　　（三）公共汽车客运经营者有违反本条例第十四条规定行为的；
　　（四）出租汽车客运经营者有违反本条例第二十一条规定行为的；
　　（五）客运出租汽车驾驶人员有违反本条例第二十三条规定行为的；
　　（六）包车客运车辆、三类以上客运班线车辆、客运出租汽车和危险货物运输车辆的经营者和驾驶人员，未按规定安装和使用具有行驶记录功能的卫星定位终端设备的；
　　（七）【机动车驾驶员培训教练员有违反本条例第五十三条规定行为的】；
　　（八）道路运输和道路运输相关业务经营者未按规定实施安全生产管理制度，或者未按规定期限报告道路运输安全情况或者隐瞒、拖延不报、谎报道路运输安全事故的。","违法事实：你单位在2019年12月某市交通运输局执法人员检查时，发现你单位训练场上有一辆无牌车辆，该车处于停驶状态，经查发现车上有学员一名，周某。周某正在进行刷学员学时的行为，但是没有在训练。经询问发现，该学员带教教练员是成某。成某的行为涉嫌违反《浙江省道路运输条例》第五十三条第（一）项，机动车驾驶员培训教练员未如实填写教学日志以及培训记录。
处罚依据：《浙江省道路运输条例》第七十五条第（七）项之规定
处罚决定：对你单位处以罚款人民币三佰元整。｜违法事实：你单位在2019年12月某市交通运输局执法人员在省运管局综合监管平台检查发现，你单位某汽车驾驶员培训有限公司的教练车在2019年12月对学员许某的培训中，IC卡计时显示为许某，但是照片显示坐在驾驶位置实际驾驶车辆的为教练员本人。徐某涉嫌违反《浙江省道路运输条例》第五十三条第（一）项，机动车驾驶员培训教练员未如实填写教学日志以及培训记录。当事人徐某认其未如实填写教学日志、培训记录的事实。以上调查证据和笔录分别由当事人签名盖章认可，当事人徐永鑫未如实填写教学日志、培训记录的事实得到证实。 
处罚依据：根据《浙江省道路运输条例》第七十五条第（七）项之规定
处罚决定：对你单位处以罚款人民币三佰元整。",机动车驾驶员培训教练未如实填写教学日志以及培训记录。,责令改正|罚款｜暂扣、吊销证照,处三百元以上三千元以下罚款,暂无,,
机动车驾驶培训问题,索要财物,教练索要学员财物,《浙江省道路运输条例》第五十三条第（二）项|《浙江省道路运输条例》第七十五条第（七）项,"机动车驾驶员培训教练员应当符合国家和省规定的条件，按照统一的教学大纲规范教学，并遵守下列规定：
　　（一）如实填写教学日志以及培训记录；
　　（二）【不得索要学员财物】；
　　（三）不得酒后教学；
　　（四）不得将教练车辆交给与教学无关的人员驾驶；
　　（五）不得同时使用两辆以上教练车从事驾驶培训；
　　（六）不得使用非教练车辆从事驾驶培训；
　　（七）在操作教学期间不得离岗。
|违反本条例规定，有下列情形之一的，由县级以上道路运输管理机构责令改正，处三百元以上三千元以下罚款，可以并处暂扣三十日以下车辆营运证、从业资格证；情节严重的，由原许可机关吊销车辆营运证、从业资格证、经营许可证或者取消相应客运班线营运权：
　　（一）包车客运经营者招揽包车合同以外的旅客乘车的；
　　（二）班车客运经营者途中甩客、站外揽客的；
　　（三）公共汽车客运经营者有违反本条例第十四条规定行为的；
　　（四）出租汽车客运经营者有违反本条例第二十一条规定行为的；
　　（五）客运出租汽车驾驶人员有违反本条例第二十三条规定行为的；
　　（六）包车客运车辆、三类以上客运班线车辆、客运出租汽车和危险货物运输车辆的经营者和驾驶人员，未按规定安装和使用具有行驶记录功能的卫星定位终端设备的；
　　（七）【机动车驾驶员培训教练员有违反本条例第五十三条规定行为的】；
　　（八）道路运输和道路运输相关业务经营者未按规定实施安全生产管理制度，或者未按规定期限报告道路运输安全情况或者隐瞒、拖延不报、谎报道路运输安全事故的。","违法事实：你单位在2019年09月被学员桑某投诉反映，你单位教练员李某索要学员财物，涉及价值金额为1870元。教练员李伟违反《浙江省道路运输条例》第五十三条第（二）项，机动车驾驶员培训教练员索要学员财物。
处罚依据：《浙江省道路运输条例》第七十五条第（七）项 之规定
处罚决定：对你单位处以罚款人民币壹仟元整。",机动车驾驶员培训教练员索要学员财物。,责令改正|罚款｜暂扣、吊销证照,处三百元以上三千元以下罚款,暂无,,
机动车驾驶培训问题,教练离岗,教练未在副驾执教,《浙江省道路运输条例》第五十三条第（七）项|《浙江省道路运输条例》第七十五条第（七）项,"机动车驾驶员培训教练员应当符合国家和省规定的条件，按照统一的教学大纲规范教学，并遵守下列规定：
　　（一）如实填写教学日志以及培训记录；
　　（二）不得索要学员财物；
　　（三）不得酒后教学；
　　（四）不得将教练车辆交给与教学无关的人员驾驶；
　　（五）不得同时使用两辆以上教练车从事驾驶培训；
　　（六）不得使用非教练车辆从事驾驶培训；
　　（七）【在操作教学期间不得离岗】。
|违反本条例规定，有下列情形之一的，由县级以上道路运输管理机构责令改正，处三百元以上三千元以下罚款，可以并处暂扣三十日以下车辆营运证、从业资格证；情节严重的，由原许可机关吊销车辆营运证、从业资格证、经营许可证或者取消相应客运班线营运权：
　　（一）包车客运经营者招揽包车合同以外的旅客乘车的；
　　（二）班车客运经营者途中甩客、站外揽客的；
　　（三）公共汽车客运经营者有违反本条例第十四条规定行为的；
　　（四）出租汽车客运经营者有违反本条例第二十一条规定行为的；
　　（五）客运出租汽车驾驶人员有违反本条例第二十三条规定行为的；
　　（六）包车客运车辆、三类以上客运班线车辆、客运出租汽车和危险货物运输车辆的经营者和驾驶人员，未按规定安装和使用具有行驶记录功能的卫星定位终端设备的；
　　（七）【机动车驾驶员培训教练员有违反本条例第五十三条规定行为的】；
　　（八）道路运输和道路运输相关业务经营者未按规定实施安全生产管理制度，或者未按规定期限报告道路运输安全情况或者隐瞒、拖延不报、谎报道路运输安全事故的。","违法事实：你单位某动车驾驶员培训有限公司教练员张某，使用教练车，于2019年12月对学员“李某进行了科目三驾驶培训，后台照片显示教练员未在副驾驶执教。当事人张某嫌违反《浙江省道路运输条例》第五十三条第（七）项：机动车驾驶员培训教练员应当符合国家和省规定的条件，按照统一的教学大纲规范教学，并遵守下列规定：（七）在操作教学期间不得离岗。执法人员随即对上述情况进行了取证。
处罚依据： 《浙江省道路运输条例》第七十五条第（七）项之规定
处罚决定：对你单位处以罚款人民币三佰元整。｜违法事实：你单位在2019年10月某机动车驾驶员培训有限公司教练车在2019年6月21日培训数据异常。培训记录显示，该车于2019年6月21日由詹教练员对学员陈某进行培训而培训照片显示教练员詹某并不在车内教学，詹某的行为涉嫌违反《浙江省道路运输条例》第五十三条第（七）项，机动车驾驶员培训教练员在教学操作期间离岗。
处罚依据：《浙江省道路运输条例》第七十五条第（七）项之规定
处罚决定：对你单位处以罚款人民币壹仟元整。",机动车驾驶员培训教练在操作教学期间离岗。,责令改正|罚款｜暂扣、吊销证照,处三百元以上三千元以下罚款,暂无,,
建设工程质量问题,偷工减料,施工中偷工减料,《建设工程质量管理条例》第六十四条,违反本条例规定，【施工单位在施工中偷工减料的】，使用不合格的建筑材料、建筑构配件和设备的，或者有不按照工程设计图纸或者施工技术标准施工的其他行为的，责令改正，处工程合同价款百分之二以上百分之四以下的罚款；造成建设工程质量不符合规定的质量标准的，负责返工、修理，并赔偿因此造成的损失；情节严重的，责令停业整顿，降低资质等级或者吊销资质证书。,"违法事实： 2022年6月，甲公司对某路段公路照明提升工程进行现场施工时，路灯基础施工作业人员未预埋接地角钢及接地线，实际施工与工程设计图纸要求不符。
处罚依据：《建设工程质量管理条例》第六十四条之规定。
处罚决定：罚款人民币9503.62元。
|违法事实：根据市交通运输局批准的某交通码头工程施工图要求，该交通码头工程栈桥灌注桩钢筋主筋为36根。当事人进行现场施工时，交通码头工程栈桥灌注桩Za-10和Zc-10主筋均为31根，且现场在桩顶发现切割痕迹，实际施工与工程设计图纸要求不符。事后，当事人及时采取措施改正违法行为，主动消除质量隐患并提交了《交通建设工程质量和安全生产检查意见反馈单》及相关自查材料和返工整改材料。经核查，整改后工程质量已满足设计要求。
处罚依据：《建设工程质量管理条例》第六十四条之规定。
处罚决定：责令改正并罚款人民币114461元整。",交通建设工程施工单位在施工中偷工减料。,责令改正|罚款|赔偿损失|责令停业整顿|降低资质等级|吊销资质证书,处工程合同价款百分之二以上百分之四以下的罚款,暂无,,
建设工程质量问题,材料不合格,施工中使用不合格的建筑材料/建筑构配件/设备,《建设工程质量管理条例》第六十四条,违反本条例规定，施工单位在施工中偷工减料的，【使用不合格的建筑材料、建筑构配件和设备的】，或者有不按照工程设计图纸或者施工技术标准施工的其他行为的，责令改正，处工程合同价款百分之二以上百分之四以下的罚款；造成建设工程质量不符合规定的质量标准的，负责返工、修理，并赔偿因此造成的损失；情节严重的，责令停业整顿，降低资质等级或者吊销资质证书。,"违法事实： 2022年7月，市交通运输行政执法队接到市交通工程管理中心移交的关于2019年度市农村联网公路某工程不按照工程设计图纸或者施工技术标准施工的违法线索函告。执法人员对情况进行了核查：发现2019年度该工程部分路段水泥砼路面厚度不足，代表值为169mm，不符合200mm的规范设计要求；部分路段水泥砼路面抗弯拉强度不足，换算值为3.78MPa，不符合≥4.5MPa的设计要求。
处罚依据：《建设工程质量管理条例》第六十四条之规定。
处罚决定：责令改正并罚款人民币32899元整。
|违法事实： 2022年5月，市交通运输局执法人员在某航段二期工程第TJ01标段施工现场巡查时，发现桥头软基处理水泥搅拌桩桩长、桩位布置及施工工艺与工程设计图纸不符，涉嫌违反《建设工程质量管理条例》第二十八条，施工单位必须按照工程设计图纸和施工技术标准施工，不得擅自修改工程设计，不得偷工减料。根据省交通运输厅批准的工程设计施工图要求，桥头水泥搅拌桩桩长应为16米，且双轴水泥搅拌桩应有效搭接且统一采取横向布置。乙公司进行桥头水泥搅拌桩施工时，桩长不足16米、双轴水泥搅拌桩未有效搭接且未统一采取横向布置，实际施工与工程设计图纸要求不符。其行为涉嫌交通建设工程施工单位在施工中偷工减料的，使用不合格的建筑材料、建筑构配件和设备的，或者有不按照工程设计图纸或者施工技术标准施工。
处罚依据：《建设工程质量管理条例》第六十四条之规定。
处罚决定：责令改正并罚款人民币14784.08元。",交通建设工程施工单位在施工中使用不合格的建筑材料、建筑构配件和设备。,责令改正|罚款|赔偿损失|责令停业整顿|降低资质等级|吊销资质证书,处工程合同价款百分之二以上百分之四以下的罚款,暂无,,
建设工程质量问题,不按图纸施工,实际施工与工程设计图纸要求不符,《建设工程质量管理条例》第六十四条,违反本条例规定，施工单位在施工中偷工减料的，使用不合格的建筑材料、建筑构配件和设备的，或者有【不按照工程设计图纸或者施工技术标准施工的】其他行为的，责令改正，处工程合同价款百分之二以上百分之四以下的罚款；造成建设工程质量不符合规定的质量标准的，负责返工、修理，并赔偿因此造成的损失；情节严重的，责令停业整顿，降低资质等级或者吊销资质证书。,"违法事实: 你单位未根据某省交通运输厅批准的公路工程房建施工图设计及设计单位明确事项要求，烟墩互通超限检查站场区混凝土路面设计厚度为26cm。2021年11月25日，当事人进行现场施工时，实际施工厚度为21cm，实际施工与设计要求不符。
处罚依据: 《建设工程质量管理条例》第六十四条之规定
处罚决定：对你单位处责令改正并罚款人民币25880元。
｜违法事实: 你单位未根据某省交通运输厅批准的要求，东桥头桥结构连续一联上构施工顺序为主梁预制—架梁，浇注墩顶现浇连续段及翼缘板、横隔板湿接缝、张拉中墩顶T梁负弯矩钢束—形成连续体系。2021年6月9日11时9分，当事人进行现场施工时，东桥头桥第16-19跨四跨一联中第16跨预制梁板未架设，但17#、18#墩顶负弯矩钢束已完成张拉，实际施工与工程设计图纸要求不符。事后，当事人采取措施，提交了《交通建设工程质量和安全生产检查意见反馈单》及相关整改材料。
处罚依据：《建设工程质量管理条例》第六十四条、第七十三条之规定
处罚决定：对你单位处责令改正并罚款人民币35846元整。",交通建设工程施工单位在施工中不按照工程设计图纸或者施工技术标准施工。,责令改正|罚款|赔偿损失|责令停业整顿|降低资质等级|吊销资质证书,处工程合同价款百分之二以上百分之四以下的罚款,暂无,,
建设工程质量问题,篡改、伪造数据,篡改、伪造检测报告数据,《浙江省交通建设工程质量和安全生产管理条例》第三十四条,从业单位违反本条例第十五条第一款规定，【篡改、伪造工程资料】，或者违反本条例第二十八条第二款规定，拒绝、阻碍检查或者隐匿、谎报有关情况和资料的，由交通运输行政主管部门责令改正，给予警告，并处三万元以上十万元以下罚款；情节严重的，处十万元以上五十万元以下罚款，并由原发证机关降低其资质等级或者吊销其资质证书。,"违法事实： 2022年3月，市交通运输局执法人员在对某公路工程第三合同段开展2021年度下半年基桩原始数据检查时，发现甲公司在该公路工程第三合同段基桩检测所使用设备中陡门大桥6-3#桩基的波速、波幅、PSD曲线等原始记录与出具的正式报告中6-3#桩基的波速、波幅、PSD曲线数据不一致，涉嫌违反《浙江省交通建设工程质量和安全生产管理条例》第十五条第一款，其行为涉嫌篡改、伪造工程资料。
处罚依据：《浙江省交通建设工程质量和安全生产管理条例》第三十四条之规定。
处罚决定：警告并处罚款人民币60000元整。
|违法事实： 乙公司分别受某高速公路某路段房建工程施工单位丙公司和丁公司委托，检测出具的水泥混凝土外加剂抗压强度比试验检测报告中抗压强度比试验检测无原始数据，其中3天强度检测数据和7天强度检测数据皆在试验室仅有可进行该项试验检测的压力试验机中找不到该检测报告单的原始数据。事后，当事人及时采取措施改正违法行为，并积极配合调查。经核查，委托当事人试验检测的两家施工单位均为未采用当事人出具的检测报告，涉及的工程均未发生质量或者安全生产问题。
处罚依据：《浙江省交通建设工程质量和安全生产管理条例》第三十四条之规定。
处罚决定：责令改正并警告，罚款人民币30000元整。",篡改、伪造工程资料，或者拒绝、阻碍检查，隐匿、谎报有关情况和资料。,责令改正|警告|罚款|降低资质等级|吊销资质证书,并处三万元以上十万元以下罚款；情节严重的，处十万元以上五十万元以下罚款,暂无,,
建设工程质量问题,篡改、伪造工程资料,质检申请表由他人代签,《浙江省交通建设工程质量和安全生产管理条例》第三十四条,从业单位违反本条例第十五条第一款规定，【篡改、伪造工程资料】，或者违反本条例第二十八条第二款规定，拒绝、阻碍检查或者隐匿、谎报有关情况和资料的，由交通运输行政主管部门责令改正，给予警告，并处三万元以上十万元以下罚款；情节严重的，处十万元以上五十万元以下罚款，并由原发证机关降低其资质等级或者吊销其资质证书。,"违法事实: 你单位在桩基钢筋工程报验申请表中质量检查工程师签字由他人代签的违法行为，涉嫌违反《浙江省交通建设工程质量和安全生产管理条例》第十五条第一款，属于篡改、伪造工程资料的违法行为。
处罚依据：《浙江省交通建设工程质量和安全生产管理条例》第三十四条之规定
处罚决定：对你单位同意不予处罚。",篡改、伪造工程资料，或者拒绝、阻碍检查，隐匿、谎报有关情况和资料。,责令改正|警告|罚款|降低资质等级|吊销资质证书,并处三万元以上十万元以下罚款；情节严重的，处十万元以上五十万元以下罚款,暂无,,
建设工程质量问题,考勤资料造假,隐匿、谎报出勤情况,《浙江省交通建设工程质量和安全生产管理条例》第三十四条,从业单位违反本条例第十五条第一款规定，篡改、伪造工程资料，或者违反本条例第二十八条第二款规定，拒绝、阻碍检查或者【隐匿、谎报有关情况和资料的】，由交通运输行政主管部门责令改正，给予警告，并处三万元以上十万元以下罚款；情节严重的，处十万元以上五十万元以下罚款，并由原发证机关降低其资质等级或者吊销其资质证书。,"违法事实： 2021年9月，市交通运输局行政执法人员到国道清港连接线项目部和该项目监理办进行调查核实，发现施工单位提供的考勤资料造假，谎报项目经理和总工出勤不足的情况属实。执法人员对当事人授权委托人李某进行了询问，制作了询问笔录，并收集了其他相关证据。
处罚依据：《浙江省交通建设工程质量和安全生产管理条例》第三十四条之规定。
处罚决定：责令改正并警告，罚款人民币65000元整。
|违法事实： 2021年10月，市交通运输局行政执法人员，在高速公路东延某市区连接线工程绿化工程项目部进行检查，发现绿化工程施工单位甲公司项目部提供的主要管理人员考勤表中10月11日至10月26日主要管理人员均显示出勤，但执法人员现场检查收集的主要管理人员近14天内行程码显示主要管理人员未在项目上在岗履职，施工单位谎报主要管理人员在岗履职的情况和资料。执法人员依法对当事人授权委托人刘某进行询问，并制作了询问笔录，同时收集了其他相关证据。
处罚依据：《浙江省交通建设工程质量和安全生产管理条例》第三十四条之规定。
处罚决定：责令改正并警告，罚款人民币65000元整。",篡改、伪造工程资料，或者拒绝、阻碍检查，隐匿、谎报有关情况和资料。,责令改正|警告|罚款|降低资质等级|吊销资质证书,并处三万元以上十万元以下罚款；情节严重的，处十万元以上五十万元以下罚款,暂无,,
