一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
治安,扰乱秩序,扰乱公共场所秩序,《中华人民共和国治安管理处罚法》第二十三条第一款第(二)项,"有下列行为之一的，处警告或者二百元以下罚款；情节较重的，处五日以上十日以下拘留，可以并处五百元以下罚款：
　　（一）扰乱机关、团体、企业、事业单位秩序，致使工作、生产、营业、医疗、教学、科研不能正常进行，尚未造成严重损失的；
　　（二）【扰乱车站、港口、码头、机场、商场、公园、展览馆或者其他公共场所秩序的】；
　　（三）扰乱公共汽车、电车、火车、船舶、航空器或者其他公共交通工具上的秩序的；
　　（四）非法拦截或者强登、扒乘机动车、船舶、航空器以及其他交通工具，影响交通工具正常行驶的；
　　（五）破坏依法进行的选举秩序的。
　　聚众实施前款行为的，对首要分子处十日以上十五日以下拘留，可以并处一千元以下罚款。","主要违法事实： 2021年11月12日15时35分许，丁某和陈某某在地铁一号线安检处不配合安检员检查健康码，后冲闯安检时造成安检员黄某倒地，丁某的行为已构成扰乱公共场所秩序的违法行为。经查证，丁某属主动消除或者减轻违法后果，并取得被侵害人谅解，对其减轻处罚；又属主动投案，向公安机关如实陈述自己的违法行为，对其减轻处罚。
行政处罚的种类和依据：根据《中华人民共和国治安管理处罚法》第二十三条第一款第(二)项、第十九条第（二）项、第十九条第（四）项之规定，决定给予丁某警告的行政处罚。|主要违法事实： 2022年2月8日5时,违法行为人杨某在杭州萧山国际机场航站楼T3到达出口处以尾随、搭讪、堵门等方式拉客，扰乱了公共场所秩序。
行政处罚的种类和依据：根据《中华人民共和国治安管理处罚法》第二十三条第一款第(二)项、第二十条第（四）项之规定，决定给予杨某行政拘留九日并处罚款五百元的行政处罚。|",以拒不配合工作、推销行乞等方式扰乱公共场所秩序的。,警告|罚款|拘留,处警告或者二百元以下罚款；情节较重的，处五日以上十日以下拘留，可以并处五百元以下罚款。|聚众实施前款行为的，对首要分子处十日以上十五日以下拘留，可以并处一千元以下罚款,【聚众扰乱公共场所秩序、交通秩序罪】,《中华人民共和国刑法》第二百九十一条,【聚众扰乱车站、码头、民用航空站、商场、公园、影剧院、展览会、运动场或者其他公共场所秩序，聚众堵塞交通或者破坏交通秩序，抗拒、阻碍国家治安管理工作人员依法执行职务，情节严重的】，对首要分子，处五年以下有期徒刑、拘役或者管制。
治安,扰乱秩序,扰乱公共交通工具上的公共场所秩序,《中华人民共和国治安管理处罚法》第二十三条第一款第(三)项,"有下列行为之一的，处警告或者二百元以下罚款；情节较重的，处五日以上十日以下拘留，可以并处五百元以下罚款：
　　（一）扰乱机关、团体、企业、事业单位秩序，致使工作、生产、营业、医疗、教学、科研不能正常进行，尚未造成严重损失的；
　　（二）扰乱车站、港口、码头、机场、商场、公园、展览馆或者其他公共场所秩序的；
　　（三）【扰乱公共汽车、电车、火车、船舶、航空器或者其他公共交通工具上的秩序的】；
　　（四）非法拦截或者强登、扒乘机动车、船舶、航空器以及其他交通工具，影响交通工具正常行驶的；
　　（五）破坏依法进行的选举秩序的。
　　聚众实施前款行为的，对首要分子处十日以上十五日以下拘留，可以并处一千元以下罚款。","主要违法事实： 2021年12月6日22时38分许，聂某在杭州地铁1号线地铁车厢内以弹吉他唱歌，并让乘客扫码向其付钱的方式滋扰乘客。后聂某于2021年12月9日18时57分许再次在杭州地铁1号线地铁车厢内以同样的方式滋扰乘客时，被地铁巡查人员发现并扭送至公安机关。聂某的行为已构成扰乱公共交通工具上的秩序的违法行为。
行政处罚的种类和依据：根据《中华人民共和国治安管理处罚法》第二十三条第一款第(三)项之规定，决定给予聂某罚款一百元的行政处罚。|主要违法事实： 2022年1月1日，特某饮酒后在杭州萧山国际机场欲乘坐祥鹏航空航班。在航班离开机位滑行途中，当日12时42分至12时56分许，特某离开自己的座位在客舱内走动，工作人员发现后即对特某进行了劝阻，并陪同特某返回其座位，而后对特某进行了告知和警告；工作人员离开后，特某再次起身离开自己的座位在客舱内走动，随即被工作人员劝阻返回。此期间，特某被劝阻返回后仍不服从工作人员管理，大声喧哗，且多次脱掉口罩，严重影响了客舱内的秩序，并致使已滑行出去准备起飞的航班返回。
行政处罚的种类和依据：根据《中华人民共和国治安管理处罚法》第二十三条第一款第(三)项之规定，决定给予特某行政拘留六日的行政处罚。",以滋扰乘客、不服从工作人员管理等方式扰乱公共交通工具上的秩序的。,警告|罚款|拘留,处警告或者二百元以下罚款；情节较重的，处五日以上十日以下拘留，可以并处五百元以下罚款。|聚众实施前款行为的，对首要分子处十日以上十五日以下拘留，可以并处一千元以下罚款,【聚众扰乱公共场所秩序、交通秩序罪】,《中华人民共和国刑法》第二百九十一条,【聚众扰乱车站、码头、民用航空站、商场、公园、影剧院、展览会、运动场或者其他公共场所秩序，聚众堵塞交通或者破坏交通秩序，抗拒、阻碍国家治安管理工作人员依法执行职务，情节严重的】，对首要分子，处五年以下有期徒刑、拘役或者管制。
治安,扰乱秩序,虚构事实扰乱公共场所秩序,《中华人民共和国治安管理处罚法》第二十五条第(一)项,"有下列行为之一的，处五日以上十日以下拘留，可以并处五百元以下罚款；情节较轻的，处五日以下拘留或者五百元以下罚款：
　　（一）【散布谣言，谎报险情、疫情、警情或者以其他方法故意扰乱公共秩序的】；
　　（二）投放虚假的爆炸性、毒害性、放射性、腐蚀性物质或者传染病病原体等危险物质扰乱公共秩序的；
　　（三）扬言实施放火、爆炸、投放危险物质扰乱公共秩序的。","主要违法事实：2019年10月09日09时58分，张某通过QQ向男朋友谎称自己在杭州萧山国际机场出发大厅被人抢劫财物，虚构事实扰乱公共秩序。
行政处罚的种类和依据：根据《中华人民共和国治安管理处罚法》第二十五条第(一)项、第十九条第（一）项之规定，决定给予张某罚款四百元的行政处罚。|主要违法事实：2017年12月02日09时20分，谭某为阻止刘某乘坐航班至广州，通过电话向杭州萧山国际机场运控中心谎报称航班上的旅客刘某情绪激动并携带危险物品，影响了机场工作正常秩序。
行政处罚的种类和依据：根据《中华人民共和国治安管理处罚法》第二十五条第(一)项之规定，决定给予谭某行政拘留五日的行政处罚。",散布谣言，谎报险情、疫情、警情或者以其他方法故意扰乱公共秩序的。,拘留|罚款,处五日以上十日以下拘留，可以并处五百元以下罚款；情节较轻的，处五日以下拘留或者五百元以下罚款。,【聚众扰乱公共场所秩序、交通秩序罪】,《中华人民共和国刑法》第二百九十一条,【聚众扰乱车站、码头、民用航空站、商场、公园、影剧院、展览会、运动场或者其他公共场所秩序，聚众堵塞交通或者破坏交通秩序，抗拒、阻碍国家治安管理工作人员依法执行职务，情节严重的】，对首要分子，处五年以下有期徒刑、拘役或者管制。
治安,扰乱秩序,寻衅滋事,《中华人民共和国治安管理处罚法》第二十六条,"有下列行为之一的，处五日以上十日以下拘留，可以并处五百元以下罚款；情节较重的，处十日以上十五日以下拘留，可以并处一千元以下罚款：
　　（一）结伙斗殴的；
　　（二）追逐、拦截他人的；
　　（三）强拿硬要或者任意损毁、占用公私财物的；
　　（四）【其他寻衅滋事行为】。","主要违法事实：2019年5月25日4时18分许，在杭州萧山国际机场T3航站楼旅客出口处，朱某、许某以玩乐为目的拍打王某，朱某用手拍打了王某头部一下身体两下、用脚踹了王某腿部两下，许某用手拍打了王某头部两下，接着朱某和王某相互扭打在一起，后被他人拉开。朱某的行为构成寻衅滋事。
行政处罚的种类和依据：根据《中华人民共和国治安管理处罚法》第二十六条第（四）项之规定，决定给予朱某行政拘留九日的行政处罚。|主要违法事实：2022年1月13日9时30分许，杨某在杭州地铁一号线地铁列车上，因要求男乘客朱某某让座未果后故意坐到朱某某的腿上。另查明，2021年8月29至9月6日期间，杨某在地铁站商业街COCO奶茶店内以手机戳店内女性工作人员,无理索要奶茶,趁工作人员不备藏匿其手机的方式影响店铺经营。杨某的行为已构成寻衅滋事的违法行为。经杭州市第七人民医院司法鉴定所鉴定，杨某目前不符合“精神病性障碍”诊断标准，有受处罚能力。
行政处罚的种类和依据：根据《中华人民共和国治安管理处罚法》第二十六条第（三）、（四）项之规定，决定给予杨某行政拘留八日的行政处罚。",以结伙斗殴、追逐、拦截他人、强拿硬要或者任意损毁、占用公私财物等行为寻衅滋事的。,拘留|罚款,处五日以上十日以下拘留，可以并处五百元以下罚款；情节较重的，处十日以上十五日以下拘留，可以并处一千元以下罚款。,【寻衅滋事罪】,《中华人民共和国刑法》第二百九十三条,"【有下列寻衅滋事行为之一，破坏社会秩序的】，处五年以下有期徒刑、拘役或者管制：
　　（一）随意殴打他人，情节恶劣的；
　　（二）追逐、拦截、辱骂、恐吓他人，情节恶劣的；
　　（三）强拿硬要或者任意损毁、占用公私财物，情节严重的；
　　（四）在公共场所起哄闹事，造成公共场所秩序严重混乱的。
　　纠集他人多次实施前款行为，严重破坏社会秩序的，处五年以上十年以下有期徒刑，可以并处罚金。"
治安,扰乱秩序,阻碍执行职务,《中华人民共和国治安管理处罚法》第五十条,"有下列行为之一的，处警告或者二百元以下罚款；情节严重的，处五日以上十日以下拘留，可以并处五百元以下罚款：
　　（一）拒不执行人民政府在紧急状态情况下依法发布的决定、命令的；
　　（二）【阻碍国家机关工作人员依法执行职务的】；
　　（三）阻碍执行紧急任务的消防车、救护车、工程抢险车、警车等车辆通行的；
　　（四）强行冲闯公安机关设置的警戒带、警戒区的。
　　阻碍人民警察依法执行职务的，从重处罚。","主要违法事实：2018年01月17日18时许，胡某在杭州萧山国际机场T1航站楼D01值机柜台，因不满值机工作人员服务，与之发生纠纷。民警到现场处置警情时多次要求出示身份证以了解身份信息，胡某拒不配合民警执法。
行政处罚的种类和依据：根据《中华人民共和国治安管理处罚法》第五十条第一款第(二)项，第五十条第二款之规定，决定给予胡某罚款五十元的行政处罚。|主要违法事实：2018年10月02日16时00分海警在嵊泗北海域对盛兴某船进行例行检查前，对该船依法表明身份后，该船船长杨某无视民警多次叫停及警告，驾船多次转向和加速逃跑，阻止民警登临进行检查，盛兴某船于2018年10月02日18时35分被海警查获。
行政处罚的种类和依据：根据《中华人民共和国治安管理处罚法》第五十条第一款第(二)项、第五十条第二款之规定，决定给予杨某行政拘留十日并处罚款五百元的行政处罚。",以逃逸、暴力等方式拒不配合民警执法的。,警告|罚款|拘留,处警告或者二百元以下罚款；情节严重的，处五日以上十日以下拘留，可以并处五百元以下罚款。,【妨害公务罪】,《中华人民共和国刑法》第二百七十七条,"【以暴力、威胁方法阻碍国家机关工作人员依法执行职务的】，处三年以下有期徒刑、拘役、管制或者罚金。
　　以暴力、威胁方法阻碍全国人民代表大会和地方各级人民代表大会代表依法执行代表职务的，依照前款的规定处罚。
　　在自然灾害和突发事件中，以暴力、威胁方法阻碍红十字会工作人员依法履行职责的，依照第一款的规定处罚。
　　故意阻碍国家安全机关、公安机关依法执行国家安全工作任务，未使用暴力、威胁方法，造成严重后果的，依照第一款的规定处罚。
暴力袭击正在依法执行职务的人民警察的，处三年以下有期徒刑、拘役或者管制；使用枪支、管制刀具，或者以驾驶机动车撞击等手段，严重危及其人身安全的，处三年以上七年以下有期徒刑。"
治安,扰乱秩序,买卖、使用伪造、变造的公文、证件、证明文件,《中华人民共和国治安管理处罚法》第五十二条第(二)项,"有下列行为之一的，处十日以上十五日以下拘留，可以并处一千元以下罚款；情节较轻的，处五日以上十日以下拘留，可以并处五百元以下罚款：
　　（一）伪造、变造或者买卖国家机关、人民团体、企业、事业单位或者其他组织的公文、证件、证明文件、印章的；
　　（二）【买卖或者使用伪造、变造的国家机关、人民团体、企业、事业单位或者其他组织的公文、证件、证明文件的】；
　　（三）伪造、变造、倒卖车票、船票、航空客票、文艺演出票、体育比赛入场券或者其他有价票证、凭证的；
　　（四）伪造、变造船舶户牌，买卖或者使用伪造、变造的船舶户牌，或者涂改船舶发动机号码的。","主要违法事实： 2019年8月2日10时37分在浙江省公安厅机场公安局办证大厅窗口，王某使用虚假的网络预约出租车驾驶员证在处理网约车违章过程中被发现。
以上事实有王某的陈述和申辩、交警支队的查获经过、杭州市道路交通运输管理局萧山机场管理所出具的证明、当事人王某提供的网络预约出租汽车驾驶员证等证据证实。
根据《中华人民共和国治安管理处罚法》第五十二条第(二)项之规定：有下列行为之一的，处十日以上十五日以下拘留，可以并处一千元以下罚款。情节较轻的，处五日以上十日以下拘留，可以并处五百元以下罚款：（二）买卖或者使用伪造、变造的国家机关、人民团体、企业、事业单位或者其他组织的公文、证件、证明文件的。你的行为已构成买卖、使用伪造、变造的公文、证件、证明文件， 公安机关将据此对你处罚。
行政处罚的种类和依据：根据《中华人民共和国治安管理处罚法》第五十二条第(二)项、第十九条第（一）项之规定，决定给予王某行政拘留六日的行政处罚，根据《中华人民共和国治安管理处罚法》第十一条第一款并收缴网络预约汽车驾驶员证1本。|主要违法事实：2017年10月30日付某将花费120元购买伪造的《无违法犯罪记录证明》递交至机场公安局办证中心用于办理控制区通行证，11月3日被办证中心工作人员查获，未造成后果，属情节较轻。
行政处罚的种类和依据：根据《中华人民共和国治安管理处罚法》第五十二条第(二)项之规定，决定给予付某行政拘留七日的行政处罚。",办理业务时使用伪造的证书、证件等被查处的。,拘留|罚款,处十日以上十五日以下拘留，可以并处一千元以下罚款；情节较轻的，处五日以上十日以下拘留，可以并处五百元以下罚款。,【伪造、变造、买卖国家机关公文、证件、印章罪】,《中华人民共和国刑法》第二百八十条第一款,"【伪造、变造、买卖或者盗窃、抢夺、毁灭国家机关的公文、证件、印章的】，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金；情节严重的，处三年以上十年以下有期徒刑，并处罚金。
伪造公司、企业、事业单位、人民团体的印章的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金。
伪造、变造、买卖居民身份证、护照、社会保障卡、驾驶证等依法可以用于证明身份的证件的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金；情节严重的，处三年以上七年以下有期徒刑，并处罚金。"
治安,扰乱秩序,违反规定条件招用保安员,《保安服务管理条例》第四十二条第一款第(四)项,"保安从业单位有下列情形之一的，责令限期改正，给予警告；情节严重的，并处1万元以上5万元以下的罚款；有违法所得的，没收违法所得：
　　(一)保安服务公司法定代表人变更未经公安机关审核的；
　　(二)未按照本条例的规定进行备案或者撤销备案的；
　　(三)自行招用保安员的单位在本单位以外或者物业管理区域以外开展保安服务的；
　　(四)【招用不符合本条例规定条件的人员担任保安员的】；
　　(五)保安服务公司未对客户单位要求提供的保安服务的合法性进行核查的，或者未将违法的保安服务要求向公安机关报告的；
　　(六)保安服务公司未按照本条例的规定签订、留存保安服务合同的；
　　(七)未按照本条例的规定留存保安服务中形成的监控影像资料、报警记录的。
　　客户单位未按照本条例的规定留存保安服务中形成的监控影像资料、报警记录的，依照前款规定处罚。","主要违法事实：2021年2月23日，杭州萧山国际机场公安局场区派出所对甲公司派驻机场的保安员持证上岗情况进行核查时，发现该公司的某保安员在未取得保安员证的情况下从事保安服务工作。
行政处罚的种类和依据：根据《保安服务管理条例》第四十二条第一款第(四)项之规定，决定给予警告的行政处罚。|主要违法事实：2021年8月31日至9月26日乙公司违反规定条件招用未取得保安证的15名在校学生在杭州萧山国际机场航站楼各出入口从事防爆检测等保安员工作。2021年1月14日乙公司因违反规定招用未取得保安证的人员从事保安工作被浙江省公安厅机场公安局处以警告的行政处罚。
行政处罚的种类和依据：根据《保安服务管理条例》第四十二条第一款第(四)项之规定，决定给予罚款三万元的行政处罚。",招用未取得保安证的人员从事保安工作的。,责令改正|警告|罚款|没收违法所得,责令限期改正，给予警告；情节严重的，并处1万元以上5万元以下的罚款；有违法所得的，没收违法所得。,暂无,,
治安,扰乱秩序,冒用居民身份证,《中华人民共和国居民身份证法》第十七条第一款第(一)项,"有下列行为之一的，由公安机关处二百元以上一千元以下罚款，或者处十日以下拘留，有违法所得的，没收违法所得：
　　（一）【冒用他人居民身份证或者使用骗领的居民身份证的】；
　　（二）购买、出售、使用伪造、变造的居民身份证的。
　　伪造、变造的居民身份证和骗领的居民身份证，由公安机关予以收缴。","主要违法事实：现查明 2020年7月3日06时10分，杨某欲乘坐今日航班自杭州至兰州，在杭州萧山国际机场接受安全检查验证时，冒用郑某的居民身份证。以上证据有：冒用的居民身份证、乘机凭证复印件、发现违法嫌疑报案单、杨某陈述和申辩等证据材料证明。公安机关将根据《中华人民共和国居民身份证法》第十七条第一款第（一）项对杨某进行处罚：处二百元以上一千元以下罚款，或者处十日以下拘留，有违法所得的，没收违法所得。
行政处罚的种类和依据：根据《中华人民共和国居民身份证法》第十七条第一款第(一)项之规定，决定给予杨某罚款一千元的行政处罚。|主要违法事实：2020年6月4日12时40分，陆某欲乘坐航班去恩施，在杭州萧山国际机场接受安全检查验证时，冒用廖某的居民身份证。
行政处罚的种类和依据：根据《中华人民共和国居民身份证法》第十七条第一款第(一)项之规定，决定给予陆某罚款一千元的行政处罚。",冒用他人身份证的。,罚款|拘留|没收违法所得,处二百元以上一千元以下罚款，或者处十日以下拘留，有违法所得的，没收违法所得。,【使用虚假身份证件、盗用身份证件罪】,《中华人民共和国刑法》第二百八十条之一,"【在依照国家规定应当提供身份证明的活动中，使用伪造、变造的或者盗用他人的居民身份证、护照、社会保障卡、驾驶证等依法可以用于证明身份的证件，情节严重的】，处拘役或者管制，并处或者单处罚金。
　　有前款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
治安,扰乱秩序,购买、出售、使用伪造、变造的居民身份证,《中华人民共和国居民身份证法》第十七条第一款第(二)项,"有下列行为之一的，由公安机关处二百元以上一千元以下罚款，或者处十日以下拘留，有违法所得的，没收违法所得：
　　（一）冒用他人居民身份证或者使用骗领的居民身份证的；
　　（二）【购买、出售、使用伪造、变造的居民身份证的】。
　　伪造、变造的居民身份证和骗领的居民身份证，由公安机关予以收缴。","主要违法事实：2020年07月10日18时10分，王某欲乘坐航班至榆林，在杭州萧山国际机场接受安全检查验证时，使用伪造的居民身份证。
行政处罚的种类和依据：根据《中华人民共和国居民身份证法》第十七条第一款第(二)项之规定，决定给予王某罚款一千元的行政处罚，根据《中华人民共和国居民身份证法》第十七条第二款并收缴伪造的居民身份证一张。|主要违法事实：2021年11月26日9时50分，顾某欲乘坐航班去佳木斯，在杭州萧山国际机场接受安全检查验证时，使用姓名为顾某的伪造居民身份证。
行政处罚的种类和依据：根据《中华人民共和国居民身份证法》第十七条第一款第(二)项之规定，决定给予顾某罚款一千元的行政处罚。",接受安全检查验证时，使用伪造的居民身份证的。,罚款|拘留|没收违法所得,处二百元以上一千元以下罚款，或者处十日以下拘留，有违法所得的，没收违法所得。,【伪造、变造、买卖身份证件罪】|【使用虚假身份证件、盗用身份证件罪】,《中华人民共和国刑法》第二百八十条第三款|《中华人民共和国刑法》第二百八十条之一,"伪造、变造、买卖或者盗窃、抢夺、毁灭国家机关的公文、证件、印章的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金；情节严重的，处三年以上十年以下有期徒刑，并处罚金。
伪造公司、企业、事业单位、人民团体的印章的，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金。
【伪造、变造、买卖居民身份证、护照、社会保障卡、驾驶证等依法可以用于证明身份的证件的】，处三年以下有期徒刑、拘役、管制或者剥夺政治权利，并处罚金；情节严重的，处三年以上七年以下有期徒刑，并处罚金。|【在依照国家规定应当提供身份证明的活动中，使用伪造、变造的或者盗用他人的居民身份证、护照、社会保障卡、驾驶证等依法可以用于证明身份的证件，情节严重的】，处拘役或者管制，并处或者单处罚金。
　　有前款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
交通,机动车驾驶,（再次）饮酒后驾驶机动车,《中华人民共和国道路交通安全法》第二十二条第二款|《中华人民共和国道路交通安全法》第九十一条第一款,"机动车驾驶人应当遵守道路交通安全法律、法规的规定，按照操作规范安全驾驶、文明驾驶。
　　【饮酒、服用国家管制的精神药品或者麻醉药品，或者患有妨碍安全驾驶机动车的疾病，或者过度疲劳影响安全驾驶的，不得驾驶机动车。】
　　任何人不得强迫、指使、纵容驾驶人违反道路交通安全法律、法规和机动车安全驾驶要求驾驶机动车。|饮酒后驾驶机动车的，处暂扣六个月机动车驾驶证，并处一千元以上二千元以下罚款。【因饮酒后驾驶机动车被处罚，再次饮酒后驾驶机动车的，处十日以下拘留，并处一千元以上二千元以下罚款，吊销机动车驾驶证。】
　　醉酒驾驶机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；五年内不得重新取得机动车驾驶证。
　　饮酒后驾驶营运机动车的，处十五日拘留，并处五千元罚款，吊销机动车驾驶证，五年内不得重新取得机动车驾驶证。
　　醉酒驾驶营运机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；十年内不得重新取得机动车驾驶证，重新取得机动车驾驶证后，不得驾驶营运机动车。
　　饮酒后或者醉酒驾驶机动车发生重大交通事故，构成犯罪的，依法追究刑事责任，并由公安机关交通管理部门吊销机动车驾驶证，终生不得重新取得机动车驾驶证。","主要违法事实：2021年10月28日21时40分许，黄某驾驶小型轿车在本市西湖区轮渡路由东向西行驶至枫桦东路口附近时，因饮酒后驾驶机动车被处罚，再次饮酒后驾驶机动车的违法行为，被民警查获（呼气式酒精含量为55mg/100ml）。你实施饮酒后驾驶机动车被处罚，再次饮酒后驾驶机动车的违法行为，违反了《中华人民共和国道路交通安全法》第二十二条第二款的规定。
行政处罚的种类和依据：根据《中华人民共和国道路交通安全法》第九十一条第一款之规定，决定给予黄某行政拘留七日的行政处罚。|主要违法事实：2021年09月01日22时27分，行为人刘某驾驶小型普通客车行至上沙路金沙大道口以北50米处,因饮酒后驾驶机动车被处罚，再次饮酒后驾驶机动车的(酒精呼气测试含量:44MG/100ML)违法行为，被民警现场查获。该行为违反了《中华人民共和国道路交通安全法》第二十二条第二款之规定。
行政处罚的种类和依据：根据《中华人民共和国道路交通安全法》第九十一条第一款之规定，决定给予刘某行政拘留七日并处罚款一千五百元的行政处罚。",曾因饮酒驾驶被交通巡警查处过，又二次酒驾的。,拘留|罚款|吊销驾驶证,处十日以下拘留|并处一千元以上二千元以下罚款,【危险驾驶罪】|【交通肇事罪】,《中华人民共和国刑法》第一百三十三条之一|《中华人民共和国刑法》第一百三十三条,"在道路上驾驶机动车，有下列情形之一的，处拘役，并处罚金：
　　（一）追逐竞驶，情节恶劣的；
　　（二）【醉酒驾驶机动车的】；
　　（三）从事校车业务或者旅客运输，严重超过额定乘员载客，或者严重超过规定时速行驶的；
　　（四）违反危险化学品安全管理规定运输危险化学品，危及公共安全的。
　　机动车所有人、管理人对前款第三项、第四项行为负有直接责任的，依照前款的规定处罚。
　　有前两款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。|【违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的】，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。"
交通,机动车驾驶,饮酒后驾驶营运机动车,《中华人民共和国道路交通安全法》第二十二条第二款|《中华人民共和国道路交通安全法》第九十一条第三款,"机动车驾驶人应当遵守道路交通安全法律、法规的规定，按照操作规范安全驾驶、文明驾驶。
　　【饮酒、服用国家管制的精神药品或者麻醉药品，或者患有妨碍安全驾驶机动车的疾病，或者过度疲劳影响安全驾驶的，不得驾驶机动车。】
　　任何人不得强迫、指使、纵容驾驶人违反道路交通安全法律、法规和机动车安全驾驶要求驾驶机动车。|饮酒后驾驶机动车的，处暂扣六个月机动车驾驶证，并处一千元以上二千元以下罚款。因饮酒后驾驶机动车被处罚，再次饮酒后驾驶机动车的，处十日以下拘留，并处一千元以上二千元以下罚款，吊销机动车驾驶证。
　　醉酒驾驶机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；五年内不得重新取得机动车驾驶证。
　　【饮酒后驾驶营运机动车的，处十五日拘留，并处五千元罚款，吊销机动车驾驶证，五年内不得重新取得机动车驾驶证。】
　　醉酒驾驶营运机动车的，由公安机关交通管理部门约束至酒醒，吊销机动车驾驶证，依法追究刑事责任；十年内不得重新取得机动车驾驶证，重新取得机动车驾驶证后，不得驾驶营运机动车。
　　饮酒后或者醉酒驾驶机动车发生重大交通事故，构成犯罪的，依法追究刑事责任，并由公安机关交通管理部门吊销机动车驾驶证，终生不得重新取得机动车驾驶证。","主要违法事实：2021年10月02日20时36分，王某驾驶小型新能源汽车行至14号大街以南200米南向北处，实施饮酒后驾驶营运机动车的（酒精呼气测试值：68mg/100ml）违法行为，被民警当场查获。其行为，违反了《中华人民共和国道路交通安全法》第二十二条第二款之规定。
行政处罚的种类和依据：根据《中华人民共和国道路交通安全法》第九十一条第三款之规定，决定给予王某行政拘留十五日的行政处罚。|主要违法事实：2021年11月20日0时58分,杨某驾驶的轻型厢式货车行至江南大道长河路口以东200米附近,实施饮酒后驾驶营运机动车的(呼吸式酒精检测结果：74MG/100ML)违法行为，被民警当场查获。
行政处罚的种类和依据：根据《中华人民共和国道路交通安全法》第九十一条第三款之规定，决定给予杨某行政拘留十五日的行政处罚。",驾驶从事以赢利为目的的道路运输经营活动的机动车，饮酒驾驶被查处的。,拘留|罚款|吊销驾驶证,处十五日拘留|并处五千元罚款,【危险驾驶罪】|【交通肇事罪】,《中华人民共和国刑法》第一百三十三条之一|《中华人民共和国刑法》第一百三十三条,"在道路上驾驶机动车，有下列情形之一的，处拘役，并处罚金：
　　（一）追逐竞驶，情节恶劣的；
　　（二）【醉酒驾驶机动车的】；
　　（三）从事校车业务或者旅客运输，严重超过额定乘员载客，或者严重超过规定时速行驶的；
　　（四）违反危险化学品安全管理规定运输危险化学品，危及公共安全的。
　　机动车所有人、管理人对前款第三项、第四项行为负有直接责任的，依照前款的规定处罚。
　　有前两款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。|【违反交通运输管理法规，因而发生重大事故，致人重伤、死亡或者使公私财产遭受重大损失的】，处三年以下有期徒刑或者拘役；交通运输肇事后逃逸或者有其他特别恶劣情节的，处三年以上七年以下有期徒刑；因逃逸致人死亡的，处七年以上有期徒刑。"
